locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RALBFv3_RS00775,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2432144618855104,0.7828867675062825,0.0,0.0,307,1,248.59,2,3,0,16,True
RALBFv3_RS00780,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2383924948031658,0.8011603046030117,0.0384615384615384,2.0,456,1,247.42,3,3,6,66,True
RALBFv3_RS00785,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.4320821546025457,0.6268997924350932,0.1428571428571428,0.0,164,1,246.49,2,3,4,21,False
RALBFv3_RS00790,,UNRESOLVED,unknown,0,E_geometry,0,0.550884501585408,0.4152964270094616,0.3103448275862069,2.0,342,1,245.71,3,3,30,54,False
RALBFv3_RS00795,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho|F_core_redundant,1,0.9766799107084052,0.011491859767891395,1.0,29.0,262,1,244.81,3,3,1250,0,True
RALBFv3_RS00800,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.3224231444465102,0.8234038481460073,0.0,0.0,73,1,244.21,1,3,0,1,False
RALBFv3_RS00815,,UNRESOLVED,unknown,0,N_redundancy,1,0.5730812210567832,0.38000236738410526,0.3658536585365853,6.0,469,1,239.3,3,3,114,165,False
RALBFv3_RS00820,,UNRESOLVED,unknown,0,E_geometry,0,0.4643483724781035,0.4629258821405855,0.2682926829268293,1.0,420,1,237.98,3,3,29,53,True
RALBFv3_RS00825,,UNRESOLVED,unknown,0,E_geometry,1,0.4092958662090729,0.49923223158459423,0.1578947368421052,0.0,230,1,237.0,3,3,9,40,True
RALBFv3_RS00830,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2793293213102406,0.7308907389889984,0.0,1.0,173,1,236.33,3,3,0,14,True
RALBFv3_RS00835,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2757832581036628,0.7344185751135563,0.0,0.0,175,1,235.62,3,3,0,3,True
RALBFv3_RS00840,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2547821777647073,0.7993059262329402,0.0,0.0,291,0,234.83,1,3,0,5,False
RALBFv3_RS00845,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3893131815794278,0.6406514021699605,0.0666666666666666,0.0,71,0,234.28,3,3,1,18,False
RALBFv3_RS00850,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.3083270910389117,0.7498891538824025,0.0,0.0,116,0,234.0,3,3,1,3,False
RALBFv3_RS00855,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1335360941881368,0.9029812639635595,0.0,0.0,774,1,232.29,3,3,0,3,True
RALBFv3_RS00860,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2973234086028175,0.7527099722775155,0.0303030303030303,0.0,197,1,230.72,2,3,2,58,True
RALBFv3_RS00865,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.284155789691494,0.778351108109303,0.0,0.0,188,0,229.87,1,3,0,3,True
RALBFv3_RS00870,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2888882307346628,0.8848197945316171,0.0,0.0,206,0,228.74,3,3,0,3,True
RALBFv3_RS00905,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2594692752096538,0.7081854454232667,0.0,0.0,203,1,222.7,1,3,0,1,False
RALBFv3_RS00910,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2608287899014037,0.8154189839942872,0.0,0.0,259,0,221.87,3,3,0,5,True
RALBFv3_RS00920,,UNRESOLVED,unknown,0,E_geometry,0,0.4148978351180897,0.5818584474428868,0.1538461538461538,3.0,222,1,220.25,3,3,21,95,True
RALBFv3_RS00925,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2772021895101932,0.7276561271828691,0.0,0.0,148,1,219.64,2,3,0,2,True
RALBFv3_RS00930,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1850206145347508,0.8557902348570318,0.0,0.0,536,0,218.49,3,3,0,3,True
RALBFv3_RS00935,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.2016271154070997,0.8380405429766372,0.0,0.0,463,0,216.85,2,3,0,2,True
RALBFv3_RS00940,,UNRESOLVED,unknown,0,E_cons_core,1,0.9509413097136185,0.024588319423397353,0.9473684210526316,2.0,375,0,215.38,3,3,107,3,False
RALBFv3_RS00945,,UNRESOLVED,unknown,0,,0,0.425335912872844,0.5482346421352705,0.2,0.0,327,0,214.32,3,3,7,35,False
RALBFv3_RS00950,,UNRESOLVED,unknown,0,,0,0.5966703545336944,0.3608801439161592,0.3703703703703703,0.0,369,0,213.29,3,3,15,34,False
RALBFv3_RS00955,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2684261004846512,0.7734302614315142,0.0,1.0,220,0,212.25,3,3,2,46,True
RALBFv3_RS00960,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1963895056608697,0.8212330012849589,0.0,1.0,443,1,210.94,3,3,0,23,True
RALBFv3_RS00965,,UNRESOLVED,unknown,0,,1,0.645560595800029,0.29828799277960444,0.3870967741935484,1.0,283,0,209.83,3,3,17,34,False
RALBFv3_RS00970,,UNRESOLVED,unknown,0,N_redundancy,1,0.4078695113966206,0.5640629015445944,0.1794871794871795,6.0,358,0,208.87,3,3,96,300,True
RALBFv3_RS00975,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.373260030316051,0.6439244746165101,0.125,2.0,266,0,207.94,3,3,32,139,True
RALBFv3_RS00980,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.3646630735202545,0.620010374780954,0.125,2.0,283,0,207.12,3,3,32,139,True
RALBFv3_RS00985,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3117915628003443,0.7318720123488549,0.09375,1.0,348,0,206.17,3,3,11,94,True
RALBFv3_RS00990,,UNRESOLVED,unknown,0,N_redundancy,0,0.5237759155455077,0.4170436782578299,0.2941176470588235,5.0,369,0,205.1,3,3,82,187,False
RALBFv3_RS00995,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1937604310952272,0.8015403600808853,0.0,1.0,438,1,203.64,3,3,0,21,True
RALBFv3_RS01000,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.0837427410102054,0.9508429187239624,0.0,1.0,1127,0,201.24,3,3,0,3,True
RALBFv3_RS01005,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2389216110369261,0.7767710880647628,0.0,0.0,289,0,198.47,3,3,0,3,True
RALBFv3_RS01010,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2496100522001601,0.8028926413911875,0.0,1.0,268,0,197.66,3,3,3,96,True
RALBFv3_RS01015,,UNRESOLVED,unknown,0,,0,0.4171185216731422,0.5448197216221484,0.1333333333333333,0.0,129,0,197.01,3,3,2,18,False
RALBFv3_RS01020,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9612105900708818,0.02479158568088579,1.0,0.0,337,0,196.25,3,3,42,0,True
RALBFv3_RS01025,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9677872402981234,0.018679628985383088,1.0,0.0,206,0,195.35,3,3,41,0,True
RALBFv3_RS01030,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3755227840827449,0.6395680679325868,0.1621621621621621,0.0,333,0,194.55,3,3,6,37,True
RALBFv3_RS01035,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8959058317318283,0.06722483193500205,0.78125,0.0,347,1,193.39,3,3,30,7,False
RALBFv3_RS01040,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2794352994607347,0.6865941782770056,0.0,0.0,97,1,192.71,3,3,2,3,False
RALBFv3_RS01045,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2286384655909686,0.7482778453871952,0.0,0.0,273,1,192.03,3,3,0,25,True
RALBFv3_RS01050,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2468410532877384,0.7555086008708257,0.0,0.0,248,0,191.19,1,3,2,5,False
RALBFv3_RS01055,,UNRESOLVED,unknown,0,,1,0.4547802889329643,0.5027801396078171,0.1785714285714285,0.0,152,0,190.46,3,3,9,36,False
RALBFv3_RS01060,,UNRESOLVED,unknown,0,,0,0.4906975299380514,0.5504458293633696,0.1951219512195122,3.0,146,0,190.02,3,3,33,110,False
RALBFv3_RS01065,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2593002446450191,0.7433379979728215,0.0294117647058823,4.0,323,0,189.3,3,3,4,88,True
RALBFv3_RS01070,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2698215958214529,0.694985644947943,0.0833333333333333,2.0,383,1,188.15,3,3,7,119,True
RALBFv3_RS01075,,UNRESOLVED,unknown,0,N_redundancy,0,0.6830839045875517,0.2806851807082309,0.4054054054054054,14.0,312,0,187.07,3,3,280,342,False
RALBFv3_RS01080,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9741487223123712,0.016911298095888063,1.0,29.0,301,0,186.07,3,3,1250,0,True
RALBFv3_RS01085,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.22571651216235,0.7948518266595128,0.0,0.0,321,0,185.08,3,3,0,14,True
RALBFv3_RS01090,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3142318152480798,0.7066150889859909,0.0857142857142857,1.0,283,0,184.14,3,3,16,90,True
RALBFv3_RS01095,,UNRESOLVED,unknown,0,N_redundancy,0,0.6226029585496772,0.3851461103708941,0.358974358974359,12.0,337,0,183.11,3,3,253,230,False
RALBFv3_RS01100,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.196478570164495,0.8251237090290122,0.0,1.0,441,0,181.91,3,3,0,34,True
RALBFv3_RS01105,,UNRESOLVED,unknown,0,N_redundancy,1,0.616996023437145,0.34045172410562424,0.3157894736842105,4.0,145,0,180.85,3,3,69,87,False
RALBFv3_RS01110,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9752967138312768,0.015492284967753086,1.0,29.0,261,0,180.21,3,3,1250,0,True
RALBFv3_RS01115,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1552896602014756,0.8845942913117598,0.0,0.0,623,0,178.84,3,3,0,18,True
RALBFv3_RS01120,,UNRESOLVED,unknown,0,N_redundancy,0,0.4406486890658193,0.56225221242151,0.2368421052631578,5.0,393,0,177.2,3,3,71,153,True
RALBFv3_RS01125,,UNRESOLVED,unknown,0,,0,0.6130751826008309,0.34101252421986966,0.3428571428571428,2.0,211,0,176.22,3,3,67,71,False
RALBFv3_RS01130,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2250630289408006,0.8199853438010767,0.1290322580645161,0.0,694,0,174.82,3,3,11,58,True
RALBFv3_RS01135,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.191864051718977,0.8208287646836445,0.0294117647058823,3.0,513,1,172.66,3,3,1,242,True
RALBFv3_RS01140,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1676229811025482,0.8545112554217922,0.0,0.0,510,1,171.05,3,3,0,3,True
RALBFv3_RS01145,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1395789682790852,0.9170048403971074,0.0,0.0,702,0,169.08,3,3,0,8,True
RALBFv3_RS01150,,UNRESOLVED,unknown,0,N_redundancy,1,0.7005275544057812,0.27747558805746875,0.425,8.0,240,0,166.65,3,3,248,141,False
RALBFv3_RS01155,,UNRESOLVED,unknown,0,N_redundancy,1,0.6152558039281817,0.36046364432779526,0.3571428571428571,5.0,263,0,165.9,3,3,79,82,False
RALBFv3_RS01160,,CONDITIONAL_SUSPECT,unknown,0,N_long_lagging|P_conditional,0,0.4140428280077518,0.5774750392788952,0.25,0.0,441,0,164.85,3,3,1,7,False
RALBFv3_RS01165,,UNRESOLVED,unknown,0,N_redundancy,0,0.4272592057855168,0.5842465520391925,0.2068965517241379,4.0,316,0,163.71,3,3,38,117,True
RALBFv3_RS01170,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2806176047030702,0.7853733210427688,0.0666666666666666,13.0,418,0,162.49,3,3,25,246,True
RALBFv3_RS01175,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.2617591845370026,0.7810181153865419,0.0975609756097561,11.0,546,0,160.83,3,3,71,375,True
RALBFv3_RS01180,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1578194293730927,0.8306496095611776,0.0,0.0,530,1,158.88,3,3,0,36,True
RALBFv3_RS01185,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2859237339953233,0.7307086438992728,0.0303030303030303,0.0,129,1,157.79,3,3,2,49,False
RALBFv3_RS01190,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9288326866406234,0.05319646072428389,0.8333333333333334,0.0,187,1,157.29,3,3,30,6,True
RALBFv3_RS01195,,UNRESOLVED,unknown,0,E_geometry,1,0.607826498346647,0.3054661175219399,0.3235294117647059,1.0,91,1,156.88,3,3,26,51,False
RALBFv3_RS01200,,UNRESOLVED,unknown,0,E_geometry,0,0.4245144863160162,0.5928161592182428,0.2142857142857142,0.0,266,1,156.3,3,3,3,16,False
RALBFv3_RS01205,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2027977513415386,0.8000746765334295,0.0,0.0,330,1,155.13,3,3,0,15,True
RALBFv3_RS01210,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2083076941253688,0.7927823380994544,0.0,0.0,306,1,153.99,3,3,0,9,True
RALBFv3_RS01215,,UNRESOLVED,unknown,0,E_geometry,1,0.404718419665623,0.5659219349167952,0.2,0.0,265,1,153.13,3,3,5,4,False
RALBFv3_RS01220,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.398620654629688,0.5927204266981407,0.2,4.0,354,0,152.13,3,3,32,23,True
RALBFv3_RS01225,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.9261250643987766,0.04004219374212877,0.7948717948717948,18.0,233,1,151.05,3,3,534,140,True
RALBFv3_RS01230,,UNRESOLVED,unknown,0,N_redundancy,0,0.5321775292742039,0.3722477751871331,0.358974358974359,11.0,473,1,150.0,3,3,151,239,False
RALBFv3_RS01235,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,1,0.3643284083788703,0.6202627302419188,0.1794871794871795,6.0,364,1,148.27,3,3,96,300,True
RALBFv3_RS01240,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2426105083242509,0.7801821187396907,0.0606060606060606,0.0,351,1,147.11,3,3,9,121,True
RALBFv3_RS01245,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2125842668497898,0.7820333820087658,0.05,0.0,423,1,145.85,3,3,2,23,False
RALBFv3_RS01250,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.325177448417209,0.6615999152915698,0.125,2.0,279,1,144.78,3,3,32,139,True
RALBFv3_RS01255,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9732949567304988,0.015270592415550005,1.0,29.0,261,0,143.92,3,3,1250,0,True
RALBFv3_RS01260,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8881472573746064,0.07608335846538934,0.6097560975609756,55.0,307,1,142.94,3,3,1597,667,True
RALBFv3_RS01265,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1711722225963253,0.8562491340179506,0.0,0.0,492,0,141.69,3,3,0,5,True
RALBFv3_RS01270,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2454192308913364,0.8014326458570028,0.0,0.0,197,0,140.57,3,3,0,5,True
RALBFv3_RS01275,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2402759344083632,0.7894124497483634,0.0,0.0,210,0,139.91,3,3,0,5,True
RALBFv3_RS01280,,ROGUE_SUSPECT,unknown,0,N_score|E_ortho|P_rogue,1,0.2876325564682858,0.802598289644494,0.0,0.0,64,0,139.44,3,3,3,0,False
RALBFv3_RS01285,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.282121932463708,0.7432774001517305,0.4482758620689655,0.0,1373,0,136.42,3,3,18,16,True
RALBFv3_RS01290,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2447478724131735,0.7961465266022122,0.0,0.0,189,0,133.93,3,3,0,10,True
RALBFv3_RS01295,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1638638649307285,0.7911784039953996,0.0256410256410256,0.0,532,1,132.78,3,3,1,44,False
RALBFv3_RS01300,,UNRESOLVED,unknown,0,,0,0.604570296835245,0.32052318687599896,0.4878048780487805,0.0,540,1,131.11,3,3,23,26,False
RALBFv3_RS01305,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9534412825602824,0.029870359791515866,0.926829268292683,9.0,237,0,129.93,3,3,536,11,True
RALBFv3_RS01310,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2178883249975756,0.7674705037804849,0.0,0.0,232,1,129.23,3,3,0,44,True
RALBFv3_RS01315,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9442907912917812,0.027467562471928882,0.9230769230769232,1.0,231,1,128.45,3,3,52,5,True
RALBFv3_RS01320,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.3392311672934522,0.7095921115916023,0.2631578947368421,0.0,649,0,127.06,3,3,10,34,False
RALBFv3_RS01335,,UNRESOLVED,unknown,0,E_cons_core,1,0.9625895060227668,0.02683219423513022,0.9487179487179488,2.0,91,0,125.53,3,3,169,8,True
RALBFv3_RS01340,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,1,0.3198175556349965,0.7491700013128464,0.2972972972972973,0.0,807,0,124.01,3,3,18,30,True
RALBFv3_RS01345,,UNRESOLVED,unknown,0,,1,0.6624373332770216,0.40297707012398415,0.4871794871794871,0.0,425,0,121.99,3,3,21,24,False
RALBFv3_RS01350,,UNRESOLVED,unknown,0,E_cons_core,1,0.7873383944218981,0.1964907547929297,0.5641025641025641,0.0,218,0,120.86,3,3,27,21,False
RALBFv3_RS01355,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,1,0.273777584803102,0.7843404589421824,0.1282051282051282,0.0,450,0,119.83,3,3,6,39,True
RALBFv3_RS01360,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1294592623969041,0.8786524787313881,0.0,0.0,669,0,117.91,3,3,0,30,True
RALBFv3_RS01365,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2695638203306832,0.6857532211074797,0.0,0.0,62,0,116.74,3,3,1,2,False
RALBFv3_RS01370,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2721838004035513,0.7981845373008656,0.0,0.0,79,0,116.41,1,3,0,1,False
RALBFv3_RS01385,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.1280542547138245,0.9101936160275427,0.0769230769230769,15.0,1040,0,113.96,3,3,55,415,True
RALBFv3_RS01390,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3726908625577597,0.5989406669908997,0.1794871794871795,15.0,403,0,111.73,3,3,138,372,True
RALBFv3_RS01395,,UNRESOLVED,unknown,0,E_geometry,0,0.473576958835634,0.4377436423396187,0.2941176470588235,0.0,291,1,110.56,3,3,8,19,False
RALBFv3_RS01400,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2508394675651181,0.7659623476541022,0.0909090909090909,0.0,395,0,109.51,3,3,2,19,False
RALBFv3_RS01405,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1519921539254565,0.8806472303221945,0.0,0.0,543,0,108.08,3,3,0,4,True
RALBFv3_RS01410,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2434045015858684,0.7655549800784834,0.0,0.0,150,0,106.97,1,3,1,0,False
RALBFv3_RS01415,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.9194498589546556,0.050397660023111954,0.7948717948717948,18.0,241,1,106.2,3,3,534,140,True
RALBFv3_RS01420,,UNRESOLVED,unknown,0,N_redundancy,0,0.5201676581736852,0.4347425842868921,0.358974358974359,11.0,454,1,105.12,3,3,151,239,False
RALBFv3_RS01425,,UNRESOLVED,unknown,0,E_geometry,0,0.4425792872434991,0.5857252705624493,0.2195121951219512,2.0,183,1,103.95,3,3,20,75,True
RALBFv3_RS01430,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2244606499408803,0.7741344967412828,0.0,0.0,176,1,103.32,3,3,0,6,True
RALBFv3_RS01435,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9629455851760124,0.017624107430886115,1.0,0.0,169,0,102.71,3,3,36,0,True
RALBFv3_RS01440,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9576090584694608,0.017799646764064658,1.0,0.0,254,0,102.08,3,3,37,0,True
RALBFv3_RS01445,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0616883689568562,0.9497784378912114,0.0,0.0,1148,1,99.8,3,3,0,44,True
RALBFv3_RS01450,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.892463336698779,0.05853893082119609,0.825,4.0,398,1,97.44,3,3,140,11,True
RALBFv3_RS01455,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8075901536061467,0.13963083422733222,0.6428571428571429,0.0,286,1,96.3,3,3,11,8,False
RALBFv3_RS01465,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1768580696141317,0.827169029886707,0.0,1.0,404,0,94.1,3,3,0,31,True
RALBFv3_RS01470,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2095232202133668,0.74558972612245,0.0,0.0,245,0,93.08,3,3,0,3,True
RALBFv3_RS01475,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3944000309381152,0.5553010757658865,0.2368421052631578,5.0,395,0,92.15,3,3,71,153,True
RALBFv3_RS01480,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2543141743978573,0.7728935194810702,0.1219512195121951,1.0,460,0,90.77,3,3,12,90,True
RALBFv3_RS01485,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1911038123087323,0.8118445681720389,0.0,0.0,327,0,89.52,3,3,0,27,True
RALBFv3_RS01490,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3058222446992111,0.7986740507376516,0.0833333333333333,0.0,186,0,88.52,3,3,1,15,True
RALBFv3_RS01495,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9711256997645712,0.02004939644086667,1.0,29.0,247,0,87.48,3,3,1250,0,True
RALBFv3_RS01500,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3937689566489084,0.5839117267021388,0.2368421052631578,5.0,394,0,86.4,3,3,71,153,True
RALBFv3_RS01505,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1550485696051305,0.8556613629496376,0.05,0.0,599,1,84.83,3,3,4,39,False
RALBFv3_RS01510,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2565219756259508,0.7505874753448804,0.0,0.0,73,0,83.53,3,3,1,5,False
RALBFv3_RS01515,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2314920519201501,0.6901193595493019,0.0555555555555555,0.0,269,1,82.98,3,3,2,40,False
RALBFv3_RS01520,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3856629361299001,0.5448863401687914,0.25,1.0,371,1,82.03,3,3,20,62,True
RALBFv3_RS01525,,UNRESOLVED,unknown,0,E_cons_core,1,0.9054920283630564,0.07984673288688639,0.8157894736842105,0.0,278,0,81.05,3,3,37,7,False
RALBFv3_RS01530,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1418705603716787,0.8589149359814814,0.0689655172413793,0.0,713,1,79.49,3,3,4,41,True
RALBFv3_RS01535,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.825701267202401,0.15098528969558242,0.6,0.0,68,1,78.24,3,3,6,8,False
RALBFv3_RS01540,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.953878067917332,0.021356616037653035,1.0,0.0,249,1,77.73,3,3,1,4,False
RALBFv3_RS01545,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1158521796149553,0.9010460676888286,0.027027027027027,0.0,781,0,76.03,3,3,2,41,False
RALBFv3_RS01550,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2272772968919826,0.7848741952500066,0.0,0.0,168,0,74.41,3,3,2,1,False
RALBFv3_RS01555,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1576428832166458,0.8485372553284901,0.0,0.0,425,1,73.31,3,3,0,3,True
RALBFv3_RS01560,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2970064257864031,0.724427498669154,0.25,1.0,634,1,71.55,3,3,13,29,True
RALBFv3_RS01565,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.247228780743509,0.7213307451528456,0.0,0.0,81,0,70.06,3,3,1,2,False
