locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RPSI07_RS08635,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1779849023719653,0.8255755752760272,0.0285714285714285,0.0,489,1,34.38,3,3,1,45,False
RPSI07_RS08640,,UNRESOLVED,unknown,0,,1,0.3706276470425927,0.6323549396767011,0.1621621621621621,2.0,304,0,32.96,3,3,45,96,True
RPSI07_RS08645,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2943039464027207,0.7504987190598803,0.074074074074074,1.0,261,0,31.53,3,3,5,42,True
RPSI07_RS08650,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1425738082359622,0.8905557282661842,0.0,0.0,592,0,30.22,3,3,0,19,True
RPSI07_RS08655,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.96406717610927,0.020062666542658474,0.6097560975609756,61.0,304,1,28.53,3,3,1653,605,True
RPSI07_RS08660,,UNRESOLVED,unknown,0,E_geometry,0,0.4337900142887628,0.560261014118421,0.1666666666666666,0.0,91,1,27.82,3,3,2,8,False
RPSI07_RS08665,,UNRESOLVED,unknown,0,E_geometry,0,0.7062396714877911,0.22723254137797605,0.4375,0.0,111,1,27.54,3,3,9,17,False
RPSI07_RS08670,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2439221984992569,0.7192776370347286,0.0,0.0,196,0,27.05,3,3,0,38,True
RPSI07_RS08675,,UNRESOLVED,unknown,0,E_cons_core,0,0.7850099207381896,0.1742688141646812,0.5555555555555556,2.0,230,0,26.4,3,3,296,146,False
RPSI07_RS08680,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.2425702441876439,0.8065468889682114,0.0588235294117647,5.0,447,0,25.35,3,3,6,145,True
RPSI07_RS08685,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1949544793161943,0.806419781308117,0.0,0.0,337,1,23.86,3,3,0,16,True
RPSI07_RS08690,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2890351791430586,0.6600209980998506,0.0588235294117647,0.0,181,1,23.09,3,3,1,22,False
RPSI07_RS08695,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8956513461484199,0.05492878737228756,0.825,4.0,425,1,22.16,3,3,140,11,True
RPSI07_RS08700,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2543738756089892,0.7013340775778116,0.0,0.0,156,0,21.27,3,3,0,3,True
RPSI07_RS08705,,UNRESOLVED,unknown,0,E_geometry,0,0.6511793665743228,0.2713916795744095,0.3783783783783784,1.0,119,1,20.57,3,3,37,51,False
RPSI07_RS08710,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2765055553704795,0.7972452691841424,0.0,0.0,90,0,20.14,3,3,0,3,True
RPSI07_RS08715,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2303407161267094,0.7859977596304822,0.0,0.0,232,0,19.38,3,3,0,6,True
RPSI07_RS08720,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.2807191162537519,0.7265431720318787,0.048780487804878,1.0,219,0,18.71,3,3,10,66,True
RPSI07_RS08725,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2208539344273486,0.7309245245355214,0.0,0.0,236,1,17.82,3,3,0,3,True
RPSI07_RS08730,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2698741899753812,0.6789715879540474,0.0769230769230769,0.0,301,0,17.02,3,3,3,42,False
RPSI07_RS08735,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.3235563394940088,0.608853737295523,0.081081081081081,0.0,134,1,16.34,3,3,3,40,False
RPSI07_RS08740,,UNRESOLVED,unknown,0,E_geometry,0,0.3730096783427519,0.5631176511967311,0.1851851851851851,0.0,272,1,15.68,3,3,6,28,True
RPSI07_RS08745,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7522089291161772,0.12198409910844742,0.5,0.0,117,1,14.97,3,3,4,1,False
RPSI07_RS08750,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.173233559966796,0.7963383199719761,0.0,1.0,429,1,14.15,3,3,0,25,True
RPSI07_RS08755,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.3539222761051705,0.604495664479512,0.073170731707317,14.0,299,1,12.93,3,3,81,406,True
RPSI07_RS08760,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7579730117889566,0.1719823353689467,0.5,1.0,116,1,12.15,3,3,9,13,False
RPSI07_RS08765,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2405458054981424,0.7485924993703076,0.0,0.0,164,1,11.73,3,3,0,7,True
RPSI07_RS08770,,UNRESOLVED,unknown,0,E_geometry,1,0.5101899228289186,0.4818435895093928,0.25,0.0,104,1,11.31,3,3,4,4,False
RPSI07_RS08775,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2435921410069879,0.7326637265225459,0.0,0.0,153,1,10.92,3,3,0,6,True
RPSI07_RS08780,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2084038900074774,0.7757941331540098,0.0,0.0,271,1,10.26,3,3,0,4,True
RPSI07_RS08785,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.22343916664741,0.7703805763606201,0.0,0.0,218,1,9.53,3,3,0,4,True
RPSI07_RS08790,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2366041974427756,0.7305658093285526,0.0,0.0,173,1,8.94,3,3,0,4,True
RPSI07_RS08795,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1358494119965582,0.8599461124503873,0.0,0.0,572,1,7.82,3,3,0,7,True
RPSI07_RS08805,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_pangenome_strong,1,0.946460189184876,0.06536346057381734,1.0,0.0,355,1,5.57,0,3,1,0,False
RPSI07_RS08830,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2568328954171248,0.7645734618450101,0.0,0.0,125,0,0.88,3,3,1,3,False
RPSI07_RS08835,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1628599500998712,0.8719066602984318,0.0,0.0,463,0,0.0,3,3,0,8,True
RPSI07_RS08840,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,0,0.7451085651310683,0.24950933344608783,0.5,0.0,150,0,0.92,3,3,1,5,False
RPSI07_RS24855,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2775118192308996,0.7919222555552431,0.0,0.0,64,0,1.24,3,3,0,3,True
RPSI07_RS08850,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1081310660772554,0.9205584256948262,0.0,0.0,746,0,3.9,3,3,0,3,True
RPSI07_RS08855,,UNRESOLVED,unknown,0,,0,0.5043218250535009,0.4884310623710565,0.25,1.0,154,0,5.3,3,3,2,6,False
RPSI07_RS08860,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2620418746616939,0.7482489778646246,0.0,0.0,88,1,4.73,3,3,1,2,False
RPSI07_RS08865,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho,0,0.2447929084552463,0.7910882921963263,0.0,1.0,161,1,4.35,3,3,0,7,True
RPSI07_RS08870,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2016626622038443,0.7920178100047721,0.0,0.0,287,1,3.68,3,3,0,7,True
RPSI07_RS08875,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2231922619321985,0.7583105072495474,0.0,0.0,210,1,2.93,3,3,0,4,True
RPSI07_RS08880,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.238437870741599,0.7563560084757242,0.0,0.0,159,1,2.37,3,3,0,3,True
RPSI07_RS08885,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2124969811084895,0.78991191488168,0.0,0.0,246,1,1.76,3,3,0,4,True
RPSI07_RS08890,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2606867237411311,0.6962978311760653,0.0,0.0,87,1,1.27,3,3,0,3,True
RPSI07_RS08895,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1010717574129052,0.9110519678876341,0.0,0.0,760,1,0.0,3,3,0,4,True
RPSI07_RS08900,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2395886765937478,0.8004324852749031,0.0,0.0,155,1,1.51,3,3,0,4,True
RPSI07_RS08905,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|N_mobile|E_ortho,0,0.9658384585306355,0.018369664768560067,1.0,0.0,70,1,1.85,3,3,7,0,True
RPSI07_RS08910,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2479137819952334,0.7390959802460411,0.0,0.0,128,1,2.14,3,3,0,3,True
RPSI07_RS08915,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some|N_mobile,0,0.8095294898213741,0.17999357155461054,0.5714285714285714,0.0,89,1,2.52,2,3,4,5,False
RPSI07_RS08920,,CONFIDENT_NONESSENTIAL,non-essential,4,E_geometry|N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2576584191680245,0.8109917313671452,0.0,0.0,100,1,2.8,2,3,0,4,True
RPSI07_RS08925,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_pangenome_strong|N_mobile,0,0.4156516050912596,0.7042751752677192,0.2857142857142857,0.0,413,1,4.53,0,3,3,5,True
RPSI07_RS08930,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.157212139684634,0.8469702220645632,0.0,0.0,468,1,6.07,3,3,0,3,True
RPSI07_RS08935,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1713613741573443,0.846169524177852,0.0,0.0,407,1,5.6,3,3,0,6,True
RPSI07_RS08945,,CONFIDENT_NONESSENTIAL,non-essential,4,E_geometry|N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2513831187828915,0.7817202260600105,0.0,0.0,120,1,4.23,2,3,0,3,True
RPSI07_RS08950,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,0,0.284959687597647,0.7692599369151527,0.0,1.0,63,0,3.8,3,3,1,3,True
RPSI07_RS08965,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|N_mobile,1,0.9612743459108491,0.024417986067805104,1.0,0.0,172,0,2.25,3,3,5,1,False
RPSI07_RS08970,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2697706402193018,0.8275504348156113,0.0,0.0,87,0,1.75,2,3,0,2,True
RPSI07_RS08975,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2315251113310775,0.7348811988365245,0.0,0.0,179,1,1.26,3,3,4,4,True
RPSI07_RS08980,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1172846535489481,0.8997819373185846,0.0,0.0,661,1,0.0,3,3,0,18,True
RPSI07_RS08985,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|E_ortho|P_rogue,1,0.2341285826353717,0.7477712394087908,0.0,0.0,170,1,0.77,3,3,4,0,False
RPSI07_RS08990,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2461543186474275,0.7555087498654107,0.0,0.0,131,1,0.31,3,3,3,1,False
RPSI07_RS08995,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|E_ortho|P_rogue,1,0.264374303245352,0.7292067403009153,0.0,0.0,74,1,0.0,3,3,3,0,False
RPSI07_RS09000,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.1436218234802614,0.8557480573520941,0.0,0.0,523,1,0.0,3,3,1,16,True
RPSI07_RS09005,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.1668203157404296,0.8253417575769268,0.0,0.0,420,1,1.43,3,3,1,4,False
RPSI07_RS09010,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2481852829948476,0.7218653071711876,0.0,0.0,126,1,2.25,3,3,3,1,False
RPSI07_RS09015,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.1885667142318276,0.8471247563167695,0.0,0.0,335,1,2.95,3,3,1,6,True
RPSI07_RS09020,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2568074105487661,0.7361482219519412,0.0,0.0,101,1,3.61,3,3,1,2,False
RPSI07_RS09025,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|N_mobile|P_rogue,0,0.2413853365108026,0.6967381127375878,0.0,0.0,149,1,3.99,3,3,2,2,False
RPSI07_RS09030,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2097843812578976,0.8080156894237657,0.0,0.0,258,1,4.72,3,3,0,5,True
RPSI07_RS09035,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_ortho|P_rogue,1,0.2481485447188892,0.7516525707748313,0.0,0.0,130,1,5.31,3,3,4,0,False
RPSI07_RS09040,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2664849357723692,0.7447754559996538,0.0,0.0,74,1,5.61,3,3,0,4,True
RPSI07_RS09045,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2225822772650666,0.7996558705329815,0.0,0.0,215,1,6.02,3,3,0,4,True
RPSI07_RS09050,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,0,0.9680781755262552,0.02203877792375403,1.0,2.0,97,0,6.53,3,3,15,5,True
RPSI07_RS09055,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_strong|N_ortho,0,0.1954803908451807,0.8388223808795484,0.0,0.0,314,1,7.83,0,3,0,2,False
RPSI07_RS24875,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.1797071987798675,0.8479316848788002,0.0,0.0,376,1,8.87,2,3,0,4,True
RPSI07_RS09065,,UNRESOLVED,unknown,0,,0,0.566935558659491,0.4528322458085711,0.3076923076923077,0.0,138,0,9.71,3,3,8,21,False
RPSI07_RS09070,,ROGUE_SUSPECT,unknown,0,N_score|E_ortho|P_rogue,1,0.2733220445960169,0.7783416161941048,0.0,0.0,84,0,10.04,3,3,3,0,False
RPSI07_RS09075,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0394247791777195,0.9734777501081702,0.0,0.0,1367,1,12.29,3,3,0,4,True
RPSI07_RS09080,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2506170627813047,0.7337875703117599,0.0,0.0,132,1,14.55,3,3,0,5,True
RPSI07_RS09085,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2409573337177242,0.8689772997214498,0.0,0.0,191,0,15.02,1,3,0,2,True
RPSI07_RS09090,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0523567097654188,0.9628411038882652,0.0,0.0,1197,1,17.13,3,3,0,4,True
RPSI07_RS09095,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.1792466032970183,0.832137935265696,0.0,0.0,389,1,19.53,3,3,1,4,False
RPSI07_RS09100,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2534425182994407,0.6940605465754998,0.0,0.0,127,1,18.76,3,3,1,2,False
RPSI07_RS09105,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2514403936310013,0.7090391052329357,0.0,0.0,133,1,18.37,3,3,1,2,False
RPSI07_RS09110,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1289572772252409,0.8724624043563124,0.0,0.0,615,1,17.25,1,3,0,2,True
RPSI07_RS09115,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho,0,0.9673416391657038,0.013147434402479513,1.0,1.0,75,1,16.2,3,3,6,0,True
RPSI07_RS09120,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_ortho|P_rogue,1,0.2624390604902223,0.7492883383074076,0.0,0.0,97,1,15.88,3,3,3,0,False
RPSI07_RS09125,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2423961164852346,0.7620366484534582,0.0,0.0,159,1,15.5,3,3,1,4,True
RPSI07_RS09130,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2438406889090434,0.7697736398310451,0.0,0.0,154,1,15.04,3,3,1,17,True
RPSI07_RS09135,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2617626903791086,0.8196441747479314,0.0,0.0,99,1,14.59,3,3,3,1,False
RPSI07_RS09140,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2653674798846337,0.8393311393908959,0.0,0.0,113,0,14.22,1,3,0,2,True
RPSI07_RS09145,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2033278455758855,0.8717406683373891,0.0,0.0,316,0,13.13,1,3,0,2,True
RPSI07_RS09150,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.001321859717995,0.9997172598662156,0.0,0.0,3387,1,7.2,2,3,0,2,True
RPSI07_RS09155,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,1,0.2360144881215057,0.9053151682712286,0.0,0.0,167,1,1.86,1,3,2,1,True
RPSI07_RS09170,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.150055087009898,0.8923194418466629,0.0,5.0,589,1,1.06,3,3,6,58,True
RPSI07_RS09190,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1068964472409256,0.9322051173668309,0.0,0.0,731,1,9.03,1,3,0,1,True
RPSI07_RS09195,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1255578357588762,0.9154555361539003,0.0,0.0,626,1,11.27,1,3,0,1,True
RPSI07_RS09225,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.177079226416326,0.8344794776494303,0.0,0.0,377,1,3.47,3,3,0,9,True
RPSI07_RS09230,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_mobile|N_long_lagging|P_conditional,0,0.1924673113880951,0.8248609419168155,0.0263157894736842,1.0,427,0,2.23,3,3,2,66,True
RPSI07_RS09235,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.202085468971518,0.8537940488136612,0.0,0.0,279,1,0.88,3,3,0,9,True
RPSI07_RS09250,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.1934147678920624,0.8838919907239317,0.0,0.0,312,1,1.02,1,3,0,1,True
RPSI07_RS09260,,UNRESOLVED,unknown,0,N_mobile,0,0.4458174584606874,0.6384157280164037,0.1851851851851851,2.0,138,0,2.25,3,3,19,59,False
RPSI07_RS09265,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2337156888346174,0.8038113577636692,0.0,0.0,171,1,2.89,3,3,0,6,True
RPSI07_RS09275,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.3134650571984405,0.7678284198223398,0.1,0.0,217,0,4.27,1,3,1,15,True
RPSI07_RS09280,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2558697752187526,0.7782317698025631,0.032258064516129,3.0,243,1,5.04,3,3,9,53,True
RPSI07_RS09290,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_ortho,0,0.1560505287956688,0.8896077419162985,0.0,0.0,468,1,4.47,2,3,0,4,True
RPSI07_RS09295,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2287959269904542,0.8854588444763655,0.0,0.0,214,0,2.91,3,3,0,3,True
RPSI07_RS09300,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.1723703655224806,0.8600067020370917,0.0,0.0,393,1,0.85,3,3,0,4,True
RPSI07_RS09305,,CONFIDENT_NONESSENTIAL,non-essential,4,E_geometry|N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2532384829539064,0.8149450402283043,0.0,0.0,106,1,0.58,1,3,0,2,True
RPSI07_RS09310,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile,0,0.7652665524995043,0.24871029484666782,0.5,2.0,94,1,1.11,3,3,2,11,False
RPSI07_RS09315,,CONFIDENT_NONESSENTIAL,non-essential,4,E_geometry|N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2000433750275059,0.8666257733974145,0.0,0.0,287,1,1.75,1,3,0,4,True
RPSI07_RS09320,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2683634172048568,0.8236143654782624,0.0,0.0,87,0,2.33,1,3,1,0,True
RPSI07_RS09325,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,0,0.8815331703945622,0.10448444669040068,0.7567567567567568,2.0,293,0,3.02,3,3,58,24,False
RPSI07_RS09330,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1102950114579798,0.9390598151508929,0.0,0.0,705,1,5.5,3,3,0,8,True
RPSI07_RS09335,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1143345028801221,0.9273136325590949,0.0,0.0,708,0,7.87,3,3,0,28,True
RPSI07_RS24900,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2449277090219526,0.8625503083565297,0.0,0.0,168,0,9.67,2,3,0,2,True
RPSI07_RS09345,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.251556347511796,0.7139526647766836,0.0,0.0,145,0,10.69,3,3,2,1,False
RPSI07_RS09350,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.202667102993505,0.7965580888330587,0.0,0.0,287,1,12.2,3,3,0,15,True
RPSI07_RS09355,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2627646014113351,0.765104565520681,0.0,0.0,114,0,12.89,3,3,0,3,True
RPSI07_RS09365,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.178957921919853,0.7870022038018747,0.0,0.0,379,1,14.24,3,3,0,3,True
RPSI07_RS09370,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2500140724741705,0.7760857478738601,0.0,0.0,131,1,15.14,3,3,0,3,True
RPSI07_RS09375,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1995974900063838,0.7759220638452647,0.0,0.0,302,1,16.12,3,3,0,3,True
RPSI07_RS09380,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.1712816343713919,0.8484898224530137,0.0,1.0,459,0,17.33,3,3,2,7,False
RPSI07_RS09385,,UNRESOLVED,unknown,0,E_geometry,0,0.4023457879628753,0.4930549733474268,0.1875,0.0,200,1,18.64,3,3,3,17,True
RPSI07_RS09390,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2343866669405078,0.7468260521464215,0.0,0.0,185,1,19.48,3,3,0,3,True
RPSI07_RS09395,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1949956959735625,0.7967054362733025,0.0,0.0,324,1,20.29,3,3,0,3,True
RPSI07_RS09405,,UNRESOLVED,unknown,0,N_redundancy,1,0.804971624653278,0.15844950029135463,0.4871794871794871,12.0,160,0,21.47,3,3,207,90,False
RPSI07_RS09410,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho|F_core_redundant,1,0.9812030930906588,0.008446802641865082,1.0,28.0,263,1,22.38,3,3,1251,0,True
RPSI07_RS09415,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0738370259484281,0.935382180374199,0.0,0.0,984,1,24.6,3,3,0,3,True
RPSI07_RS09420,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1214985745511092,0.8840173932368015,0.0,0.0,662,1,27.19,3,3,0,27,True
RPSI07_RS09425,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.220576278232516,0.8061180257085747,0.0,0.0,267,0,28.6,3,3,0,10,True
RPSI07_RS09430,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1899174762129188,0.8071800956559066,0.0,2.0,417,0,29.85,3,3,0,98,True
RPSI07_RS09435,,UNRESOLVED,unknown,0,,0,0.4418187453075923,0.5742992696488528,0.1875,2.0,183,0,30.94,3,3,18,66,True
RPSI07_RS09440,,UNRESOLVED,unknown,0,,0,0.3621444048452067,0.6040237121319451,0.1142857142857142,3.0,210,0,31.61,3,3,29,98,True
RPSI07_RS09445,,UNRESOLVED,unknown,0,N_redundancy,0,0.405807919846843,0.5695452590014967,0.1951219512195122,4.0,329,0,32.52,3,3,39,144,True
RPSI07_RS09450,,UNRESOLVED,unknown,0,N_redundancy,0,0.624183566170243,0.3225296057943572,0.358974358974359,10.0,342,0,33.59,3,3,253,232,False
