organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,n_orthologs_total,n_orthologs_within_mollicutes,paralog_count_internal,mean_identity_to_orthologs,has_ortholog_in_abaumannii,has_ortholog_in_abaylyi,has_ortholog_in_bsubtilis,has_ortholog_in_ccrescentus,has_ortholog_in_ecoli,has_ortholog_in_ftularensis,has_ortholog_in_hinfluenzae,has_ortholog_in_hpylori,has_ortholog_in_kpneumoniae,has_ortholog_in_mgenitalium,has_ortholog_in_mpne,has_ortholog_in_mtuberculosis,has_ortholog_in_paeruginosa,has_ortholog_in_saureus,has_ortholog_in_spneumoniae,has_ortholog_in_styphimurium,has_ortholog_in_syn3a,has_ortholog_in_vcholerae
ccrescentus,CCNA_00062,trpS,tryptophanyl-tRNA synthetase,1,6.943122422819428,0.6782608695652174,0.65,-0.0857142857142857,0.0157913977712692,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.4138235294117647,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccrescentus,CCNA_00063,murJ,Peptidoglycan biosynthesis protein MviN/MurJ,1,7.355001921105257,0.7018554062699937,0.67,0.2121212121212121,0.0161540061673108,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.332,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00064,,methyl-accepting chemotaxis protein,0,7.494430215031565,0.6905954368391765,0.59,-0.024390243902439,0.0166286620418018,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00065,,S-adenosylmethionine-dependent methyltransferase,0,6.652863029353347,0.6550387596899225,0.68,0.0,0.0169864472020161,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00066,,Rieske (2Fe-2S) domain protein,0,5.91350300563827,0.7289972899728997,0.72,0.0,0.0171419038029112,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00067,,YciI-like protein,0,5.645446897643238,0.6914893617021277,0.72,0.1428571428571428,0.017223404121121,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.37075,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccrescentus,CCNA_00068,gpsA,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,1,6.919683849847411,0.7378832838773491,0.73,0.2592592592592592,0.0173880125028166,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.40471428571428564,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00069,,tRNA N6-adenosine threonylcarbamoyltransferase,1,7.007600613951853,0.7192028985507246,0.61,0.1282051282051282,0.0176485909102039,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.4050625,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ccrescentus,CCNA_00070,,Porphobilinogen deaminase,1,6.877296071497429,0.7213622291021672,0.56,-0.1363636363636363,0.0179227733160785,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.4455833333333334,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00071,,uroporphyrinogen-III synthase,1,6.533788837933344,0.7248908296943232,0.77,0.0434782608695652,0.0181285647113763,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00072,,Mitofillin superfamily protein,0,6.8001700683022,0.745819397993311,0.7,-0.1333333333333333,0.0183350981429552,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00073,,HemY domain membrane protein,0,7.337587743538596,0.732421875,0.79,-0.0476190476190476,0.018635004473242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00074,,multifunctional fatty acid oxidation complex subunit alpha FadJ,0,7.697575346802343,0.667574931880109,0.62,0.2105263157894736,0.0191883161935319,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.41400000000000003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00075,,3-ketoacyl-CoA thiolase,0,7.095893221097532,0.6832504145936982,0.63,0.5675675675675675,0.0196157290914581,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.6107499999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00076,,hypothetical protein,0,5.953243334287785,0.6953125,0.57,0.3023255813953488,0.0198286935041401,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00077,,"acyl-CoA dehydrogenase, long-chain specific",0,7.0707241072602764,0.6318027210884354,0.59,-0.1219512195121951,0.0200206335555237,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.5195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00078,,acyl-CoA dehydrogenase,0,7.492760300922379,0.6599777034559643,0.74,-0.2307692307692307,0.0203884362055331,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.46025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00079,,MerR-family transcriptional regulator,0,6.175867270105761,0.6770833333333334,0.6,0.0,0.0206911870082309,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00080,rogA,transcription factor RogA,0,6.466144724237619,0.721183800623053,0.58,0.0476190476190476,0.0208776854602195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00081,,hypothetical protein,0,5.351858133476067,0.680952380952381,0.53,0.1063829787234042,0.0209914643566582,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00082,lysS,Lysine--tRNA ligase,1,7.414572881350589,0.6630500301386377,0.7,-0.2666666666666666,0.0212841976695608,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00083,,phosphoglucomutase/phosphomannomutase,0,7.403670290012373,0.7020109689213894,0.53,0.0212765957446808,0.0217323875833585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6184000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00084,purH,phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,0,7.372118028337787,0.6880503144654088,0.63,0.081081081081081,0.0222232445833206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.5182307692307693,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00085,,dienelactone hydrolase-related protein,0,6.633318433280377,0.69433465085639,0.59,-0.1707317073170731,0.0225167199325043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00086,gdhZ,NAD-specific glutamate dehydrogenase GdhZ,0,8.481566013773087,0.6606550580431177,0.46,-0.037037037037037,0.0232202939997214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.40166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ccrescentus,CCNA_00087,,PerM-family permease,0,7.01301578963963,0.636936936936937,0.56,0.0454545454545454,0.0240375232906637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00088,,HerA helicase-related ATPase,0,7.343426229147367,0.6699029126213593,0.57,-0.0232558139534883,0.0243913509240454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5711666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00089,,MHYT/PAS-family GGDEF/EAL protein,0,7.796057974316123,0.674074074074074,0.57,0.1627906976744186,0.0249027375944519,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00090,,UDP-glucose 4-epimerase,0,6.892641641172089,0.6737804878048781,0.54,-0.1739130434782608,0.0253407863457409,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.3941,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
ccrescentus,CCNA_00091,,"transporter, drug/metabolite exporter family",0,6.796823718274855,0.6845637583892618,0.71,0.2413793103448276,0.0256237495142754,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00092,,short chain dehydrogenase,0,6.79346613258001,0.6936026936026936,0.63,0.3513513513513513,0.025843515926201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00093,,hypothetical protein,0,5.351858133476067,0.7,0.66,0.0,0.0260039194356368,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00094,hfsJ,WecG/TagA-family glycosyltransferase HfsJ,0,6.826545223556594,0.6862106406080347,0.51,0.0612244897959183,0.0261616021453752,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00095,,quinone oxidoreductase,0,6.907755278982137,0.6946946946946947,0.57,-0.0697674418604651,0.0264245303343195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00096,,L-asparaginase,0,6.779921907472252,0.7349260523321957,0.62,0.0,0.0266738545247764,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.418,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccrescentus,CCNA_00097,,hypothetical protein,0,6.131226489483141,0.6928104575163399,0.71,0.2413793103448276,0.0268524379230998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00098,,hypothetical protein,0,5.676753802268282,0.6907216494845361,0.69,0.3548387096774194,0.0269822942722961,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00099,fzlC,FtsZ-localized protein C,0,7.4570320891223805,0.7383015597920277,0.75,-0.04,0.0272335972261694,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00100,,Ribulose-5-phosphate 3-epimerase,1,6.493753839851686,0.6909090909090909,0.68,-0.125,0.0275315247930398,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.4998000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccrescentus,CCNA_00101,rsmB,16S rRNA m5C methyltransferase RsmB,0,7.1631723908466425,0.7472868217054264,0.71,0.2413793103448276,0.0277989051996708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.3525454545454546,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00102,,DUF1674 domain-containing protein,0,5.420534999272286,0.7866666666666666,0.69,-0.032258064516129,0.0280149614301908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00103,,gamma-glutamyltranspeptidase,0,7.4377951216719325,0.6925795053003534,0.68,-0.25,0.0282743031104429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.5345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00104,,orotidine 5'-phosphate decarboxylase,0,6.555356891810665,0.717948717948718,0.64,-0.1111111111111111,0.0286027778375529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.36327272727272725,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00105,,MarC family integral membrane protein,0,6.551080335043404,0.6723891273247496,0.64,0.1111111111111111,0.0288000358156178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.3165,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccrescentus,CCNA_00106,,2-polyprenyl-6-methoxyphenol hydroxylase,1,7.144407180321139,0.7156398104265402,0.69,0.4193548387096774,0.0290546779327561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.35100000000000003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00107,,UPF0434 family protein YcaR,1,5.293304824724492,0.6818181818181818,0.64,0.2222222222222222,0.0292753100536764,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_00108,,lon endopeptidase-related protein,0,6.520621127558696,0.6887905604719764,0.68,0.0,0.0293858734595636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00109,cnoX,chaperedoxin CnoX,0,6.803505257608338,0.7066666666666667,0.62,0.2631578947368421,0.0295847391829042,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00110,,RNA-binding protein ProXp-ala,0,6.230481447578482,0.6587771203155819,0.62,-0.4210526315789473,0.0297857073423747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00111,,DUF6065 family protein,0,6.617402977974478,0.6519410977242303,0.63,0.4054054054054054,0.0299595911775843,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00112,,glyoxalase family protein,0,5.968707559985366,0.7153846153846154,0.66,0.4117647058823529,0.0301011964345651,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00113,,hypothetical protein,0,6.352629396319567,0.7033158813263525,0.55,0.0222222222222222,0.0302398335464214,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00114,,MarR/EmrR-family transcriptional regulator,0,5.726847747587197,0.6601307189542484,0.68,-0.5,0.0303490365524598,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00115,,TolB protein,0,8.11102783819368,0.6921921921921922,0.64,0.2777777777777778,0.0308199822455452,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00116,glmM,phosphoglucosamine mutase,1,7.206377291472252,0.6837416481069042,0.55,0.1555555555555555,0.0314325331956114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.48064285714285715,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00117,glmS,"glucosamine-fructose-6-phosphate aminotransferase, isomerizing",1,7.507690077819904,0.6798462383305875,0.56,-0.0909090909090909,0.0318641509657973,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.44685714285714295,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_00118,,"O-linked N-acetylglucosamine transferase, SPINDLY family",0,7.716460800176355,0.6176470588235294,0.67,0.0303030303030303,0.0323693540005278,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00119,,S-adenosylmethionine-dependent methyltransferase,0,6.137727054086234,0.6796536796536796,0.64,-0.2222222222222222,0.0327007968727623,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00120,,N-acetyltransferase family protein,0,6.253828811575473,0.7109826589595376,0.69,0.0967741935483871,0.0328211304230175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_00121,,conserved hypothetical protein,0,6.131226489483141,0.681917211328976,0.7,0.2,0.0329410929551322,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
