organism,locus_tag,ortholog_prior,n_orthologs
styphimurium,yeaG,0.5,0
styphimurium,mipA,0.5,0
styphimurium,yeaD,0.0,1
styphimurium,yfeL,0.5,0
styphimurium,gapA,1.0,3
styphimurium,yeaA,0.75,4
styphimurium,yeaC,0.0,1
styphimurium,ansA,0.5,0
styphimurium,sppA,0.5,2
styphimurium,ydjA,0.0,2
styphimurium,selD,0.5,0
styphimurium,topB,0.5,0
styphimurium,gdhA,0.0,1
styphimurium,xthA,0.0,1
styphimurium,argD,0.5,0
styphimurium,astA,0.0,2
styphimurium,astD,0.0,2
styphimurium,astB,0.0,2
styphimurium,astE,0.0,1
styphimurium,spy,0.5,0
styphimurium,nadE,1.0,3
styphimurium,osmE,0.5,0
styphimurium,celA,0.5,0
styphimurium,celB,0.5,0
styphimurium,celC,0.5,0
styphimurium,celD,0.5,0
styphimurium,celF,0.5,0
styphimurium,celG,0.5,0
styphimurium,katE,0.0,1
styphimurium,cedA,0.5,0
styphimurium,ydjN,0.0,2
styphimurium,ydjM,0.5,0
styphimurium,yniC,0.0,1
styphimurium,yniB,0.5,0
styphimurium,ydiZ,0.5,0
styphimurium,pfkB,0.0,1
styphimurium,ydiY,0.5,0
styphimurium,yqeF,0.3333333333333333,3
styphimurium,rfc,0.5,0
styphimurium,thrS,1.0,4
styphimurium,infC,1.0,5
styphimurium,pheS,1.0,7
styphimurium,pheT,1.0,4
styphimurium,himA,0.3333333333333333,3
styphimurium,btuC,0.0,2
styphimurium,btuE,0.0,2
styphimurium,btuD,0.5,0
styphimurium,nlpC,0.5,0
styphimurium,ydiV,0.5,0
styphimurium,ydiU,0.0,1
styphimurium,ydiE,0.5,0
styphimurium,aroH,0.5,0
styphimurium,ydiA,0.0,2
styphimurium,pps,0.0,1
styphimurium,ydiD,0.0,2
styphimurium,ydiT,0.5,0
styphimurium,ydiS,0.5,0
styphimurium,ydiR,0.5,0
styphimurium,ydiQ,0.5,0
styphimurium,ydiP,0.5,0
styphimurium,ydiO,0.0,2
styphimurium,ydiF,0.5,0
styphimurium,aroD,0.0,1
styphimurium,aroE,1.0,1
styphimurium,ydiN,0.5,0
styphimurium,ydiM,0.5,0
styphimurium,ydiL,0.5,0
styphimurium,ydiK,0.5,0
styphimurium,ydiJ,0.5,0
styphimurium,ydiH,0.5,0
styphimurium,sufA,0.5,0
styphimurium,sufB,1.0,2
styphimurium,sufC,1.0,3
styphimurium,sufD,0.5,0
styphimurium,sufS,0.75,4
styphimurium,ynhA,1.0,1
styphimurium,ynhG,0.5,0
styphimurium,lppB,0.5,0
styphimurium,pykF,0.8,5
styphimurium,orf48,0.5,0
styphimurium,orf32,0.5,0
styphimurium,orf245,0.5,0
styphimurium,orf408,0.5,0
styphimurium,ttrA,0.5,0
styphimurium,ttrC,0.5,0
styphimurium,ttrB,0.5,0
styphimurium,ttrS,0.5,0
styphimurium,ttrR,0.0,1
styphimurium,orf70,0.5,0
styphimurium,orf319,0.5,0
styphimurium,orf242,0.5,0
styphimurium,ssrB,0.5,0
styphimurium,ssaD,0.5,0
styphimurium,ssaE,0.5,0
styphimurium,sseA,0.5,0
styphimurium,sseB,0.5,0
styphimurium,sscA,0.5,0
styphimurium,sseC,0.5,0
styphimurium,sseD,0.5,0
styphimurium,sseE,0.5,0
styphimurium,sscB,0.5,0
styphimurium,sseF,0.5,0
styphimurium,sseG,0.5,0
styphimurium,ssaG,0.5,0
styphimurium,ssaH,0.5,0
styphimurium,ssaI,0.5,0
styphimurium,ssaJ,0.5,0
styphimurium,ssaK,0.5,0
styphimurium,ssaL,0.5,0
styphimurium,ssaM,0.5,0
styphimurium,ssaV,0.5,0
styphimurium,ssaN,0.5,0
styphimurium,ssaO,0.5,0
styphimurium,ssaP,0.5,0
styphimurium,ssaQ,0.5,0
styphimurium,ssaS,0.5,0
styphimurium,ssaT,0.5,0
styphimurium,ssaU,0.5,0
styphimurium,ribE,0.0,2
styphimurium,cfa,0.0,3
styphimurium,ydhC,0.5,0
styphimurium,ydhB,0.5,0
styphimurium,purR,0.5,0
styphimurium,sodB,0.0,1
styphimurium,ydhO,0.5,0
styphimurium,ydhD,0.0,2
styphimurium,rnt,0.0,1
styphimurium,gloA,0.0,2
styphimurium,nemA,0.0,2
styphimurium,ydhM,0.0,1
styphimurium,ydhL,0.5,0
styphimurium,ydhF,0.5,0
styphimurium,sodC,0.0,1
styphimurium,ydhJ,0.0,1
styphimurium,ydhI,0.5,0
styphimurium,slyA,0.5,0
styphimurium,slyB,0.5,0
styphimurium,pdxH,0.5,2
styphimurium,tyrS,1.0,6
styphimurium,pdxY,0.5,0
styphimurium,gst,0.0,2
styphimurium,nth,0.0,3
styphimurium,ydgK,0.5,0
styphimurium,ydgT,0.5,0
styphimurium,ydgJ,0.5,0
styphimurium,add,0.0,1
styphimurium,ydgA,0.5,0
styphimurium,manA,1.0,1
styphimurium,fumA,0.5,0
styphimurium,fumC,0.6666666666666666,3
styphimurium,tus,0.5,0
styphimurium,rstB,0.0,3
styphimurium,ompN,0.5,0
styphimurium,rstA,0.0,1
styphimurium,ydgC,0.0,1
styphimurium,ydgI,0.0,1
styphimurium,ydgH,0.5,0
styphimurium,pntA,0.0,3
styphimurium,pntB,0.0,3
styphimurium,ydgF,0.5,0
styphimurium,ydgE,0.5,0
styphimurium,ynfM,0.0,1
styphimurium,ynfL,0.0,2
styphimurium,mlc,0.5,0
styphimurium,bioD,0.3333333333333333,3
styphimurium,ynfI,0.5,0
styphimurium,dmsC,0.5,0
styphimurium,ynfD,0.5,0
styphimurium,ynfC,0.5,0
styphimurium,speG,0.0,1
styphimurium,ynfB,0.5,0
styphimurium,ynfA,0.0,3
styphimurium,rspA,0.0,1
styphimurium,rspB,0.5,0
styphimurium,ydfJ,0.0,1
styphimurium,ydfI,0.5,0
styphimurium,ydfZ,0.5,0
styphimurium,ydfH,0.5,0
styphimurium,ydfG,0.5,0
styphimurium,dcp,0.0,1
styphimurium,ydeJ,0.5,0
styphimurium,ydeI,0.0,1
styphimurium,ydeE,0.5,0
styphimurium,ydeD,0.0,1
styphimurium,marB,0.5,0
styphimurium,marA,0.5,0
styphimurium,marR,0.0,1
styphimurium,marC,0.0,1
styphimurium,yneJ,0.0,1
styphimurium,yneI,0.0,1
styphimurium,yneH,0.0,2
styphimurium,yneG,0.5,0
styphimurium,hypA,0.5,0
styphimurium,pqaA,0.5,0
styphimurium,glgX,0.5,0
styphimurium,osmC,0.5,0
styphimurium,yddX,0.5,0
styphimurium,rpsV,0.5,0
styphimurium,sfcA,0.0,2
styphimurium,adhP,0.0,1
styphimurium,fdnI,0.5,0
styphimurium,fdnH,0.5,0
styphimurium,fdnG,0.5,0
styphimurium,yddG,0.5,0
styphimurium,smvA,0.0,1
styphimurium,narU,0.5,0
styphimurium,narZ,0.0,1
styphimurium,narY,0.0,1
styphimurium,narW,0.5,0
styphimurium,narV,0.5,0
styphimurium,yddE,0.0,1
styphimurium,nhoA,0.0,2
styphimurium,ansP,0.0,1
styphimurium,yncD,0.0,1
styphimurium,yncC,0.5,0
styphimurium,yncB,0.0,1
styphimurium,yncA,0.0,2
styphimurium,ydcZ,0.5,0
styphimurium,ydcY,0.5,0
styphimurium,srfA,0.5,0
styphimurium,srfB,0.5,0
styphimurium,srfC,0.5,0
styphimurium,ydcX,0.5,0
styphimurium,ydcW,0.5,0
styphimurium,ydcR,0.0,2
styphimurium,recC,0.5,0
styphimurium,ugtL,0.5,0
styphimurium,sifB,0.5,0
styphimurium,yncJ,0.5,0
styphimurium,ydcP,0.5,0
styphimurium,ydcN,0.5,0
styphimurium,tehB,0.5,0
styphimurium,tehA,0.5,0
styphimurium,ydcK,0.5,0
styphimurium,rimL,0.5,0
styphimurium,ydcI,0.5,0
styphimurium,trg,0.5,0
styphimurium,sseJ,0.5,0
styphimurium,cybB,0.5,0
styphimurium,ydcF,0.5,0
styphimurium,hrpA,0.0,1
styphimurium,acpD,1.0,1
styphimurium,ydbL,0.5,0
styphimurium,ynbE,0.5,0
styphimurium,ydbH,0.5,0
styphimurium,ldhA,0.5,0
styphimurium,hslJ,0.5,0
styphimurium,nifJ,0.5,0
styphimurium,ynaF,0.5,0
styphimurium,ydaO,0.0,1
styphimurium,dbpA,0.5,0
styphimurium,ydaL,0.5,0
styphimurium,ogt,0.0,3
styphimurium,fnr,0.5,0
styphimurium,ydaA,0.5,0
styphimurium,ynaJ,0.5,0
styphimurium,ynaI,0.5,0
styphimurium,mppA,0.5,0
styphimurium,ycjI,0.5,0
styphimurium,ycjG,0.0,1
styphimurium,tpx,0.0,1
styphimurium,tyrR,0.5,0
styphimurium,ycjF,0.5,0
styphimurium,ycjX,0.5,0
styphimurium,pspE,0.5,0
styphimurium,pspD,0.5,0
styphimurium,pspC,0.5,0
styphimurium,pspB,0.5,0
styphimurium,pspA,0.5,0
styphimurium,pspF,0.0,1
styphimurium,sapA,0.5,0
styphimurium,sapB,0.5,0
styphimurium,sapC,0.5,0
styphimurium,sapD,0.5,0
styphimurium,sapF,0.5,0
styphimurium,ycjE,0.5,0
styphimurium,fabI,1.0,4
styphimurium,yciW,0.5,0
styphimurium,rnb,0.5,0
styphimurium,yciR,0.5,0
styphimurium,yciT,0.5,0
styphimurium,osmB,0.5,0
styphimurium,yciH,0.5,0
styphimurium,pyrF,0.5,2
styphimurium,yciM,0.5,0
styphimurium,yciS,0.5,0
styphimurium,pgpB,0.5,0
styphimurium,ribA,1.0,1
styphimurium,acnA,0.6666666666666666,3
styphimurium,cysB,0.0,1
styphimurium,topA,1.0,6
styphimurium,yciN,0.5,0
styphimurium,sohB,0.0,1
styphimurium,yciK,0.0,2
styphimurium,btuR,0.0,1
styphimurium,yciL,0.3333333333333333,3
styphimurium,yciO,0.0,1
styphimurium,trpH,0.0,1
styphimurium,trpE,0.6666666666666666,3
styphimurium,trpD,0.6666666666666666,3
styphimurium,trpC,0.5,2
styphimurium,trpB,0.6666666666666666,3
styphimurium,trpA,0.5,2
styphimurium,yciG,0.5,0
styphimurium,yciF,0.5,0
styphimurium,yciE,0.5,0
styphimurium,ompW,0.5,0
styphimurium,yciC,0.5,0
styphimurium,yciA,0.0,2
styphimurium,tonB,0.5,0
styphimurium,yciI,0.0,2
styphimurium,cls,0.5,0
styphimurium,yciU,0.5,0
styphimurium,oppF,0.5,0
styphimurium,oppD,0.5,0
styphimurium,oppC,0.0,1
styphimurium,oppB,0.5,0
styphimurium,oppA,0.5,0
styphimurium,ychE,0.0,1
styphimurium,tdk,0.5,0
styphimurium,hns,0.5,0
styphimurium,galU,0.8333333333333334,6
styphimurium,hnr,0.5,0
styphimurium,ychK,0.0,2
styphimurium,ychJ,0.0,1
styphimurium,purU,0.0,2
styphimurium,narI,0.0,1
styphimurium,narJ,0.5,0
styphimurium,narH,0.5,0
styphimurium,narG,0.5,0
styphimurium,narK,0.5,0
styphimurium,narX,0.5,0
styphimurium,narL,0.5,0
styphimurium,ychP,0.5,0
styphimurium,ychN,0.5,0
styphimurium,chaB,0.5,0
styphimurium,chaA,0.0,1
styphimurium,kdsA,1.0,2
styphimurium,ychA,0.5,0
styphimurium,sirC,0.5,0
styphimurium,hemK,0.0,2
styphimurium,prfA,1.0,7
styphimurium,hemA,1.0,2
styphimurium,ipk,1.0,1
styphimurium,ychM,0.0,1
styphimurium,ychH,0.5,0
styphimurium,pth,1.0,6
styphimurium,ychF,0.2,5
styphimurium,gdhA,0.0,1
styphimurium,treA,0.5,0
styphimurium,ymgE,0.0,1
styphimurium,ycgR,0.5,0
styphimurium,alr,0.3333333333333333,3
styphimurium,dadA,0.0,1
styphimurium,ycgB,0.5,0
styphimurium,fadR,0.0,1
styphimurium,nhaB,0.5,0
styphimurium,dsbB,0.0,1
styphimurium,ycgN,0.0,2
styphimurium,ycgM,0.0,2
styphimurium,ycgL,0.0,1
styphimurium,minC,0.5,0
styphimurium,minD,0.0,1
styphimurium,minE,0.5,0
styphimurium,rnd,1.0,1
styphimurium,tnpA_1,0.5,0
styphimurium,fadD,0.0,3
styphimurium,slp,0.5,0
styphimurium,yeaZ,0.5,2
styphimurium,yoaA,0.0,1
styphimurium,yoaB,0.0,2
styphimurium,yoaH,0.5,0
styphimurium,pabB,0.6666666666666666,3
styphimurium,yeaB,0.0,3
styphimurium,sdaA,0.5,0
styphimurium,yoaE,0.0,1
styphimurium,manY,0.5,0
styphimurium,manZ,0.5,0
styphimurium,yebN,0.5,0
styphimurium,rrmA,0.0,1
styphimurium,cspC,0.0,1
styphimurium,yobF,0.5,0
styphimurium,yobG,0.5,0
styphimurium,kdgR,0.5,0
styphimurium,htpX,0.0,2
styphimurium,prc,0.0,1
styphimurium,proP,0.0,1
styphimurium,yebR,0.0,1
styphimurium,yebS,0.5,0
styphimurium,yebU,0.5,0
styphimurium,yebW,0.5,0
styphimurium,sopE2,0.5,0
styphimurium,umuC,0.5,0
styphimurium,pagO,0.5,0
styphimurium,pagK,0.5,0
styphimurium,yobA,0.5,0
styphimurium,holE,0.5,0
styphimurium,exoX,0.5,0
styphimurium,yebE,0.5,0
styphimurium,yebF,0.5,0
styphimurium,yebG,0.5,0
styphimurium,purT,0.0,2
styphimurium,eda,0.0,1
styphimurium,edd,0.0,2
styphimurium,zwf,0.3333333333333333,3
styphimurium,pykA,0.5,0
styphimurium,msbB,0.5,0
styphimurium,yebA,0.0,1
styphimurium,znuC,0.0,1
styphimurium,ruvB,0.2,5
styphimurium,ruvA,0.3333333333333333,3
styphimurium,yebB,0.5,0
styphimurium,ruvC,0.0,2
styphimurium,yebC,0.0,3
styphimurium,ntpA,0.5,0
styphimurium,aspS,1.0,7
styphimurium,yecD,0.5,0
styphimurium,yecE,0.5,0
styphimurium,yecN,0.0,1
styphimurium,yecO,0.5,0
styphimurium,yecP,0.5,0
styphimurium,cutC,0.0,1
styphimurium,yecM,0.5,0
styphimurium,argS,1.0,1
styphimurium,flhE,0.5,0
styphimurium,flhA,0.0,1
styphimurium,flhB,0.0,1
styphimurium,cheZ,0.5,0
styphimurium,cheY,0.0,1
styphimurium,cheB,0.0,1
styphimurium,cheR,0.0,1
styphimurium,cheW,0.0,1
styphimurium,cheA,0.0,1
styphimurium,motB,0.0,1
styphimurium,motA,0.0,1
styphimurium,flhC,0.5,0
styphimurium,flhD,0.5,0
styphimurium,yecG,0.5,0
styphimurium,otsA,0.0,1
styphimurium,otsB,0.5,2
styphimurium,araH,1.0,1
styphimurium,yecH,0.5,0
styphimurium,tyrP,0.5,0
styphimurium,yecA,0.5,0
styphimurium,lamB,0.5,0
styphimurium,pgsA,1.0,4
styphimurium,uvrC,0.3333333333333333,3
styphimurium,yecF,0.5,0
styphimurium,sdiA,0.5,0
styphimurium,yecC,0.0,2
styphimurium,yecS,0.0,2
styphimurium,fliY,0.0,1
styphimurium,fliZ,0.5,0
styphimurium,fliA,0.5,0
styphimurium,tnpA_2,0.5,0
styphimurium,fliB,0.5,0
styphimurium,fliC,0.5,0
styphimurium,fliD,0.5,0
styphimurium,fliS,0.5,0
styphimurium,fliT,0.5,0
styphimurium,amyA,0.5,0
styphimurium,yedD,0.5,0
styphimurium,yedE,0.5,0
styphimurium,yedF,0.5,0
styphimurium,ydgJ,0.5,0
styphimurium,fliE,0.5,0
styphimurium,fliF,0.5,0
styphimurium,fliG,0.0,1
styphimurium,fliH,0.5,0
styphimurium,fliI,0.0,1
styphimurium,fliJ,0.5,0
styphimurium,fliK,0.5,0
styphimurium,fliL,0.5,0
styphimurium,fliM,0.5,0
styphimurium,fliN,0.5,0
styphimurium,fliO,0.5,0
styphimurium,fliP,0.0,1
styphimurium,fliQ,0.0,1
styphimurium,fliR,0.5,0
styphimurium,rcsA,0.5,0
styphimurium,yodD,0.5,0
styphimurium,yedI,0.0,2
styphimurium,yedA,0.5,0
styphimurium,vsr,0.0,1
styphimurium,dcm,0.5,0
styphimurium,yedJ,0.5,0
styphimurium,cspB,0.5,2
styphimurium,umuC,0.5,0
styphimurium,umuD,0.5,2
styphimurium,potG,0.0,2
styphimurium,yrfG,0.5,0
styphimurium,pdxA,1.0,1
styphimurium,nifJ,0.5,0
styphimurium,entF,0.5,0
styphimurium,holC,0.5,0
styphimurium,yedP,0.5,0
styphimurium,pmbA,0.0,1
styphimurium,aas,0.0,1
styphimurium,flgM,0.5,0
styphimurium,yhcH,0.5,0
styphimurium,sucA,0.3333333333333333,3
styphimurium,ratA,0.5,0
styphimurium,nadE,1.0,3
styphimurium,yicH,0.5,0
styphimurium,yadS,0.5,0
styphimurium,mpl,0.5,0
styphimurium,rlpA,0.5,0
styphimurium,pduG,0.5,0
styphimurium,malF,0.5,0
styphimurium,sopD,0.5,0
styphimurium,yeeI,0.5,0
styphimurium,amn,0.5,0
styphimurium,yeeO,0.5,0
styphimurium,erfK,0.5,0
styphimurium,cobT,0.0,1
styphimurium,cobS,0.0,1
styphimurium,cobU,0.0,1
styphimurium,cbiP,0.0,3
styphimurium,cbiO,0.5,0
styphimurium,cbiN,0.5,0
styphimurium,cbiM,0.5,0
styphimurium,cbiL,0.5,0
styphimurium,cbiK,0.5,0
styphimurium,cbiJ,0.5,0
styphimurium,cbiH,0.5,0
styphimurium,cbiG,0.5,0
styphimurium,cbiF,0.0,1
styphimurium,cbiT,0.5,0
styphimurium,cbiE,0.5,0
styphimurium,cbiD,0.5,0
styphimurium,cbiC,0.0,1
styphimurium,cbiA,0.0,1
styphimurium,pocR,0.5,0
styphimurium,pduF,0.5,0
styphimurium,pduA,0.5,0
styphimurium,pduD,0.5,0
styphimurium,pduE,0.5,0
styphimurium,pduG,0.5,0
styphimurium,pduH,0.5,0
styphimurium,pduJ,0.5,0
styphimurium,pduK,0.5,0
styphimurium,pduL,0.5,0
styphimurium,pduM,0.5,0
styphimurium,pduN,0.5,0
styphimurium,pduO,0.0,2
styphimurium,pduP,0.5,0
styphimurium,pduQ,0.5,0
styphimurium,pduS,0.5,0
styphimurium,pduT,0.5,0
styphimurium,pduU,0.5,0
styphimurium,pduV,0.5,0
styphimurium,pduW,0.6666666666666666,3
styphimurium,pduX,0.5,0
styphimurium,yeeX,0.5,0
styphimurium,yeeA,0.5,0
styphimurium,dacD,0.5,0
styphimurium,phsC,0.5,0
styphimurium,phsB,0.5,0
styphimurium,phsA,0.5,0
styphimurium,sopA,0.5,0
styphimurium,sbcB,0.5,0
styphimurium,yeeF,0.0,1
styphimurium,yeeY,0.5,0
styphimurium,yeeZ,0.5,0
styphimurium,hisG,1.0,2
styphimurium,hisD,0.6666666666666666,3
styphimurium,hisC,0.5,2
styphimurium,hisB,0.6666666666666666,3
styphimurium,hisH,0.6666666666666666,3
styphimurium,hisA,0.6666666666666666,3
styphimurium,hisF,0.6666666666666666,3
styphimurium,hisI,1.0,1
styphimurium,udg,0.5,2
styphimurium,gnd,1.0,1
styphimurium,rfbP,0.5,0
styphimurium,rfbK,0.5,0
styphimurium,rfbN,0.5,0
styphimurium,rfbU,0.0,1
styphimurium,rfbV,0.5,0
styphimurium,rfbX,0.5,0
styphimurium,rfbJ,0.5,0
styphimurium,rfbH,0.5,0
styphimurium,rfbG,0.5,0
styphimurium,rfbF,0.5,0
styphimurium,rfbI,0.5,0
styphimurium,rfbC,0.3333333333333333,3
styphimurium,rfbA,0.3333333333333333,3
styphimurium,rfbD,0.3333333333333333,3
styphimurium,rfbB,0.5,0
styphimurium,galF,0.5,0
styphimurium,wcaM,0.5,0
styphimurium,wcaL,0.5,0
styphimurium,wcaK,0.5,0
styphimurium,wcaJ,0.0,2
styphimurium,cpsG,0.3333333333333333,3
styphimurium,wcaI,0.5,0
styphimurium,gmd,0.0,2
styphimurium,wcaF,0.5,0
styphimurium,wcaE,0.0,1
styphimurium,wcaD,0.5,0
styphimurium,wcaC,0.5,0
styphimurium,wcaB,0.5,0
styphimurium,wcaA,0.5,0
styphimurium,wzc,0.0,1
styphimurium,wzb,0.0,1
styphimurium,wza,0.0,1
styphimurium,yegH,0.0,1
styphimurium,asmA,0.5,0
styphimurium,dcd,0.0,1
styphimurium,udk,1.0,2
styphimurium,yegE,0.5,0
styphimurium,alkA,0.0,1
styphimurium,yegD,0.5,0
styphimurium,yegN,0.0,1
styphimurium,yegO,0.0,1
styphimurium,yegB,0.0,2
styphimurium,baeS,0.0,2
styphimurium,baeR,0.0,2
styphimurium,yegQ,0.5,0
styphimurium,yegS,0.5,0
styphimurium,fbaB,0.5,0
styphimurium,yegT,0.5,0
styphimurium,yegU,0.5,0
styphimurium,yegV,0.5,0
styphimurium,yegW,0.5,0
styphimurium,thiD,1.0,1
styphimurium,thiM,0.0,1
styphimurium,stcD,0.5,0
styphimurium,stcC,0.5,0
styphimurium,stcB,0.5,0
styphimurium,stcA,0.5,0
styphimurium,yehE,0.5,0
styphimurium,mrp,0.6666666666666666,3
styphimurium,metG,1.0,2
styphimurium,yehR,0.5,0
styphimurium,yehS,0.5,0
styphimurium,yehT,0.0,1
styphimurium,yehU,0.5,0
styphimurium,yehV,0.5,0
styphimurium,yehW,0.5,0
styphimurium,yehX,0.0,1
styphimurium,yehY,0.5,0
styphimurium,yehZ,0.5,0
styphimurium,bglX,0.0,1
styphimurium,dld,0.0,1
styphimurium,pbpG,0.0,1
styphimurium,yohC,0.5,0
styphimurium,yohD,0.5,0
styphimurium,yohF,0.5,0
styphimurium,yohG,0.5,0
styphimurium,yohI,0.0,1
styphimurium,yohJ,0.5,0
styphimurium,yohK,0.0,1
styphimurium,cdd,0.5,0
styphimurium,sanA,0.5,0
styphimurium,b2145,0.5,0
styphimurium,yeiA,0.5,0
styphimurium,mglC,0.5,0
styphimurium,mglA,1.0,2
styphimurium,mglB,0.5,0
styphimurium,galS,0.5,0
styphimurium,yeiB,0.0,1
styphimurium,folE,0.6666666666666666,3
styphimurium,yeiG,0.0,2
styphimurium,sdaC,0.5,0
styphimurium,cirA,0.5,0
styphimurium,lysP,0.5,2
styphimurium,yeiE,0.5,0
styphimurium,yeiH,0.5,0
styphimurium,nfo,1.0,1
styphimurium,fruA,0.0,1
styphimurium,fruK,0.0,1
styphimurium,setB,0.5,0
styphimurium,yeiP,0.5,0
styphimurium,yeiR,0.0,1
styphimurium,yeiU,0.5,0
styphimurium,spr,0.5,0
styphimurium,rtn,0.5,0
styphimurium,yejA,0.0,1
styphimurium,yejB,0.0,1
styphimurium,yejE,0.0,2
styphimurium,yejF,0.0,2
styphimurium,yejG,0.5,0
styphimurium,bcr,0.0,1
styphimurium,yejH,0.5,0
styphimurium,rplY,0.5,0
styphimurium,yejK,0.5,0
styphimurium,yejL,0.5,0
styphimurium,yejM,0.5,0
styphimurium,oafA,0.5,0
styphimurium,sspH2,0.5,0
styphimurium,narP,0.0,1
styphimurium,ccmH,0.5,0
styphimurium,napC,0.5,0
styphimurium,napB,0.5,0
styphimurium,napH,0.5,0
styphimurium,napG,0.5,0
styphimurium,napA,0.5,0
styphimurium,napF,0.5,0
styphimurium,eco,0.5,0
styphimurium,yojI,0.5,0
styphimurium,alkB,0.0,1
styphimurium,ada,0.0,1
styphimurium,apbE,0.0,1
styphimurium,ompC,0.5,0
styphimurium,yojN,0.5,0
styphimurium,rcsB,0.5,0
styphimurium,rcsC,0.0,1
styphimurium,gyrA,1.0,7
styphimurium,ubiG,1.0,1
styphimurium,nrdA,0.5,0
styphimurium,nrdB,0.5,0
styphimurium,yfaE,0.5,0
styphimurium,glpQ,0.0,1
styphimurium,glpT,0.5,0
styphimurium,glpA,0.5,0
styphimurium,glpB,0.5,0
styphimurium,glpC,0.5,0
styphimurium,yfaV,0.0,2
styphimurium,yfaW,0.5,0
styphimurium,yfaX,0.5,0
styphimurium,yfaZ,0.5,0
styphimurium,yfaO,0.5,0
styphimurium,ais,0.5,0
styphimurium,yfbE,0.0,1
styphimurium,pmrF,1.0,1
styphimurium,yfbG,0.5,0
styphimurium,pqaB,0.5,0
styphimurium,pmrD,0.5,0
styphimurium,menE,0.5,0
styphimurium,menC,0.5,0
styphimurium,menB,0.5,2
styphimurium,yfbB,0.5,0
styphimurium,menD,0.5,0
styphimurium,menF,0.5,0
styphimurium,elaB,0.5,0
styphimurium,elaA,0.0,1
styphimurium,yfbK,0.5,0
styphimurium,nuoN,0.3333333333333333,3
styphimurium,nuoM,0.3333333333333333,3
styphimurium,nuoL,0.25,4
styphimurium,nuoK,0.0,1
styphimurium,nuoJ,0.5,2
styphimurium,nuoI,0.3333333333333333,3
styphimurium,nuoH,0.3333333333333333,3
styphimurium,nuoG,0.0,1
styphimurium,nuoF,0.3333333333333333,3
styphimurium,nuoE,0.0,1
styphimurium,nuoC,0.3333333333333333,3
styphimurium,nuoB,0.3333333333333333,3
styphimurium,nuoA,0.0,2
styphimurium,lrhA,0.5,0
styphimurium,yfbQ,0.5,2
styphimurium,yfbS,0.5,0
styphimurium,yfbT,0.5,0
styphimurium,yfbU,0.5,0
styphimurium,ackA,1.0,1
styphimurium,pta,0.0,2
styphimurium,yfcC,0.0,1
styphimurium,yfcE,0.5,0
styphimurium,yfcF,0.5,0
styphimurium,yfcG,0.0,2
styphimurium,yfcH,0.0,2
styphimurium,hisP,1.0,1
styphimurium,hisM,0.5,0
styphimurium,hisQ,0.5,0
styphimurium,hisJ,0.5,0
styphimurium,argT,0.5,0
styphimurium,ubiX,0.0,1
styphimurium,purF,0.6666666666666666,3
styphimurium,cvpA,0.5,0
styphimurium,dedD,0.5,0
styphimurium,folC,1.0,3
styphimurium,accD,1.0,3
styphimurium,dedA,0.5,2
styphimurium,truA,0.0,2
styphimurium,usg,0.0,1
styphimurium,pdxB,0.0,1
styphimurium,fabB,1.0,1
styphimurium,yfcL,0.5,0
styphimurium,yfcM,0.0,1
styphimurium,yfcA,0.0,2
styphimurium,mepA,0.5,0
styphimurium,aroC,1.0,2
styphimurium,yfcB,1.0,1
styphimurium,yfcN,0.5,0
styphimurium,sixA,0.0,1
styphimurium,yfcZ,0.5,0
styphimurium,fadL,0.5,0
styphimurium,vacJ,0.5,0
styphimurium,yfdC,0.0,1
styphimurium,pgtE,0.5,0
styphimurium,pgtA,0.5,0
styphimurium,pgtB,0.5,0
styphimurium,pgtC,0.5,0
styphimurium,pgtP,0.5,0
styphimurium,ddg,0.5,0
styphimurium,yfdZ,0.0,2
styphimurium,glk,0.0,1
styphimurium,ypeC,0.5,0
styphimurium,mntH,0.0,1
styphimurium,nupC,0.5,0
styphimurium,yfeA,0.5,0
styphimurium,yfeC,0.5,0
styphimurium,yfeD,0.5,0
styphimurium,gltX,1.0,7
styphimurium,xapR,0.0,1
styphimurium,xapB,0.0,1
styphimurium,xapA,0.0,1
styphimurium,yfeN,0.5,0
styphimurium,yfeR,0.5,0
styphimurium,yfeH,0.0,2
styphimurium,zipA,0.5,0
styphimurium,cysZ,0.5,0
styphimurium,cysK,0.0,3
styphimurium,ptsH,0.8,5
styphimurium,ptsI,0.6,5
styphimurium,crr,1.0,1
styphimurium,pdxK,0.5,0
styphimurium,ptsJ,0.5,0
styphimurium,yfeJ,0.0,1
styphimurium,yfeK,0.5,0
styphimurium,yfeL,0.5,0
styphimurium,cysM,0.0,1
styphimurium,cysA,0.3333333333333333,3
styphimurium,cysW,0.0,2
styphimurium,cysU,0.0,2
styphimurium,cysP,0.5,0
styphimurium,ucpA,0.0,3
styphimurium,yfeZ,0.5,0
styphimurium,amiA,1.0,1
styphimurium,hemF,0.0,1
styphimurium,eutR,0.5,0
styphimurium,eutK,0.5,0
styphimurium,eutL,0.5,0
styphimurium,eutC,0.5,0
styphimurium,eutB,0.5,0
styphimurium,eutA,0.5,0
styphimurium,eutH,0.5,0
styphimurium,eutG,0.5,0
styphimurium,eutJ,0.5,0
styphimurium,eutE,0.5,0
styphimurium,eutN,0.5,0
styphimurium,eutM,0.5,0
styphimurium,eutD,1.0,4
styphimurium,eutT,0.5,0
