locus_tag,true_essential,lnn_prob,ortholog_prior,n_orthologs,v15_call,v15_conf,v15_syn3a_partner,cascade_call,cascade_strategy
Rv0376c,0,0.5937613248825073,,0,,0.0,,0,ortholog_prior_alone
Rv0377,0,0.36004412174224854,,0,,0.0,,0,ortholog_prior_alone
Rv0379,0,0.6764291524887085,,0,,0.0,,0,ortholog_prior_alone
Rv0380c,0,0.20285791158676147,,0,,0.0,,0,ortholog_prior_alone
Rv0381c,0,0.34796276688575745,,0,,0.0,,0,ortholog_prior_alone
Rv0382c,1,0.42277923226356506,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0386,0,0.5343613028526306,,0,,0.0,,0,ortholog_prior_alone
Rv0387c,0,0.2329096794128418,,0,,0.0,,0,ortholog_prior_alone
Rv0388c,0,0.17593273520469666,,0,,0.0,,0,ortholog_prior_alone
Rv0389,0,0.5878638029098511,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0390,0,0.5993655920028687,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0391,0,0.5939361453056335,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0392c,0,0.5206285715103149,,0,,0.0,,0,ortholog_prior_alone
Rv0393,0,0.3371773958206177,,0,,0.0,,0,ortholog_prior_alone
Rv0394c,0,0.3170882761478424,,0,,0.0,,0,ortholog_prior_alone
Rv0395,0,0.26575636863708496,,0,,0.0,,0,ortholog_prior_alone
Rv0396,0,0.262864887714386,,0,,0.0,,0,ortholog_prior_alone
Rv0397,0,0.2525242269039154,,0,,0.0,,0,ortholog_prior_alone
Rv0397A,0,0.337309867143631,,0,,0.0,,0,ortholog_prior_alone
Rv0398c,0,0.38582509756088257,,0,,0.0,,0,ortholog_prior_alone
Rv0399c,0,0.29501739144325256,,0,,0.0,,0,ortholog_prior_alone
Rv0400c,0,0.29265156388282776,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0401,0,0.4942482113838196,,0,,0.0,,0,ortholog_prior_alone
Rv0402c,0,0.6221715807914734,,0,,0.0,,0,ortholog_prior_alone
Rv0403c,0,0.6926856637001038,,0,,0.0,,0,ortholog_prior_alone
Rv0404,0,0.7443788647651672,,0,,0.0,,0,ortholog_prior_alone
Rv0405,1,0.692371129989624,,0,,0.0,,0,ortholog_prior_alone
Rv0406c,0,0.26261764764785767,,0,,0.0,,0,ortholog_prior_alone
Rv0407,0,0.5416231155395508,,0,,0.0,,0,ortholog_prior_alone
Rv0408,0,0.6011720299720764,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0409,0,0.6275695562362671,0.6,5,1.0,1.0,JCVISYN3A_0230,0,ortholog_prior_alone
Rv0410c,0,0.5016588568687439,,0,,0.0,,0,ortholog_prior_alone
Rv0411c,0,0.5498816967010498,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0412c,0,0.6114850044250488,,0,,0.0,,0,ortholog_prior_alone
Rv0413,0,0.445105642080307,,0,,0.0,,0,ortholog_prior_alone
Rv0414c,1,0.6451954245567322,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0415,1,0.3624039590358734,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0416,1,0.542740523815155,,0,,0.0,,0,ortholog_prior_alone
Rv0417,1,0.6532188653945923,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0418,0,0.5229786038398743,,0,,0.0,,0,ortholog_prior_alone
Rv0419,0,0.40959641337394714,,0,,0.0,,0,ortholog_prior_alone
Rv0420c,0,0.3849461078643799,,0,,0.0,,0,ortholog_prior_alone
Rv0421c,0,0.402768075466156,,0,,0.0,,0,ortholog_prior_alone
Rv0423c,1,0.6178650856018066,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0424c,0,0.3849770426750183,,0,,0.0,,0,ortholog_prior_alone
Rv0425c,0,0.467804878950119,,0,,0.0,,0,ortholog_prior_alone
Rv0426c,0,0.5807396769523621,,0,,0.0,,0,ortholog_prior_alone
Rv0427c,0,0.4775538742542267,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0428c,0,0.4335957169532776,,0,,0.0,,0,ortholog_prior_alone
Rv0429c,1,0.2659381031990051,0.5,4,,0.0,,0,ortholog_prior_alone
Rv0430,1,0.31687694787979126,,0,,0.0,,0,ortholog_prior_alone
Rv0431,0,0.2176218330860138,,0,,0.0,,0,ortholog_prior_alone
Rv0432,0,0.5969715118408203,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0433,0,0.32840055227279663,,0,,0.0,,0,ortholog_prior_alone
Rv0434,0,0.4142051339149475,,0,,0.0,,0,ortholog_prior_alone
Rv0435c,0,0.27321842312812805,,0,,0.0,,0,ortholog_prior_alone
Rv0436c,0,0.2854772210121155,,0,,0.0,,0,ortholog_prior_alone
Rv0437c,0,0.38949716091156006,,0,,0.0,,0,ortholog_prior_alone
Rv0438c,0,0.6427304744720459,0.0,3,,0.0,,0,ortholog_prior_alone
Rv0439c,0,0.559006929397583,,0,,0.0,,0,ortholog_prior_alone
Rv0440,1,0.7304288148880005,1.0,4,,0.0,,0,ortholog_prior_alone
Rv0441c,0,0.4885888993740082,,0,,0.0,,0,ortholog_prior_alone
Rv0442c,0,0.4718560576438904,,0,,0.0,,0,ortholog_prior_alone
Rv0443,0,0.358165979385376,,0,,0.0,,0,ortholog_prior_alone
Rv0444c,0,0.649976372718811,,0,,0.0,,0,ortholog_prior_alone
Rv0445c,0,0.7197505831718445,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0446c,0,0.6381446719169617,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0447c,0,0.5530847907066345,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0448c,0,0.3497377932071686,,0,,0.0,,0,ortholog_prior_alone
Rv0449c,0,0.4302855432033539,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0450c,0,0.5735889077186584,,0,,0.0,,0,ortholog_prior_alone
Rv0451c,0,0.573248028755188,,0,,0.0,,0,ortholog_prior_alone
Rv0452,0,0.49244964122772217,,0,,0.0,,0,ortholog_prior_alone
Rv0453,0,0.36097007989883423,,0,,0.0,,0,ortholog_prior_alone
Rv0454,0,0.5243181586265564,,0,,0.0,,0,ortholog_prior_alone
Rv0455c,0,0.19701044261455536,,0,,0.0,,0,ortholog_prior_alone
Rv0456c,0,0.25116899609565735,,0,,0.0,,0,ortholog_prior_alone
Rv0456A,0,0.694900631904602,,0,,0.0,,0,ortholog_prior_alone
Rv0456B,0,0.7140570282936096,,0,,0.0,,0,ortholog_prior_alone
Rv0457c,0,0.5433667898178101,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0458,0,0.4180624485015869,0.0,3,,0.0,,0,ortholog_prior_alone
Rv0459,0,0.3454149067401886,,0,,0.0,,0,ortholog_prior_alone
Rv0460,0,0.3743528127670288,,0,,0.0,,0,ortholog_prior_alone
Rv0463,0,0.4824850857257843,,0,,0.0,,0,ortholog_prior_alone
Rv0464c,0,0.451457142829895,,0,,0.0,,0,ortholog_prior_alone
Rv0465c,0,0.4669174551963806,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0466,0,0.457744836807251,,0,,0.0,,0,ortholog_prior_alone
Rv0468,0,0.5454777479171753,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0469,0,0.6559171080589294,,0,,0.0,,0,ortholog_prior_alone
Rv0470c,0,0.6904863119125366,,0,,0.0,,0,ortholog_prior_alone
Rv0479c,1,0.4888514578342438,,0,,0.0,,0,ortholog_prior_alone
Rv0480c,0,0.4068325161933899,0.0,3,,0.0,,0,ortholog_prior_alone
Rv0481c,0,0.4520634114742279,,0,,0.0,,0,ortholog_prior_alone
Rv0482,1,0.3383710980415344,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0485,0,0.6107038259506226,,0,,0.0,,0,ortholog_prior_alone
Rv0486,0,0.5414016246795654,,0,,0.0,,0,ortholog_prior_alone
Rv0487,0,0.5743929147720337,,0,,0.0,,0,ortholog_prior_alone
Rv0488,0,0.4221728444099426,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0489,0,0.41045618057250977,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0490,0,0.31336018443107605,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0491,0,0.5461730360984802,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0492c,0,0.5424901247024536,,0,,0.0,,0,ortholog_prior_alone
Rv0492A,0,0.46261173486709595,,0,,0.0,,0,ortholog_prior_alone
Rv0493c,0,0.5774151086807251,,0,,0.0,,0,ortholog_prior_alone
Rv0494,0,0.43854647874832153,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0495c,0,0.26674914360046387,,0,,0.0,,0,ortholog_prior_alone
Rv0496,0,0.6564723253250122,,0,,0.0,,0,ortholog_prior_alone
Rv0497,0,0.7064207792282104,,0,,0.0,,0,ortholog_prior_alone
Rv0498,0,0.5393398404121399,,0,,0.0,,0,ortholog_prior_alone
Rv0499,0,0.4198313355445862,,0,,0.0,,0,ortholog_prior_alone
Rv0500,1,0.3867970407009125,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0500A,0,0.30503952503204346,,0,,0.0,,0,ortholog_prior_alone
Rv0500B,0,0.37206363677978516,,0,,0.0,,0,ortholog_prior_alone
Rv0501,0,0.5500131845474243,,0,,0.0,,0,ortholog_prior_alone
Rv0502,0,0.4445926547050476,,0,,0.0,,0,ortholog_prior_alone
Rv0504c,0,0.38680779933929443,,0,,0.0,,0,ortholog_prior_alone
Rv0505c,0,0.4833773672580719,1.0,1,,0.0,,0,ortholog_prior_alone
Rv0506,0,0.6254684329032898,,0,,0.0,,0,ortholog_prior_alone
Rv0507,0,0.5033358931541443,,0,,0.0,,0,ortholog_prior_alone
Rv0508,0,0.4426751732826233,,0,,0.0,,0,ortholog_prior_alone
Rv0509,1,0.783591091632843,1.0,2,,0.0,,0,ortholog_prior_alone
Rv0510,1,0.7945078015327454,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0512,1,0.7078695297241211,1.0,2,,0.0,,0,ortholog_prior_alone
Rv0513,0,0.5414145588874817,,0,,0.0,,0,ortholog_prior_alone
Rv0514,0,0.32734066247940063,,0,,0.0,,0,ortholog_prior_alone
Rv0515,0,0.37767529487609863,,0,,0.0,,0,ortholog_prior_alone
Rv0521,0,0.3121519684791565,,0,,0.0,,0,ortholog_prior_alone
Rv0522,0,0.5660532712936401,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0523c,0,0.4885200262069702,,0,,0.0,,0,ortholog_prior_alone
Rv0524,1,0.2404705435037613,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0525,1,0.3170592188835144,,0,,0.0,,0,ortholog_prior_alone
Rv0526,1,0.677808940410614,,0,,0.0,,0,ortholog_prior_alone
Rv0527,1,0.6208520531654358,,0,,0.0,,0,ortholog_prior_alone
Rv0528,1,0.6148833632469177,,0,,0.0,,0,ortholog_prior_alone
Rv0529,1,0.33152133226394653,,0,,0.0,,0,ortholog_prior_alone
Rv0530,0,0.2538904547691345,,0,,0.0,,0,ortholog_prior_alone
Rv0530A,0,0.23210124671459198,,0,,0.0,,0,ortholog_prior_alone
Rv0531,0,0.47783252596855164,,0,,0.0,,0,ortholog_prior_alone
Rv0532,0,0.28047364950180054,,0,,0.0,,0,ortholog_prior_alone
Rv0533c,0,0.4493677318096161,1.0,3,,0.0,,0,ortholog_prior_alone
Rv0534c,1,0.4135998785495758,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0535,0,0.37780916690826416,,0,,0.0,,0,ortholog_prior_alone
Rv0536,0,0.38480833172798157,,0,,0.0,,0,ortholog_prior_alone
Rv0537c,0,0.2697223424911499,,0,,0.0,,0,ortholog_prior_alone
Rv0538,0,0.4957127571105957,,0,,0.0,,0,ortholog_prior_alone
Rv0539,0,0.4917548596858978,,0,,0.0,,0,ortholog_prior_alone
Rv0540,0,0.3512963652610779,,0,,0.0,,0,ortholog_prior_alone
Rv0541c,0,0.5115475058555603,,0,,0.0,,0,ortholog_prior_alone
Rv0542c,1,0.274082750082016,,0,,0.0,,0,ortholog_prior_alone
Rv0543c,1,0.27712833881378174,,0,,0.0,,0,ortholog_prior_alone
Rv0544c,0,0.6002148389816284,,0,,0.0,,0,ortholog_prior_alone
Rv0545c,0,0.683609664440155,,0,,0.0,,0,ortholog_prior_alone
Rv0546c,0,0.1939941942691803,,0,,0.0,,0,ortholog_prior_alone
Rv0547c,0,0.3176211714744568,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0548c,1,0.5480411052703857,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0549c,0,0.6826214790344238,,0,,0.0,,0,ortholog_prior_alone
Rv0550c,0,0.7222973704338074,,0,,0.0,,0,ortholog_prior_alone
Rv0551c,0,0.5922412276268005,,0,,0.0,,0,ortholog_prior_alone
Rv0552,0,0.3983185589313507,,0,,0.0,,0,ortholog_prior_alone
Rv0553,1,0.38718387484550476,,0,,0.0,,0,ortholog_prior_alone
Rv0554,0,0.3701310157775879,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0555,1,0.5059162378311157,,0,,0.0,,0,ortholog_prior_alone
Rv0556,1,0.46241721510887146,,0,,0.0,,0,ortholog_prior_alone
Rv0557,0,0.697920560836792,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0558,1,0.7111315131187439,0.5,4,,0.0,,0,ortholog_prior_alone
Rv0559c,0,0.24671180546283722,,0,,0.0,,0,ortholog_prior_alone
Rv0560c,0,0.20850250124931335,,0,,0.0,,0,ortholog_prior_alone
Rv0561c,0,0.5798338055610657,,0,,0.0,,0,ortholog_prior_alone
Rv0562,1,0.717613935470581,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0563,0,0.4708656966686249,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0564c,0,0.435902863740921,,0,,0.0,,0,ortholog_prior_alone
Rv0565c,0,0.5154838562011719,,0,,0.0,,0,ortholog_prior_alone
Rv0566c,0,0.6493675708770752,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0567,0,0.32923054695129395,,0,,0.0,,0,ortholog_prior_alone
Rv0568,0,0.5565738081932068,,0,,0.0,,0,ortholog_prior_alone
Rv0569,0,0.6221579909324646,,0,,0.0,,0,ortholog_prior_alone
Rv0570,0,0.6007423996925354,,0,,0.0,,0,ortholog_prior_alone
Rv0571c,0,0.5146209001541138,,0,,0.0,,0,ortholog_prior_alone
Rv0572c,0,0.3425530791282654,,0,,0.0,,0,ortholog_prior_alone
Rv0573c,0,0.5633969902992249,1.0,1,,0.0,,0,ortholog_prior_alone
Rv0574c,0,0.5655789971351624,,0,,0.0,,0,ortholog_prior_alone
Rv0575c,0,0.6127609014511108,,0,,0.0,,0,ortholog_prior_alone
Rv0576,0,0.5956616997718811,,0,,0.0,,0,ortholog_prior_alone
Rv0577,0,0.5670869946479797,,0,,0.0,,0,ortholog_prior_alone
Rv0578c,0,0.44578665494918823,,0,,0.0,,0,ortholog_prior_alone
Rv0579,0,0.3962111473083496,,0,,0.0,,0,ortholog_prior_alone
Rv0580c,0,0.5308569669723511,,0,,0.0,,0,ortholog_prior_alone
Rv0581,0,0.41109326481819153,,0,,0.0,,0,ortholog_prior_alone
Rv0582,0,0.4500434398651123,,0,,0.0,,0,ortholog_prior_alone
Rv0583c,0,0.6038674712181091,,0,,0.0,,0,ortholog_prior_alone
Rv0584,0,0.42649877071380615,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0585c,0,0.5723403096199036,,0,,0.0,,0,ortholog_prior_alone
Rv0586,0,0.6572867631912231,,0,,0.0,,0,ortholog_prior_alone
Rv0587,0,0.5428959727287292,,0,,0.0,,0,ortholog_prior_alone
Rv0588,0,0.43700072169303894,,0,,0.0,,0,ortholog_prior_alone
Rv0589,0,0.6013404726982117,,0,,0.0,,0,ortholog_prior_alone
Rv0590,0,0.6852082014083862,,0,,0.0,,0,ortholog_prior_alone
Rv0590A,0,0.5809996128082275,,0,,0.0,,0,ortholog_prior_alone
Rv0591,0,0.7516765594482422,,0,,0.0,,0,ortholog_prior_alone
Rv0592,0,0.773798942565918,,0,,0.0,,0,ortholog_prior_alone
Rv0593,0,0.7436431050300598,,0,,0.0,,0,ortholog_prior_alone
Rv0594,0,0.758506178855896,,0,,0.0,,0,ortholog_prior_alone
Rv0595c,0,0.42397624254226685,,0,,0.0,,0,ortholog_prior_alone
Rv0596c,0,0.48500189185142517,,0,,0.0,,0,ortholog_prior_alone
Rv0597c,0,0.3280865550041199,,0,,0.0,,0,ortholog_prior_alone
Rv0598c,0,0.34880945086479187,,0,,0.0,,0,ortholog_prior_alone
Rv0599c,0,0.2987987995147705,,0,,0.0,,0,ortholog_prior_alone
Rv0600c,0,0.5489761233329773,,0,,0.0,,0,ortholog_prior_alone
Rv0601c,0,0.44845902919769287,,0,,0.0,,0,ortholog_prior_alone
Rv0602c,0,0.39051008224487305,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0603,0,0.30223971605300903,,0,,0.0,,0,ortholog_prior_alone
Rv0604,0,0.25793635845184326,,0,,0.0,,0,ortholog_prior_alone
Rv0605,0,0.7012928128242493,,0,,0.0,,0,ortholog_prior_alone
Rv0606,0,0.7134172320365906,,0,,0.0,,0,ortholog_prior_alone
Rv0609,0,0.25396788120269775,,0,,0.0,,0,ortholog_prior_alone
Rv0610c,0,0.31965917348861694,,0,,0.0,,0,ortholog_prior_alone
Rv0611c,0,0.37163203954696655,,0,,0.0,,0,ortholog_prior_alone
Rv0612,0,0.3456568121910095,,0,,0.0,,0,ortholog_prior_alone
Rv0613c,0,0.5480941534042358,,0,,0.0,,0,ortholog_prior_alone
Rv0614,0,0.4896325469017029,,0,,0.0,,0,ortholog_prior_alone
Rv0615,0,0.5792266130447388,,0,,0.0,,0,ortholog_prior_alone
Rv0616c,0,0.5279921889305115,,0,,0.0,,0,ortholog_prior_alone
Rv0616A,0,0.40404608845710754,,0,,0.0,,0,ortholog_prior_alone
Rv0617,0,0.5306933522224426,,0,,0.0,,0,ortholog_prior_alone
Rv0618,0,0.28048810362815857,,0,,0.0,,0,ortholog_prior_alone
Rv0619,0,0.328857958316803,,0,,0.0,,0,ortholog_prior_alone
Rv0620,0,0.28317102789878845,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0621,0,0.5112287998199463,,0,,0.0,,0,ortholog_prior_alone
Rv0622,0,0.6065582036972046,,0,,0.0,,0,ortholog_prior_alone
Rv0623,0,0.7059698700904846,,0,,0.0,,0,ortholog_prior_alone
Rv0624,0,0.5651934742927551,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0625c,0,0.5552797317504883,,0,,0.0,,0,ortholog_prior_alone
Rv0626,0,0.5654405951499939,,0,,0.0,,0,ortholog_prior_alone
Rv0628c,0,0.2929115295410156,,0,,0.0,,0,ortholog_prior_alone
Rv0629c,0,0.3789505958557129,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0630c,0,0.4490160346031189,,0,,0.0,,0,ortholog_prior_alone
Rv0631c,0,0.43449899554252625,,0,,0.0,,0,ortholog_prior_alone
Rv0632c,0,0.6631191372871399,,0,,0.0,,0,ortholog_prior_alone
Rv0633c,0,0.6831269264221191,,0,,0.0,,0,ortholog_prior_alone
Rv0634c,0,0.2494172900915146,0.0,3,,0.0,,0,ortholog_prior_alone
Rv0634A,0,0.48497334122657776,,0,,0.0,,0,ortholog_prior_alone
Rv0635,1,0.43592292070388794,,0,,0.0,,0,ortholog_prior_alone
Rv0636,1,0.5271612405776978,,0,,0.0,,0,ortholog_prior_alone
Rv0637,0,0.6413658261299133,,0,,0.0,,0,ortholog_prior_alone
Rv0638,1,0.7089751362800598,,0,,0.0,,0,ortholog_prior_alone
Rv0639,1,0.6670639514923096,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0640,0,0.8047139644622803,1.0,6,1.0,0.9,JCVISYN3A_0810,0,ortholog_prior_alone
Rv0641,1,0.7685433626174927,0.7142857142857143,7,1.0,0.9,JCVISYN3A_0809,0,ortholog_prior_alone
Rv0647c,1,0.4198760688304901,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0648,0,0.3675636947154999,,0,,0.0,,0,ortholog_prior_alone
Rv0649,0,0.4591294825077057,,0,,0.0,,0,ortholog_prior_alone
Rv0650,0,0.4957384169101715,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0651,1,0.7157502174377441,1.0,2,,0.0,,0,ortholog_prior_alone
Rv0653c,0,0.34044602513313293,,0,,0.0,,0,ortholog_prior_alone
Rv0658c,0,0.5322913527488708,,0,,0.0,,0,ortholog_prior_alone
Rv0659c,0,0.3493480980396271,,0,,0.0,,0,ortholog_prior_alone
Rv0660c,0,0.4815084934234619,,0,,0.0,,0,ortholog_prior_alone
Rv0661c,0,0.6318758726119995,,0,,0.0,,0,ortholog_prior_alone
Rv0663,0,0.5618381500244141,,0,,0.0,,0,ortholog_prior_alone
Rv0664,0,0.5545055866241455,,0,,0.0,,0,ortholog_prior_alone
Rv0665,0,0.5904344320297241,,0,,0.0,,0,ortholog_prior_alone
Rv0667,1,0.7035119533538818,1.0,7,1.0,0.9,JCVISYN3A_0804,0,ortholog_prior_alone
Rv0668,1,0.7550767064094543,0.8571428571428571,7,1.0,0.9,JCVISYN3A_0803,0,ortholog_prior_alone
Rv0669c,0,0.41856738924980164,,0,,0.0,,0,ortholog_prior_alone
Rv0670,0,0.35740670561790466,,0,,0.0,,0,ortholog_prior_alone
Rv0671,0,0.4053812623023987,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0672,0,0.5607226490974426,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0673,0,0.41517123579978943,,0,,0.0,,0,ortholog_prior_alone
Rv0674,0,0.5800037384033203,,0,,0.0,,0,ortholog_prior_alone
Rv0675,0,0.5692188739776611,,0,,0.0,,0,ortholog_prior_alone
Rv0676c,0,0.6490746140480042,,0,,0.0,,0,ortholog_prior_alone
Rv0677c,0,0.6230338215827942,,0,,0.0,,0,ortholog_prior_alone
Rv0678,0,0.3765299320220947,,0,,0.0,,0,ortholog_prior_alone
Rv0679c,0,0.7556723356246948,,0,,0.0,,0,ortholog_prior_alone
Rv0680c,0,0.7436916828155518,,0,,0.0,,0,ortholog_prior_alone
Rv0681,0,0.48021626472473145,,0,,0.0,,0,ortholog_prior_alone
Rv0682,1,0.8642587661743164,1.0,6,1.0,0.9,JCVISYN3A_0148,0,ortholog_prior_alone
Rv0683,1,0.830463171005249,0.8333333333333334,6,1.0,0.9,JCVISYN3A_0149,0,ortholog_prior_alone
Rv0684,1,0.7876265645027161,0.8571428571428571,7,1.0,0.8,JCVISYN3A_0150,0,ortholog_prior_alone
Rv0685,1,0.7678857445716858,0.6666666666666666,6,1.0,0.8,JCVISYN3A_0151,0,ortholog_prior_alone
Rv0686,0,0.2506372630596161,,0,,0.0,,0,ortholog_prior_alone
Rv0687,0,0.4827807545661926,0.0,2,,0.0,,0,ortholog_prior_alone
Rv0688,0,0.3582529127597809,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0689c,0,0.3407902419567108,,0,,0.0,,0,ortholog_prior_alone
Rv0690c,0,0.59129798412323,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0691c,0,0.5940378904342651,,0,,0.0,,0,ortholog_prior_alone
Rv0691A,0,0.15440301597118378,,0,,0.0,,0,ortholog_prior_alone
Rv0692,0,0.24180109798908234,,0,,0.0,,0,ortholog_prior_alone
Rv0693,0,0.7022656202316284,,0,,0.0,,0,ortholog_prior_alone
Rv0694,0,0.7456216216087341,,0,,0.0,,0,ortholog_prior_alone
Rv0695,0,0.46018123626708984,,0,,0.0,,0,ortholog_prior_alone
Rv0696,0,0.5534881949424744,,0,,0.0,,0,ortholog_prior_alone
Rv0698,0,0.3345817029476166,,0,,0.0,,0,ortholog_prior_alone
Rv0699,0,0.3979787230491638,,0,,0.0,,0,ortholog_prior_alone
Rv0701,1,0.7580251693725586,1.0,6,1.0,0.9,JCVISYN3A_0671,0,ortholog_prior_alone
Rv0702,1,0.7909490466117859,1.0,6,1.0,0.9,JCVISYN3A_0670,0,ortholog_prior_alone
Rv0703,1,0.8181408047676086,1.0,4,1.0,0.9,JCVISYN3A_0669,0,ortholog_prior_alone
Rv0704,1,0.8203644752502441,1.0,6,1.0,0.9,JCVISYN3A_0668,0,ortholog_prior_alone
Rv0705,1,0.8591635227203369,1.0,7,1.0,0.9,JCVISYN3A_0667,0,ortholog_prior_alone
Rv0706,1,0.8648337721824646,1.0,4,1.0,0.9,JCVISYN3A_0666,0,ortholog_prior_alone
Rv0707,1,0.8393233418464661,1.0,6,1.0,0.9,JCVISYN3A_0665,0,ortholog_prior_alone
Rv0708,1,0.8124259114265442,1.0,6,1.0,0.9,JCVISYN3A_0664,0,ortholog_prior_alone
Rv0710,1,0.7653627991676331,1.0,5,1.0,0.9,JCVISYN3A_0662,0,ortholog_prior_alone
Rv0711,0,0.475064754486084,,0,,0.0,,0,ortholog_prior_alone
Rv0712,0,0.3430537283420563,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0713,0,0.6359428763389587,,0,,0.0,,0,ortholog_prior_alone
Rv0714,1,0.8435647487640381,1.0,6,1.0,0.9,JCVISYN3A_0661,0,ortholog_prior_alone
Rv0715,1,0.8481021523475647,1.0,5,,0.0,,0,ortholog_prior_alone
Rv0716,1,0.8577535152435303,1.0,6,1.0,0.9,JCVISYN3A_0659,0,ortholog_prior_alone
Rv0718,1,0.7394643425941467,1.0,6,1.0,0.9,JCVISYN3A_0657,0,ortholog_prior_alone
Rv0719,1,0.7842510938644409,1.0,7,1.0,0.9,JCVISYN3A_0656,0,ortholog_prior_alone
Rv0720,1,0.8137633800506592,1.0,5,1.0,0.9,JCVISYN3A_0655,0,ortholog_prior_alone
Rv0721,1,0.8115589618682861,1.0,6,1.0,0.9,JCVISYN3A_0654,0,ortholog_prior_alone
Rv0724,0,0.5852113366127014,0.5,2,,0.0,,0,ortholog_prior_alone
Rv0724A,0,0.2931962311267853,,0,,0.0,,0,ortholog_prior_alone
Rv0725c,0,0.3659835457801819,,0,,0.0,,0,ortholog_prior_alone
Rv0726c,0,0.45283612608909607,,0,,0.0,,0,ortholog_prior_alone
Rv0727c,0,0.18484187126159668,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0728c,0,0.23605486750602722,0.0,1,,0.0,,0,ortholog_prior_alone
Rv0729,0,0.3723364770412445,,0,,0.0,,0,ortholog_prior_alone
Rv0732,1,0.7578381896018982,1.0,5,1.0,0.9,JCVISYN3A_0652,0,ortholog_prior_alone
Rv0733,0,0.7603134512901306,1.0,6,1.0,1.0,JCVISYN3A_0651,0,ortholog_prior_alone
Rv0734,0,0.6760804653167725,1.0,1,1.0,0.8,JCVISYN3A_0650,0,ortholog_prior_alone
Rv0735,0,0.6723877191543579,,0,,0.0,,0,ortholog_prior_alone
Rv0736,0,0.5315132737159729,,0,,0.0,,0,ortholog_prior_alone
Rv0737,0,0.43429577350616455,,0,,0.0,,0,ortholog_prior_alone
Rv0739,0,0.31319084763526917,,0,,0.0,,0,ortholog_prior_alone
Rv0740,0,0.2922593057155609,,0,,0.0,,0,ortholog_prior_alone
Rv0741,0,0.3623061180114746,,0,,0.0,,0,ortholog_prior_alone
Rv0742,0,0.2554830014705658,,0,,0.0,,0,ortholog_prior_alone
Rv0743c,0,0.3617187440395355,,0,,0.0,,0,ortholog_prior_alone
Rv0744c,0,0.4155136048793793,,0,,0.0,,0,ortholog_prior_alone
Rv0745,0,0.33961859345436096,,0,,0.0,,0,ortholog_prior_alone
Rv0746,0,0.4074791669845581,,0,,0.0,,0,ortholog_prior_alone
Rv0747,0,0.44757524132728577,,0,,0.0,,0,ortholog_prior_alone
Rv0748,0,0.4463033378124237,,0,,0.0,,0,ortholog_prior_alone
