organism,locus_tag,og_id,prev_og_id,next_og_id,prev_locus_tag,next_locus_tag
beril_ANA3,7023077,OG02791,OG00453,OG00699,7023076,7023078
beril_ANA3,7023078,OG00699,OG02791,OG05359,7023077,7023079
beril_ANA3,7023079,OG05359,OG00699,OG05539,7023078,7023080
beril_ANA3,7023080,OG05539,OG05359,OG03104,7023079,7023081
beril_ANA3,7023081,OG03104,OG05539,OG01336,7023080,7023082
beril_ANA3,7023082,OG01336,OG03104,OG03574,7023081,7023083
beril_ANA3,7023083,OG03574,OG01336,OG04186,7023082,7023084
beril_ANA3,7023084,OG04186,OG03574,OG05525,7023083,7023087
beril_ANA3,7023087,OG05525,OG04186,OG01338,7023084,7023088
beril_ANA3,7023088,OG01338,OG05525,OG02287,7023087,7023089
beril_ANA3,7023089,OG02287,OG01338,OG01752,7023088,7023090
beril_ANA3,7023090,OG01752,OG02287,OG00460,7023089,7023091
beril_ANA3,7023091,OG00460,OG01752,OG00628,7023090,7023092
beril_ANA3,7023092,OG00628,OG00460,OG02196,7023091,7023093
beril_ANA3,7023093,OG02196,OG00628,OG01526,7023092,7023094
beril_ANA3,7023094,OG01526,OG02196,OG01607,7023093,7023095
beril_ANA3,7023095,OG01607,OG01526,OG00024,7023094,7023096
beril_ANA3,7023096,OG00024,OG01607,OG00221,7023095,7023097
beril_ANA3,7023097,OG00221,OG00024,OG02494,7023096,7023098
beril_ANA3,7023098,OG02494,OG00221,OG02005,7023097,7023099
beril_ANA3,7023099,OG02005,OG02494,OG02722,7023098,7023100
beril_ANA3,7023100,OG02722,OG02005,OG02382,7023099,7023105
beril_ANA3,7023105,OG02382,OG02722,OG01166,7023100,7023106
beril_ANA3,7023106,OG01166,OG02382,OG02400,7023105,7023107
beril_ANA3,7023107,OG02400,OG01166,OG00732,7023106,7023108
beril_ANA3,7023108,OG00732,OG02400,OG05325,7023107,7023109
beril_ANA3,7023109,OG05325,OG00732,OG00412,7023108,7023110
beril_ANA3,7023110,OG00412,OG05325,OG00555,7023109,7023111
beril_ANA3,7023111,OG00555,OG00412,OG11840,7023110,7023112
beril_ANA3,7023112,OG11840,OG00555,OG11272,7023111,7023113
beril_ANA3,7023113,OG11272,OG11840,OG00074,7023112,7023114
beril_ANA3,7023114,OG00074,OG11272,OG00843,7023113,7023115
beril_ANA3,7023115,OG00843,OG00074,OG00019,7023114,7023116
beril_ANA3,7023116,OG00019,OG00843,OG03625,7023115,7023117
beril_ANA3,7023117,OG03625,OG00019,OG01592,7023116,7023118
beril_ANA3,7023118,OG01592,OG03625,OG03770,7023117,7023119
beril_ANA3,7023119,OG03770,OG01592,OG01493,7023118,7023120
beril_ANA3,7023120,OG01493,OG03770,OG00215,7023119,7023121
beril_ANA3,7023121,OG00215,OG01493,OG00060,7023120,7023122
beril_ANA3,7023122,OG00060,OG00215,OG06180,7023121,7023123
beril_ANA3,7023123,OG06180,OG00060,OG11802,7023122,7023124
beril_ANA3,7023124,OG11802,OG06180,OG03609,7023123,7023126
beril_ANA3,7023126,OG03609,OG11802,OG03713,7023124,7023127
beril_ANA3,7023127,OG03713,OG03609,OG05821,7023126,7023128
beril_ANA3,7023128,OG05821,OG03713,OG03840,7023127,7023129
beril_ANA3,7023129,OG03840,OG05821,OG06181,7023128,7023130
beril_ANA3,7023130,OG06181,OG03840,OG05270,7023129,7023131
beril_ANA3,7023131,OG05270,OG06181,OG01274,7023130,7023132
beril_ANA3,7023132,OG01274,OG05270,OG00424,7023131,7023133
beril_ANA3,7023133,OG00424,OG01274,OG00605,7023132,7023134
beril_ANA3,7023134,OG00605,OG00424,OG00075,7023133,7023135
beril_ANA3,7023135,OG00075,OG00605,OG00583,7023134,7023136
beril_ANA3,7023136,OG00583,OG00075,OG05445,7023135,7023137
beril_ANA3,7023137,OG05445,OG00583,OG02850,7023136,7023142
beril_ANA3,7023142,OG02850,OG05445,OG06091,7023137,7023143
beril_ANA3,7023143,OG06091,OG02850,OG05990,7023142,7023144
beril_ANA3,7023144,OG05990,OG06091,OG00128,7023143,7023145
beril_ANA3,7023145,OG00128,OG05990,OG00347,7023144,7023146
beril_ANA3,7023146,OG00347,OG00128,OG04237,7023145,7023147
beril_ANA3,7023147,OG04237,OG00347,OG00173,7023146,7023149
beril_ANA3,7023149,OG00173,OG04237,OG02282,7023147,7023150
beril_ANA3,7023150,OG02282,OG00173,OG01087,7023149,7023151
beril_ANA3,7023151,OG01087,OG02282,OG02656,7023150,7023152
beril_ANA3,7023152,OG02656,OG01087,OG03537,7023151,7023153
beril_ANA3,7023153,OG03537,OG02656,OG01703,7023152,7023154
beril_ANA3,7023154,OG01703,OG03537,OG05646,7023153,7023155
beril_ANA3,7023155,OG05646,OG01703,OG00806,7023154,7023156
beril_ANA3,7023156,OG00806,OG05646,OG01685,7023155,7023157
beril_ANA3,7023157,OG01685,OG00806,OG02034,7023156,7023158
beril_ANA3,7023158,OG02034,OG01685,OG00898,7023157,7023159
beril_ANA3,7023159,OG00898,OG02034,OG00079,7023158,7023160
beril_ANA3,7023160,OG00079,OG00898,OG00049,7023159,7023161
beril_ANA3,7023161,OG00049,OG00079,OG05502,7023160,7023162
beril_ANA3,7023162,OG05502,OG00049,OG02685,7023161,7023163
beril_ANA3,7023163,OG02685,OG05502,OG01573,7023162,7023164
beril_ANA3,7023164,OG01573,OG02685,OG02751,7023163,7023165
beril_ANA3,7023165,OG02751,OG01573,OG02256,7023164,7023166
beril_ANA3,7023166,OG02256,OG02751,OG05511,7023165,7023167
beril_ANA3,7023167,OG05511,OG02256,OG05511,7023166,7023168
beril_ANA3,7023168,OG05511,OG05511,OG00413,7023167,7023169
beril_ANA3,7023169,OG00413,OG05511,OG01384,7023168,7023170
beril_ANA3,7023170,OG01384,OG00413,OG01641,7023169,7023171
beril_ANA3,7023171,OG01641,OG01384,OG00034,7023170,7023172
beril_ANA3,7023172,OG00034,OG01641,OG00019,7023171,7023173
beril_ANA3,7023173,OG00019,OG00034,OG00936,7023172,7023174
beril_ANA3,7023174,OG00936,OG00019,OG01665,7023173,7023175
beril_ANA3,7023175,OG01665,OG00936,OG02332,7023174,7023176
beril_ANA3,7023176,OG02332,OG01665,OG04536,7023175,7023177
beril_ANA3,7023177,OG04536,OG02332,OG02786,7023176,7023178
beril_ANA3,7023178,OG02786,OG04536,OG02580,7023177,7023179
beril_ANA3,7023179,OG02580,OG02786,OG01161,7023178,7023180
beril_ANA3,7023180,OG01161,OG02580,OG01537,7023179,7023181
beril_ANA3,7023181,OG01537,OG01161,OG01698,7023180,7023182
beril_ANA3,7023182,OG01698,OG01537,OG01312,7023181,7023183
beril_ANA3,7023183,OG01312,OG01698,OG00136,7023182,7023184
beril_ANA3,7023184,OG00136,OG01312,OG02170,7023183,7023185
beril_ANA3,7023185,OG02170,OG00136,OG09400,7023184,7023186
beril_ANA3,7023186,OG09400,OG02170,OG00724,7023185,7023187
beril_ANA3,7023187,OG00724,OG09400,OG01340,7023186,7023188
beril_ANA3,7023188,OG01340,OG00724,OG01926,7023187,7023189
beril_ANA3,7023189,OG01926,OG01340,OG01163,7023188,7023190
beril_ANA3,7023190,OG01163,OG01926,OG00032,7023189,7023191
beril_ANA3,7023191,OG00032,OG01163,OG00208,7023190,7023192
beril_ANA3,7023192,OG00208,OG00032,OG00146,7023191,7023193
beril_ANA3,7023193,OG00146,OG00208,OG01331,7023192,7023194
beril_ANA3,7023194,OG01331,OG00146,OG06109,7023193,7023195
beril_ANA3,7023195,OG06109,OG01331,OG01613,7023194,7023196
beril_ANA3,7023196,OG01613,OG06109,OG02469,7023195,7023197
beril_ANA3,7023197,OG02469,OG01613,OG00079,7023196,7023198
beril_ANA3,7023198,OG00079,OG02469,OG02575,7023197,7023199
beril_ANA3,7023199,OG02575,OG00079,OG03629,7023198,7023200
beril_ANA3,7023200,OG03629,OG02575,OG02492,7023199,7023201
beril_ANA3,7023201,OG02492,OG03629,OG05263,7023200,7023202
beril_ANA3,7023202,OG05263,OG02492,OG00143,7023201,7023203
beril_ANA3,7023203,OG00143,OG05263,OG05629,7023202,7023205
beril_ANA3,7023205,OG05629,OG00143,OG02006,7023203,7023206
beril_ANA3,7023206,OG02006,OG05629,OG00579,7023205,7023207
beril_ANA3,7023207,OG00579,OG02006,OG00666,7023206,7023208
beril_ANA3,7023208,OG00666,OG00579,OG05608,7023207,7023209
beril_ANA3,7023209,OG05608,OG00666,OG05690,7023208,7023210
beril_ANA3,7023210,OG05690,OG05608,OG05907,7023209,7023211
beril_ANA3,7023211,OG05907,OG05690,OG05374,7023210,7023212
beril_ANA3,7023212,OG05374,OG05907,OG00702,7023211,7023213
beril_ANA3,7023213,OG00702,OG05374,OG03357,7023212,7023214
beril_ANA3,7023214,OG03357,OG00702,OG00981,7023213,7023217
beril_ANA3,7023217,OG00981,OG03357,OG03503,7023214,7023218
beril_ANA3,7023218,OG03503,OG00981,OG00944,7023217,7023219
beril_ANA3,7023219,OG00944,OG03503,OG05790,7023218,7023220
beril_ANA3,7023220,OG05790,OG00944,OG05915,7023219,7023221
beril_ANA3,7023221,OG05915,OG05790,OG05492,7023220,7023222
beril_ANA3,7023222,OG05492,OG05915,OG06172,7023221,7023223
beril_ANA3,7023223,OG06172,OG05492,OG06153,7023222,7023224
beril_ANA3,7023224,OG06153,OG06172,OG01892,7023223,7023225
beril_ANA3,7023225,OG01892,OG06153,OG05787,7023224,7023227
beril_ANA3,7023227,OG05787,OG01892,OG03957,7023225,7023228
beril_ANA3,7023228,OG03957,OG05787,OG05515,7023227,7023229
beril_ANA3,7023229,OG05515,OG03957,OG11866,7023228,7023230
beril_ANA3,7023230,OG11866,OG05515,OG11803,7023229,7023233
beril_ANA3,7023233,OG11803,OG11866,OG11836,7023230,7023234
beril_ANA3,7023234,OG11836,OG11803,OG00583,7023233,7023235
beril_ANA3,7023235,OG00583,OG11836,OG02326,7023234,7023236
beril_ANA3,7023236,OG02326,OG00583,OG06004,7023235,7023237
beril_ANA3,7023237,OG06004,OG02326,OG05738,7023236,7023239
beril_ANA3,7023239,OG05738,OG06004,OG00258,7023237,7023240
beril_ANA3,7023240,OG00258,OG05738,OG11795,7023239,7023242
beril_ANA3,7023242,OG11795,OG00258,OG00961,7023240,7023243
beril_ANA3,7023243,OG00961,OG11795,OG09459,7023242,7023244
beril_ANA3,7023244,OG09459,OG00961,OG01085,7023243,7023245
beril_ANA3,7023245,OG01085,OG09459,OG05231,7023244,7023246
beril_ANA3,7023246,OG05231,OG01085,OG02280,7023245,7023248
beril_ANA3,7023248,OG02280,OG05231,OG04113,7023246,7023250
beril_ANA3,7023250,OG04113,OG02280,OG05563,7023248,7023251
beril_ANA3,7023251,OG05563,OG04113,OG05852,7023250,7023252
beril_ANA3,7023252,OG05852,OG05563,OG05477,7023251,7023253
beril_ANA3,7023253,OG05477,OG05852,OG01941,7023252,7023254
beril_ANA3,7023254,OG01941,OG05477,OG06190,7023253,7023255
beril_ANA3,7023255,OG06190,OG01941,OG06038,7023254,7023256
beril_ANA3,7023256,OG06038,OG06190,OG05968,7023255,7023257
beril_ANA3,7023257,OG05968,OG06038,OG05836,7023256,7023258
beril_ANA3,7023258,OG05836,OG05968,OG03002,7023257,7023259
beril_ANA3,7023259,OG03002,OG05836,OG05825,7023258,7023260
beril_ANA3,7023260,OG05825,OG03002,OG06068,7023259,7023262
beril_ANA3,7023262,OG06068,OG05825,OG01071,7023260,7023263
beril_ANA3,7023263,OG01071,OG06068,OG05349,7023262,7023264
beril_ANA3,7023264,OG05349,OG01071,OG05628,7023263,7023265
beril_ANA3,7023265,OG05628,OG05349,OG02469,7023264,7023266
beril_ANA3,7023266,OG02469,OG05628,OG09101,7023265,7023267
beril_ANA3,7023267,OG09101,OG02469,OG02383,7023266,7023268
beril_ANA3,7023268,OG02383,OG09101,OG01372,7023267,7023269
beril_ANA3,7023269,OG01372,OG02383,OG01294,7023268,7023271
beril_ANA3,7023271,OG01294,OG01372,OG02245,7023269,7023272
beril_ANA3,7023272,OG02245,OG01294,OG05649,7023271,7023273
beril_ANA3,7023273,OG05649,OG02245,OG00099,7023272,7023274
beril_ANA3,7023274,OG00099,OG05649,OG00143,7023273,7023275
beril_ANA3,7023275,OG00143,OG00099,OG00108,7023274,7023276
beril_ANA3,7023276,OG00108,OG00143,OG02059,7023275,7023277
beril_ANA3,7023277,OG02059,OG00108,OG02444,7023276,7023278
beril_ANA3,7023278,OG02444,OG02059,OG06014,7023277,7023279
beril_ANA3,7023279,OG06014,OG02444,OG05642,7023278,7023280
beril_ANA3,7023280,OG05642,OG06014,OG05261,7023279,7023281
beril_ANA3,7023281,OG05261,OG05642,OG00128,7023280,7023282
beril_ANA3,7023282,OG00128,OG05261,OG00605,7023281,7023283
beril_ANA3,7023283,OG00605,OG00128,OG00424,7023282,7023284
beril_ANA3,7023284,OG00424,OG00605,OG01177,7023283,7023285
beril_ANA3,7023285,OG01177,OG00424,OG01616,7023284,7023286
beril_ANA3,7023286,OG01616,OG01177,OG00019,7023285,7023287
beril_ANA3,7023287,OG00019,OG01616,OG00098,7023286,7023288
beril_ANA3,7023288,OG00098,OG00019,OG00235,7023287,7023289
beril_ANA3,7023289,OG00235,OG00098,OG01304,7023288,7023290
beril_ANA3,7023290,OG01304,OG00235,OG01641,7023289,7023291
beril_ANA3,7023291,OG01641,OG01304,OG00101,7023290,7023292
beril_ANA3,7023292,OG00101,OG01641,OG02600,7023291,7023293
beril_ANA3,7023293,OG02600,OG00101,OG02570,7023292,7023294
beril_ANA3,7023294,OG02570,OG02600,OG00019,7023293,7023296
beril_ANA3,7023296,OG00019,OG02570,OG00582,7023294,7023297
beril_ANA3,7023297,OG00582,OG00019,OG00428,7023296,7023298
beril_ANA3,7023298,OG00428,OG00582,OG02601,7023297,7023299
beril_ANA3,7023299,OG02601,OG00428,OG00790,7023298,7023300
beril_ANA3,7023300,OG00790,OG02601,OG05373,7023299,7023301
beril_ANA3,7023301,OG05373,OG00790,OG06034,7023300,7023302
beril_ANA3,7023302,OG06034,OG05373,OG02052,7023301,7023303
beril_ANA3,7023303,OG02052,OG06034,OG09409,7023302,7023304
beril_ANA3,7023304,OG09409,OG02052,OG05730,7023303,7023305
beril_ANA3,7023305,OG05730,OG09409,OG09431,7023304,7023306
beril_ANA3,7023306,OG09431,OG05730,OG05806,7023305,7023307
beril_ANA3,7023307,OG05806,OG09431,OG05504,7023306,7023308
beril_ANA3,7023308,OG05504,OG05806,OG00368,7023307,7023309
beril_ANA3,7023309,OG00368,OG05504,OG05592,7023308,7023310
beril_ANA3,7023310,OG05592,OG00368,OG02307,7023309,7023311
beril_ANA3,7023311,OG02307,OG05592,OG04616,7023310,7023312
beril_ANA3,7023312,OG04616,OG02307,OG00399,7023311,7023313
beril_ANA3,7023313,OG00399,OG04616,OG05672,7023312,7023315
beril_ANA3,7023315,OG05672,OG00399,OG05547,7023313,7023316
beril_ANA3,7023316,OG05547,OG05672,OG05380,7023315,7023317
beril_ANA3,7023317,OG05380,OG05547,OG05243,7023316,7023318
beril_ANA3,7023318,OG05243,OG05380,OG02625,7023317,7023319
beril_ANA3,7023319,OG02625,OG05243,OG00826,7023318,7023320
beril_ANA3,7023320,OG00826,OG02625,OG05315,7023319,7023321
beril_ANA3,7023321,OG05315,OG00826,OG00528,7023320,7023322
beril_ANA3,7023322,OG00528,OG05315,OG04026,7023321,7023323
beril_ANA3,7023323,OG04026,OG00528,OG05303,7023322,7023324
beril_ANA3,7023324,OG05303,OG04026,OG00030,7023323,7023325
beril_ANA3,7023325,OG00030,OG05303,OG05626,7023324,7023326
beril_ANA3,7023326,OG05626,OG00030,OG09425,7023325,7023327
beril_ANA3,7023327,OG09425,OG05626,OG05494,7023326,7023328
beril_ANA3,7023328,OG05494,OG09425,OG09366,7023327,7023330
beril_ANA3,7023330,OG09366,OG05494,OG05835,7023328,7023331
beril_ANA3,7023331,OG05835,OG09366,OG01908,7023330,7023332
beril_ANA3,7023332,OG01908,OG05835,OG06056,7023331,7023333
beril_ANA3,7023333,OG06056,OG01908,OG02400,7023332,7023334
beril_ANA3,7023334,OG02400,OG06056,OG03403,7023333,7023335
beril_ANA3,7023335,OG03403,OG02400,OG05612,7023334,7023336
beril_ANA3,7023336,OG05612,OG03403,OG05306,7023335,7023337
beril_ANA3,7023337,OG05306,OG05612,OG00474,7023336,7023338
beril_ANA3,7023338,OG00474,OG05306,OG06076,7023337,7023339
beril_ANA3,7023339,OG06076,OG00474,OG03839,7023338,7023340
beril_ANA3,7023340,OG03839,OG06076,OG01175,7023339,7023341
beril_ANA3,7023341,OG01175,OG03839,OG05624,7023340,7023342
beril_ANA3,7023342,OG05624,OG01175,OG02090,7023341,7023343
beril_ANA3,7023343,OG02090,OG05624,OG06073,7023342,7023344
beril_ANA3,7023344,OG06073,OG02090,OG05989,7023343,7023345
beril_ANA3,7023345,OG05989,OG06073,OG01732,7023344,7023346
beril_ANA3,7023346,OG01732,OG05989,OG01875,7023345,7023347
beril_ANA3,7023347,OG01875,OG01732,OG01051,7023346,7023348
beril_ANA3,7023348,OG01051,OG01875,OG04047,7023347,7023349
beril_ANA3,7023349,OG04047,OG01051,OG05929,7023348,7023350
beril_ANA3,7023350,OG05929,OG04047,OG01701,7023349,7023351
beril_ANA3,7023351,OG01701,OG05929,OG03710,7023350,7023352
beril_ANA3,7023352,OG03710,OG01701,OG00711,7023351,7023353
beril_ANA3,7023353,OG00711,OG03710,OG02346,7023352,7023354
beril_ANA3,7023354,OG02346,OG00711,OG01094,7023353,7023355
beril_ANA3,7023355,OG01094,OG02346,OG01005,7023354,7023356
beril_ANA3,7023356,OG01005,OG01094,OG02478,7023355,7023361
beril_ANA3,7023361,OG02478,OG01005,OG01124,7023356,7023362
beril_ANA3,7023362,OG01124,OG02478,OG01596,7023361,7023363
beril_ANA3,7023363,OG01596,OG01124,OG00455,7023362,7023364
beril_ANA3,7023364,OG00455,OG01596,OG01317,7023363,7023365
beril_ANA3,7023365,OG01317,OG00455,OG01347,7023364,7023366
beril_ANA3,7023366,OG01347,OG01317,OG03861,7023365,7023367
beril_ANA3,7023367,OG03861,OG01347,OG01361,7023366,7023368
beril_ANA3,7023368,OG01361,OG03861,OG01601,7023367,7023369
beril_ANA3,7023369,OG01601,OG01361,OG00070,7023368,7023370
beril_ANA3,7023370,OG00070,OG01601,OG02450,7023369,7023371
beril_ANA3,7023371,OG02450,OG00070,OG02702,7023370,7023372
beril_ANA3,7023372,OG02702,OG02450,OG00673,7023371,7023373
beril_ANA3,7023373,OG00673,OG02702,OG00053,7023372,7023374
beril_ANA3,7023374,OG00053,OG00673,OG01935,7023373,7023375
beril_ANA3,7023375,OG01935,OG00053,OG02534,7023374,7023376
beril_ANA3,7023376,OG02534,OG01935,OG02474,7023375,7023377
beril_ANA3,7023377,OG02474,OG02534,OG05710,7023376,7023378
beril_ANA3,7023378,OG05710,OG02474,OG00353,7023377,7023379
beril_ANA3,7023379,OG00353,OG05710,OG00975,7023378,7023380
beril_ANA3,7023380,OG00975,OG00353,OG01948,7023379,7023381
beril_ANA3,7023381,OG01948,OG00975,OG00045,7023380,7023382
beril_ANA3,7023382,OG00045,OG01948,OG02210,7023381,7023383
beril_ANA3,7023383,OG02210,OG00045,OG00016,7023382,7023384
beril_ANA3,7023384,OG00016,OG02210,OG00245,7023383,7023385
beril_ANA3,7023385,OG00245,OG00016,OG05381,7023384,7023386
beril_ANA3,7023386,OG05381,OG00245,OG00650,7023385,7023387
beril_ANA3,7023387,OG00650,OG05381,OG02368,7023386,7023388
beril_ANA3,7023388,OG02368,OG00650,OG02154,7023387,7023389
beril_ANA3,7023389,OG02154,OG02368,OG05399,7023388,7023390
beril_ANA3,7023390,OG05399,OG02154,OG04029,7023389,7023392
beril_ANA3,7023392,OG04029,OG05399,OG02757,7023390,7023393
beril_ANA3,7023393,OG02757,OG04029,OG02565,7023392,7023394
beril_ANA3,7023394,OG02565,OG02757,OG06028,7023393,7023399
beril_ANA3,7023399,OG06028,OG02565,OG05846,7023394,7023401
beril_ANA3,7023401,OG05846,OG06028,OG01051,7023399,7023402
beril_ANA3,7023402,OG01051,OG05846,OG06268,7023401,7023403
beril_ANA3,7023403,OG06268,OG01051,OG06462,7023402,7023404
beril_ANA3,7023404,OG06462,OG06268,OG03002,7023403,7023405
beril_ANA3,7023405,OG03002,OG06462,OG00135,7023404,7023407
beril_ANA3,7023407,OG00135,OG03002,OG05510,7023405,7023408
beril_ANA3,7023408,OG05510,OG00135,OG05376,7023407,7023409
beril_ANA3,7023409,OG05376,OG05510,OG05271,7023408,7023410
beril_ANA3,7023410,OG05271,OG05376,OG05459,7023409,7023411
beril_ANA3,7023411,OG05459,OG05271,OG06087,7023410,7023412
beril_ANA3,7023412,OG06087,OG05459,OG02158,7023411,7023414
beril_ANA3,7023414,OG02158,OG06087,OG01823,7023412,7023418
beril_ANA3,7023418,OG01823,OG02158,OG01938,7023414,7023419
beril_ANA3,7023419,OG01938,OG01823,OG00245,7023418,7023420
beril_ANA3,7023420,OG00245,OG01938,OG06129,7023419,7023421
beril_ANA3,7023421,OG06129,OG00245,OG01915,7023420,7023422
beril_ANA3,7023422,OG01915,OG06129,OG04868,7023421,7023423
beril_ANA3,7023423,OG04868,OG01915,OG00978,7023422,7023424
beril_ANA3,7023424,OG00978,OG04868,OG02905,7023423,7023425
beril_ANA3,7023425,OG02905,OG00978,OG00135,7023424,7023426
beril_ANA3,7023426,OG00135,OG02905,OG01253,7023425,7023427
beril_ANA3,7023427,OG01253,OG00135,OG04084,7023426,7023428
beril_ANA3,7023428,OG04084,OG01253,OG09380,7023427,7023429
beril_ANA3,7023429,OG09380,OG04084,OG05799,7023428,7023430
beril_ANA3,7023430,OG05799,OG09380,OG06154,7023429,7023431
beril_ANA3,7023431,OG06154,OG05799,OG05791,7023430,7023433
beril_ANA3,7023433,OG05791,OG06154,OG05679,7023431,7023434
beril_ANA3,7023434,OG05679,OG05791,OG01011,7023433,7023435
beril_ANA3,7023435,OG01011,OG05679,OG05918,7023434,7023436
beril_ANA3,7023436,OG05918,OG01011,OG02232,7023435,7023437
beril_ANA3,7023437,OG02232,OG05918,OG01696,7023436,7023438
beril_ANA3,7023438,OG01696,OG02232,OG02094,7023437,7023439
beril_ANA3,7023439,OG02094,OG01696,OG02776,7023438,7023440
beril_ANA3,7023440,OG02776,OG02094,OG02543,7023439,7023441
beril_ANA3,7023441,OG02543,OG02776,OG02454,7023440,7023442
beril_ANA3,7023442,OG02454,OG02543,OG02681,7023441,7023443
beril_ANA3,7023443,OG02681,OG02454,OG01546,7023442,7023444
beril_ANA3,7023444,OG01546,OG02681,OG02172,7023443,7023445
beril_ANA3,7023445,OG02172,OG01546,OG00185,7023444,7023446
beril_ANA3,7023446,OG00185,OG02172,OG02583,7023445,7023447
beril_ANA3,7023447,OG02583,OG00185,OG00151,7023446,7023448
beril_ANA3,7023448,OG00151,OG02583,OG03534,7023447,7023449
beril_ANA3,7023449,OG03534,OG00151,OG04003,7023448,7023450
beril_ANA3,7023450,OG04003,OG03534,OG02233,7023449,7023451
beril_ANA3,7023451,OG02233,OG04003,OG03846,7023450,7023452
beril_ANA3,7023452,OG03846,OG02233,OG01029,7023451,7023453
beril_ANA3,7023453,OG01029,OG03846,OG00246,7023452,7023454
beril_ANA3,7023454,OG00246,OG01029,OG00075,7023453,7023455
beril_ANA3,7023455,OG00075,OG00246,OG02606,7023454,7023456
beril_ANA3,7023456,OG02606,OG00075,OG11884,7023455,7023457
beril_ANA3,7023457,OG11884,OG02606,OG00059,7023456,7023458
beril_ANA3,7023458,OG00059,OG11884,OG00345,7023457,7023459
beril_ANA3,7023459,OG00345,OG00059,OG00345,7023458,7023460
beril_ANA3,7023460,OG00345,OG00345,OG01284,7023459,7023461
beril_ANA3,7023461,OG01284,OG00345,OG00096,7023460,7023462
beril_ANA3,7023462,OG00096,OG01284,OG02779,7023461,7023463
beril_ANA3,7023463,OG02779,OG00096,OG05704,7023462,7023464
beril_ANA3,7023464,OG05704,OG02779,OG01216,7023463,7023465
beril_ANA3,7023465,OG01216,OG05704,OG06072,7023464,7023466
beril_ANA3,7023466,OG06072,OG01216,OG00742,7023465,7023467
beril_ANA3,7023467,OG00742,OG06072,OG01534,7023466,7023468
beril_ANA3,7023468,OG01534,OG00742,OG03357,7023467,7023469
beril_ANA3,7023469,OG03357,OG01534,OG02274,7023468,7023470
beril_ANA3,7023470,OG02274,OG03357,OG02736,7023469,7023471
beril_ANA3,7023471,OG02736,OG02274,OG03680,7023470,7023472
beril_ANA3,7023472,OG03680,OG02736,OG00987,7023471,7023473
beril_ANA3,7023473,OG00987,OG03680,OG02376,7023472,7023474
beril_ANA3,7023474,OG02376,OG00987,OG05726,7023473,7023475
beril_ANA3,7023475,OG05726,OG02376,OG05313,7023474,7023476
beril_ANA3,7023476,OG05313,OG05726,OG06166,7023475,7023477
beril_ANA3,7023477,OG06166,OG05313,OG06048,7023476,7023478
beril_ANA3,7023478,OG06048,OG06166,OG05375,7023477,7023479
beril_ANA3,7023479,OG05375,OG06048,OG05281,7023478,7023480
beril_ANA3,7023480,OG05281,OG05375,OG05258,7023479,7023481
beril_ANA3,7023481,OG05258,OG05281,OG02308,7023480,7023482
beril_ANA3,7023482,OG02308,OG05258,OG00924,7023481,7023483
beril_ANA3,7023483,OG00924,OG02308,OG01337,7023482,7023484
beril_ANA3,7023484,OG01337,OG00924,OG05809,7023483,7023485
