gene,ensg,fba_essential,hart_truth,subsystem,druggability
STARD13,ENSG00000133121,0,,Steroid metabolism,0.9
STARD3,ENSG00000131748,0,,Transport reactions,0.9
STARD4,ENSG00000164211,0,,Steroid metabolism,0.9
STARD5,ENSG00000172345,0,,Steroid metabolism,0.9
STARD6,ENSG00000174448,0,,Steroid metabolism,0.9
STARD7,ENSG00000084090,0,,Steroid metabolism,0.9
STARD8,ENSG00000130052,0,,Steroid metabolism,0.9
STARD9,ENSG00000159433,0,,Steroid metabolism,0.9
STRA6,ENSG00000137868,0,,Transport reactions,0.9
STS,ENSG00000101846,0,,Glycosphingolipid metabolism,0.9
STT3A,ENSG00000134910,0,,Sphingolipid metabolism,0.9
STT3B,ENSG00000163527,0,,Sphingolipid metabolism,0.9
STUB1,ENSG00000103266,0,,Isolated,0.9
SUCLA2,ENSG00000136143,0,,Tricarboxylic acid cycle and glyoxylate/,0.9
SUCLG1,ENSG00000163541,0,,Tricarboxylic acid cycle and glyoxylate/,0.9
SUCLG2,ENSG00000172340,0,,Tricarboxylic acid cycle and glyoxylate/,0.9
SULT1A1,ENSG00000196502,0,,Estrogen metabolism,0.9
SULT1A2,ENSG00000197165,0,,Xenobiotics metabolism,0.9
SULT1A3,ENSG00000261052,0,,Transport reactions,0.9
SULT1A4,ENSG00000213648,0,,Xenobiotics metabolism,0.9
SULT1B1,ENSG00000173597,0,,Serotonin and melatonin biosynthesis,0.9
SULT1C2,ENSG00000198203,0,,Serotonin and melatonin biosynthesis,0.9
SULT1C4,ENSG00000198075,0,,"Phenylalanine, tyrosine and tryptophan b",0.9
SULT1E1,ENSG00000109193,0,,Androgen metabolism,0.9
SULT2A1,ENSG00000105398,0,,Bile acid biosynthesis,0.9
SULT2B1,ENSG00000088002,0,,Transport reactions,0.9
SULT4A1,ENSG00000130540,0,,Serotonin and melatonin biosynthesis,0.9
SUOX,ENSG00000139531,0,,Transport reactions,0.9
SUV39H1,ENSG00000101945,0,,Lysine metabolism,0.9
SUV39H2,ENSG00000152455,0,,Lysine metabolism,0.9
SYNJ1,ENSG00000159082,0,,Inositol phosphate metabolism,0.9
SYNJ2,ENSG00000078269,0,,Inositol phosphate metabolism,0.9
SYVN1,ENSG00000162298,0,,Isolated,0.9
TAF9,ENSG00000273841,0,,Purine metabolism,0.9
TALDO1,ENSG00000177156,0,,Pentose phosphate pathway,0.9
TAT,ENSG00000198650,0,,Phenylalanine metabolism,0.9
TBCB,ENSG00000105254,0,,Omega-3 fatty acid metabolism,0.9
TBXAS1,ENSG00000059377,0,,Prostaglandin biosynthesis,0.9
TCIRG1,ENSG00000110719,0,,Transport reactions,0.9
TDO2,ENSG00000151790,0,,"Phenylalanine, tyrosine and tryptophan b",0.9
TECR,ENSG00000099797,0,,Fatty acid elongation (even-chain),0.9
TECRL,ENSG00000205678,0,,Arachidonic acid metabolism,0.9
TENT2,ENSG00000164329,0,,Nucleotide metabolism,0.9
TENT4A,ENSG00000112941,0,,Nucleotide metabolism,0.9
TFRC,ENSG00000072274,0,1,Protein assembly,0.9
TGDS,ENSG00000088451,0,,Amino sugar and nucleotide sugar metabol,0.9
TGM1,ENSG00000092295,0,,Isolated,0.9
TGM2,ENSG00000198959,0,,Isolated,0.9
TGM3,ENSG00000125780,0,,Isolated,0.9
TGM4,ENSG00000163810,0,,Isolated,0.9
TGM5,ENSG00000104055,0,,Isolated,0.9
TGM6,ENSG00000166948,0,0,Isolated,0.9
TGM7,ENSG00000159495,0,,Isolated,0.9
TH,ENSG00000180176,0,,"Phenylalanine, tyrosine and tryptophan b",0.9
THEM4,ENSG00000159445,0,,Acyl-CoA hydrolysis,0.9
THEM5,ENSG00000196407,0,,Fatty acid biosynthesis,0.9
THNSL1,ENSG00000185875,0,,"Glycine, serine and threonine metabolism",0.9
THOP1,ENSG00000172009,0,,Isolated,0.9
THTPA,ENSG00000259431,0,,Thiamine metabolism,0.9
TIGAR,ENSG00000078237,0,,Fructose and mannose metabolism,0.9
TIPARP,ENSG00000163659,0,,Isolated,0.9
TK1,ENSG00000167900,0,,Nucleotide metabolism,0.9
TK2,ENSG00000166548,0,,Nucleotide metabolism,0.9
TKFC,ENSG00000149476,0,,Glycerophospholipid metabolism,0.9
TKT,ENSG00000163931,0,,Pentose phosphate pathway,0.9
TKTL1,ENSG00000007350,0,,Pentose phosphate pathway,0.9
TKTL2,ENSG00000151005,0,0,Pentose phosphate pathway,0.9
TM7SF2,ENSG00000149809,0,,Cholesterol metabolism,0.9
TMLHE,ENSG00000185973,0,,Lysine metabolism,0.9
TMPPE,ENSG00000188167,0,,Sphingolipid metabolism,0.9
TMX3,ENSG00000166479,0,,Isolated,0.9
TNKS,ENSG00000173273,0,,Isolated,0.9
TNKS2,ENSG00000107854,0,,Isolated,0.9
TNRC6B,ENSG00000100354,0,,Purine metabolism,0.9
TNS2,ENSG00000111077,0,,Inositol phosphate metabolism,0.9
TOPORS,ENSG00000197579,0,,Isolated,0.9
TPCN1,ENSG00000186815,0,,Transport reactions,0.9
TPCN2,ENSG00000162341,0,,Transport reactions,0.9
TPH1,ENSG00000129167,0,,Biopterin metabolism,0.9
TPH2,ENSG00000139287,0,0,Biopterin metabolism,0.9
TPI1,ENSG00000111669,0,,Glycolysis / Gluconeogenesis,0.9
TPMT,ENSG00000137364,0,,Isolated,0.9
TPO,ENSG00000115705,0,,Estrogen metabolism,0.9
TPP1,ENSG00000166340,0,,Miscellaneous,0.9
TPSAB1,ENSG00000172236,0,,Isolated,0.9
TPSB2,ENSG00000197253,0,,Isolated,0.9
TPSD1,ENSG00000095917,0,,Isolated,0.9
TPST1,ENSG00000169902,0,,Protein modification,0.9
TPST2,ENSG00000128294,0,,Protein modification,0.9
TPTE2,ENSG00000132958,0,,Phosphatidylinositol phosphate metabolis,0.9
TRAF7,ENSG00000131653,0,,Isolated,0.9
TRDMT1,ENSG00000107614,0,,Cysteine and methionine metabolism,0.9
TREH,ENSG00000118094,0,,Starch and sucrose metabolism,0.9
TREX1,ENSG00000213689,0,,Nucleotide metabolism,0.9
TREX2,ENSG00000183479,0,,Nucleotide metabolism,0.9
TRHDE,ENSG00000072657,0,,Isolated,0.9
TRIM11,ENSG00000154370,0,,Isolated,0.9
TRIM32,ENSG00000119401,0,,Isolated,0.9
TRIM33,ENSG00000197323,0,,Isolated,0.9
TRIM5,ENSG00000132256,0,,Isolated,0.9
TRIM63,ENSG00000158022,0,,Isolated,0.9
TRIP12,ENSG00000153827,0,,Isolated,0.9
TRIT1,ENSG00000043514,0,,Isolated,0.9
TRMT1,ENSG00000104907,0,,Isolated,0.9
TRMT11,ENSG00000066651,0,,Isolated,0.9
TRMU,ENSG00000100416,0,,Isolated,0.9
TST,ENSG00000128311,0,,Cysteine and methionine metabolism,0.9
TTC3,ENSG00000182670,0,,Isolated,0.9
TTL,ENSG00000114999,0,,Isolated,0.9
TUSC3,ENSG00000104723,0,,N-glycan metabolism,0.9
TUT1,ENSG00000149016,0,1,Nucleotide metabolism,0.9
TUT4,ENSG00000134744,0,,Nucleotide metabolism,0.9
TUT7,ENSG00000083223,0,,Nucleotide metabolism,0.9
TXN,ENSG00000136810,0,1,Miscellaneous,0.9
TXN2,ENSG00000100348,0,,Miscellaneous,0.9
TXNRD1,ENSG00000198431,0,,Miscellaneous,0.9
TXNRD2,ENSG00000184470,0,,Cysteine and methionine metabolism,0.9
TXNRD3,ENSG00000197763,0,,Pyrimidine metabolism,0.9
TYMP,ENSG00000025708,0,,Pyrimidine metabolism,0.9
TYMS,ENSG00000176890,0,,Pyrimidine metabolism,0.9
TYR,ENSG00000077498,0,0,Tyrosine metabolism,0.9
TYRP1,ENSG00000107165,0,,Tyrosine metabolism,0.9
UAP1,ENSG00000117143,0,,Amino sugar and nucleotide sugar metabol,0.9
UAP1L1,ENSG00000197355,0,,Amino sugar and nucleotide sugar metabol,0.9
UBA1,ENSG00000130985,0,1,Isolated,0.9
UBA2,ENSG00000126261,0,,Isolated,0.9
UBA3,ENSG00000144744,0,,Isolated,0.9
UBA6,ENSG00000033178,0,,Isolated,0.9
UBA7,ENSG00000182179,0,,Isolated,0.9
UBAC2,ENSG00000134882,0,,"Glycine, serine and threonine metabolism",0.9
UBE2A,ENSG00000077721,0,,Isolated,0.9
UBE2B,ENSG00000119048,0,,Isolated,0.9
UBE2C,ENSG00000175063,0,,Isolated,0.9
UBE2D1,ENSG00000072401,0,,Isolated,0.9
UBE2D2,ENSG00000131508,0,,Isolated,0.9
UBE2D3,ENSG00000109332,0,,Isolated,0.9
UBE2D4,ENSG00000078967,0,,Isolated,0.9
UBE2E1,ENSG00000170142,0,,Isolated,0.9
UBE2E2,ENSG00000182247,0,,Isolated,0.9
UBE2E3,ENSG00000170035,0,,Isolated,0.9
UBE2F,ENSG00000184182,0,,Isolated,0.9
UBE2G1,ENSG00000132388,0,,Isolated,0.9
UBE2G2,ENSG00000184787,0,,Isolated,0.9
UBE2H,ENSG00000186591,0,,Isolated,0.9
UBE2I,ENSG00000103275,0,,Isolated,0.9
UBE2J1,ENSG00000198833,0,,Isolated,0.9
UBE2J2,ENSG00000160087,0,,Isolated,0.9
UBE2K,ENSG00000078140,0,,Isolated,0.9
UBE2L3,ENSG00000185651,0,1,Isolated,0.9
UBE2L6,ENSG00000156587,0,,Isolated,0.9
UBE2M,ENSG00000130725,0,1,Isolated,0.9
UBE2N,ENSG00000177889,0,1,Isolated,0.9
UBE2O,ENSG00000175931,0,,Isolated,0.9
UBE2Q1,ENSG00000160714,0,,Isolated,0.9
UBE2Q2,ENSG00000140367,0,,Isolated,0.9
UBE2QL1,ENSG00000215218,0,,Isolated,0.9
UBE2R2,ENSG00000107341,0,,Isolated,0.9
UBE2S,ENSG00000108106,0,,Isolated,0.9
UBE2T,ENSG00000077152,0,,Isolated,0.9
UBE2U,ENSG00000177414,0,,Isolated,0.9
UBE2W,ENSG00000104343,0,,Isolated,0.9
UBE2Z,ENSG00000159202,0,,Isolated,0.9
UBE3A,ENSG00000114062,0,,Isolated,0.9
UBE3B,ENSG00000151148,0,,Isolated,0.9
UBE3C,ENSG00000009335,0,,Isolated,0.9
UBE4A,ENSG00000110344,0,,Isolated,0.9
UBE4B,ENSG00000130939,0,,Isolated,0.9
UBIAD1,ENSG00000120942,0,,Histidine metabolism,0.9
UBR1,ENSG00000159459,0,,Isolated,0.9
UBR2,ENSG00000024048,0,,Isolated,0.9
UBR3,ENSG00000144357,0,,Isolated,0.9
UBR4,ENSG00000127481,0,,Isolated,0.9
UBR5,ENSG00000104517,0,,Isolated,0.9
UBR7,ENSG00000012963,0,,Isolated,0.9
UCK1,ENSG00000130717,0,,Pyrimidine metabolism,0.9
UCK2,ENSG00000143179,0,,Pyrimidine metabolism,0.9
UCKL1,ENSG00000198276,0,,Nucleotide metabolism,0.9
UCP1,ENSG00000109424,0,,Transport reactions,0.9
UCP2,ENSG00000175567,0,,Transport reactions,0.9
UCP3,ENSG00000175564,0,,Transport reactions,0.9
UGCG,ENSG00000148154,0,,Sphingolipid metabolism,0.9
UGDH,ENSG00000109814,0,,Starch and sucrose metabolism,0.9
UGP2,ENSG00000169764,0,,Galactose metabolism,0.9
UGT1A1,ENSG00000241635,0,,Linoleate metabolism,0.9
UGT1A10,ENSG00000242515,0,,Linoleate metabolism,0.9
UGT1A3,ENSG00000288702,0,,Linoleate metabolism,0.9
UGT1A4,ENSG00000244474,0,,Linoleate metabolism,0.9
UGT1A5,ENSG00000288705,0,,Linoleate metabolism,0.9
UGT1A6,ENSG00000167165,0,,Linoleate metabolism,0.9
UGT1A7,ENSG00000244122,0,,Linoleate metabolism,0.9
UGT1A8,ENSG00000242366,0,,Steroid metabolism,0.9
UGT1A9,ENSG00000241119,0,,Linoleate metabolism,0.9
UGT2A1,ENSG00000173610,0,,Linoleate metabolism,0.9
UGT2A3,ENSG00000135220,0,,Linoleate metabolism,0.9
UGT2B10,ENSG00000109181,0,,Linoleate metabolism,0.9
UGT2B11,ENSG00000213759,0,,Linoleate metabolism,0.9
UGT2B15,ENSG00000196620,0,,Linoleate metabolism,0.9
UGT2B17,ENSG00000197888,0,,Linoleate metabolism,0.9
UGT2B28,ENSG00000135226,0,,Linoleate metabolism,0.9
UGT2B4,ENSG00000156096,0,,Linoleate metabolism,0.9
UGT2B7,ENSG00000171234,0,,Linoleate metabolism,0.9
UGT3A1,ENSG00000145626,0,,Linoleate metabolism,0.9
UGT3A2,ENSG00000168671,0,,Linoleate metabolism,0.9
UGT8,ENSG00000174607,0,,Glycosphingolipid metabolism,0.9
UHRF1,ENSG00000276043,0,,Isolated,0.9
UHRF2,ENSG00000147854,0,,Isolated,0.9
UMPS,ENSG00000114491,0,,Pyrimidine metabolism,0.9
UPB1,ENSG00000100024,0,,Beta-alanine metabolism,0.9
UPP1,ENSG00000183696,0,,Pyrimidine metabolism,0.9
UPP2,ENSG00000007001,0,,Pyrimidine metabolism,0.9
UPRT,ENSG00000094841,0,,Pyrimidine metabolism,0.9
UQCR10,ENSG00000184076,0,,Oxidative phosphorylation,0.9
UQCR11,ENSG00000127540,0,,Oxidative phosphorylation,0.9
UQCRB,ENSG00000156467,0,,Oxidative phosphorylation,0.9
UQCRC1,ENSG00000010256,0,1,Oxidative phosphorylation,0.9
UQCRC2,ENSG00000140740,0,,Oxidative phosphorylation,0.9
UQCRFS1,ENSG00000169021,0,1,Oxidative phosphorylation,0.9
UQCRH,ENSG00000173660,0,,Oxidative phosphorylation,0.9
UQCRQ,ENSG00000164405,0,,Oxidative phosphorylation,0.9
URAD,ENSG00000183463,0,,Purine metabolism,0.9
UROC1,ENSG00000159650,0,0,Histidine metabolism,0.9
UROD,ENSG00000126088,0,1,Miscellaneous,0.9
UROS,ENSG00000188690,0,,Porphyrin metabolism,0.9
USP1,ENSG00000162607,0,,Isolated,0.9
USP10,ENSG00000103194,0,,Isolated,0.9
USP11,ENSG00000102226,0,,Isolated,0.9
USP12,ENSG00000152484,0,,Isolated,0.9
USP13,ENSG00000058056,0,,Isolated,0.9
USP14,ENSG00000101557,0,,Isolated,0.9
USP15,ENSG00000135655,0,,Isolated,0.9
USP16,ENSG00000156256,0,,Isolated,0.9
USP17L2,ENSG00000223443,0,0,Isolated,0.9
USP17L22,ENSG00000248933,0,,Isolated,0.9
USP17L24,ENSG00000232264,0,,Isolated,0.9
USP17L25,ENSG00000230430,0,,Isolated,0.9
USP17L26,ENSG00000229579,0,,Isolated,0.9
USP17L27,ENSG00000235780,0,,Isolated,0.9
USP17L28,ENSG00000231051,0,,Isolated,0.9
USP17L29,ENSG00000231637,0,,Isolated,0.9
USP17L30,ENSG00000228856,0,,Isolated,0.9
USP17L5,ENSG00000227140,0,,Isolated,0.9
USP18,ENSG00000184979,0,,Isolated,0.9
USP19,ENSG00000172046,0,,Isolated,0.9
USP2,ENSG00000036672,0,,Isolated,0.9
USP20,ENSG00000136878,0,,Isolated,0.9
USP21,ENSG00000143258,0,,Isolated,0.9
USP22,ENSG00000124422,0,,Isolated,0.9
USP24,ENSG00000162402,0,,Isolated,0.9
USP25,ENSG00000155313,0,,Isolated,0.9
USP26,ENSG00000134588,0,0,Isolated,0.9
USP27X,ENSG00000273820,0,,Isolated,0.9
USP28,ENSG00000048028,0,,Isolated,0.9
USP29,ENSG00000131864,0,0,Isolated,0.9
USP3,ENSG00000140455,0,,Isolated,0.9
USP30,ENSG00000135093,0,,Isolated,0.9
USP31,ENSG00000103404,0,,Isolated,0.9
USP32,ENSG00000170832,0,,Isolated,0.9
USP33,ENSG00000077254,0,,Isolated,0.9
USP34,ENSG00000115464,0,,Isolated,0.9
USP35,ENSG00000118369,0,,Isolated,0.9
USP36,ENSG00000055483,0,,Isolated,0.9
USP37,ENSG00000135913,0,,Isolated,0.9
USP38,ENSG00000170185,0,,Isolated,0.9
USP4,ENSG00000114316,0,,Isolated,0.9
USP40,ENSG00000085982,0,,Isolated,0.9
USP41,ENSG00000161133,0,,Isolated,0.9
USP42,ENSG00000106346,0,,Isolated,0.9
USP43,ENSG00000154914,0,,Isolated,0.9
USP44,ENSG00000136014,0,,Isolated,0.9
USP45,ENSG00000123552,0,,Isolated,0.9
USP46,ENSG00000109189,0,,Isolated,0.9
USP47,ENSG00000170242,0,,Isolated,0.9
USP48,ENSG00000090686,0,,Isolated,0.9
USP49,ENSG00000164663,0,,Isolated,0.9
USP5,ENSG00000111667,0,1,Isolated,0.9
USP51,ENSG00000247746,0,,Isolated,0.9
USP6,ENSG00000129204,0,,Isolated,0.9
USP7,ENSG00000187555,0,,Isolated,0.9
USP8,ENSG00000138592,0,,Isolated,0.9
USP9X,ENSG00000124486,0,,Isolated,0.9
USP9Y,ENSG00000114374,0,,Isolated,0.9
UST,ENSG00000111962,0,,"Phenylalanine, tyrosine and tryptophan b",0.9
UXS1,ENSG00000115652,0,,Amino sugar and nucleotide sugar metabol,0.9
VAPB,ENSG00000124164,0,,Transport reactions,0.9
VKORC1,ENSG00000167397,0,,Isolated,0.9
VNN1,ENSG00000112299,0,,Pantothenate and CoA metabolism,0.9
VNN2,ENSG00000112303,0,,Pantothenate and CoA metabolism,0.9
WWOX,ENSG00000186153,0,,Leukotriene metabolism,0.9
WWP1,ENSG00000123124,0,,Isolated,0.9
WWP2,ENSG00000198373,0,,Isolated,0.9
XDH,ENSG00000158125,0,,Purine metabolism,0.9
XPO6,ENSG00000169180,0,,Transport reactions,0.9
XPO7,ENSG00000130227,0,,Transport reactions,0.9
XPR1,ENSG00000143324,0,,Transport reactions,0.9
XYLB,ENSG00000093217,0,,Pentose and glucuronate interconversions,0.9
XYLT1,ENSG00000103489,0,,Chondroitin / heparan sulfate biosynthes,0.9
XYLT2,ENSG00000015532,0,,Chondroitin / heparan sulfate biosynthes,0.9
ZADH2,ENSG00000180011,0,,Pyruvate metabolism,0.9
ZC3HAV1,ENSG00000105939,0,,Isolated,0.9
ZDHHC1,ENSG00000159714,0,,Leukotriene metabolism,0.9
ZDHHC11,ENSG00000188818,0,,Leukotriene metabolism,0.9
ZDHHC11B,ENSG00000206077,0,,Leukotriene metabolism,0.9
ZDHHC12,ENSG00000160446,0,,Leukotriene metabolism,0.9
ZDHHC13,ENSG00000177054,0,,Leukotriene metabolism,0.9
ZDHHC14,ENSG00000175048,0,,Leukotriene metabolism,0.9
ZDHHC15,ENSG00000102383,0,,Leukotriene metabolism,0.9
ZDHHC17,ENSG00000186908,0,,Leukotriene metabolism,0.9
ZDHHC19,ENSG00000163958,0,,Leukotriene metabolism,0.9
ZDHHC2,ENSG00000104219,0,,Leukotriene metabolism,0.9
ZDHHC21,ENSG00000175893,0,,Leukotriene metabolism,0.9
ZDHHC22,ENSG00000177108,0,,Leukotriene metabolism,0.9
ZDHHC24,ENSG00000174165,0,,Leukotriene metabolism,0.9
ZDHHC3,ENSG00000163812,0,,Leukotriene metabolism,0.9
ZDHHC4,ENSG00000136247,0,,Leukotriene metabolism,0.9
ZDHHC5,ENSG00000156599,0,,Leukotriene metabolism,0.9
ZDHHC6,ENSG00000023041,0,,Leukotriene metabolism,0.9
ZDHHC7,ENSG00000153786,0,,Leukotriene metabolism,0.9
ZDHHC8,ENSG00000099904,0,,Leukotriene metabolism,0.9
ZDHHC9,ENSG00000188706,0,,Leukotriene metabolism,0.9
ZMPSTE24,ENSG00000084073,0,,Terpenoid backbone biosynthesis,0.9
ZNRF1,ENSG00000186187,0,,Isolated,0.9
ZNRF2,ENSG00000180233,0,,Isolated,0.9
ZSWIM2,ENSG00000163012,0,0,Isolated,0.9
