locus_tag,product,essential,conservation,n_paralogs,gene_len_aa,n_sisters_present,absent_in_a_sister,rogue
RS_RS01715,phosphoenolpyruvate--protein phosphotransferase,0,0.0555555555555555,0.0,587,3,False,False
RS_RS01720,(2Fe-2S)-binding protein,1,0.0,0.0,92,3,False,True
RS_RS01725,bacterioferritin,0,0.0606060606060606,0.0,160,3,False,False
RS_RS01730,HesA/MoeB/ThiF family protein,1,0.303030303030303,0.0,250,3,False,False
RS_RS01735,S41 family peptidase,0,0.3448275862068966,0.0,536,3,False,False
RS_RS01740,2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase,1,0.4871794871794871,2.0,249,3,False,False
RS_RS01745,rhodanese-like domain-containing protein,1,0.3142857142857143,2.0,141,3,False,False
RS_RS01750,glutaredoxin 3,0,0.1764705882352941,0.0,86,3,False,False
RS_RS01755,protein-export chaperone SecB,0,0.2727272727272727,0.0,174,3,False,False
RS_RS01760,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,1,0.5945945945945946,0.0,339,3,False,False
RS_RS01765,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL,0,0.03125,0.0,157,3,False,False
RS_RS01770,ComF family protein,0,0.0,0.0,241,3,False,False
RS_RS01775,methyltransferase domain-containing protein,1,0.4857142857142857,0.0,314,3,False,False
RS_RS01780,DUF2244 domain-containing protein,0,0.0,0.0,172,3,False,False
RS_RS01785,cytochrome c oxidase subunit II,0,0.0,0.0,420,3,False,False
RS_RS01790,cytochrome c oxidase subunit I,0,0.2702702702702703,2.0,535,3,False,False
RS_RS01795,cytochrome c oxidase assembly protein,0,0.0384615384615384,0.0,203,3,False,False
RS_RS01800,DUF2970 domain-containing protein,1,0.5,0.0,71,3,False,False
RS_RS01805,cytochrome c oxidase subunit 3,0,0.08,0.0,287,3,False,False
RS_RS01810,twin transmembrane helix small protein,1,0.2,0.0,70,3,False,False
RS_RS01815,SURF1 family protein,0,0.0833333333333333,0.0,257,3,False,False
RS_RS01820,SCO family protein,0,0.0,0.0,216,3,False,False
RS_RS01825,COX15/CtaA family protein,0,0.1851851851851851,0.0,364,3,False,False
RS_RS01830,heme o synthase,0,0.2564102564102564,0.0,311,3,False,False
RS_RS01835,SCO family protein,0,0.1290322580645161,0.0,201,3,False,False
RS_RS01840,RNA polymerase sigma factor RpoH,1,0.9090909090909092,0.0,307,3,False,False
RS_RS01845,sensor domain-containing diguanylate cyclase,0,0.0,0.0,973,3,False,False
RS_RS01850,OsmC family protein,0,0.0625,0.0,135,3,False,False
RS_RS01855,pirin family protein,0,0.1388888888888889,2.0,290,3,False,False
RS_RS01860,DNA-binding protein YbiB,0,0.0,0.0,338,3,False,False
RS_RS01865,ABC transporter ATP-binding protein,1,0.28125,3.0,269,3,False,False
RS_RS01870,nitrate ABC transporter permease,0,0.28125,3.0,284,3,False,False
RS_RS01875,CmpA/NrtA family ABC transporter substrate-binding protein,0,0.074074074074074,0.0,421,3,False,False
RS_RS01885,ANTAR domain-containing response regulator,0,0.1666666666666666,0.0,209,3,False,False
RS_RS01890,fumarylacetoacetate hydrolase family protein,0,0.125,2.0,234,3,False,False
RS_RS01895,maleylacetoacetate isomerase,0,0.1363636363636363,1.0,217,3,False,False
RS_RS01900,LysE/ArgO family amino acid transporter,0,0.0,1.0,213,3,False,False
RS_RS01905,signal recognition particle-docking protein FtsY,1,0.951219512195122,0.0,380,3,False,False
RS_RS01910,M16 family metallopeptidase,0,0.0689655172413793,1.0,502,3,False,False
RS_RS01915,M16 family metallopeptidase,0,0.0689655172413793,1.0,448,3,False,False
RS_RS01920,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,0,0.1621621621621621,0.0,216,3,False,False
RS_RS01925,pantetheine-phosphate adenylyltransferase,1,0.9736842105263158,0.0,169,3,False,False
RS_RS01930,YfhL family 4Fe-4S dicluster ferredoxin,1,0.5806451612903226,0.0,83,3,False,False
RS_RS01935,DUF4124 domain-containing protein,0,0.0,0.0,227,3,False,False
RS_RS01940,aminoacyl-tRNA hydrolase,1,0.9230769230769232,0.0,201,3,False,False
RS_RS01945,50S ribosomal protein L25/general stress protein Ctc,1,0.8620689655172413,0.0,207,3,False,False
RS_RS01950,ribose-phosphate pyrophosphokinase,1,1.0,1.0,317,3,False,False
RS_RS01960,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,1,1.0,0.0,290,3,False,False
RS_RS01965,lipoprotein insertase outer membrane protein LolB,1,0.96,0.0,210,3,False,False
RS_RS01970,tetratricopeptide repeat protein,0,0.1428571428571428,0.0,641,3,False,False
RS_RS01975,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0,0.0,0.0,289,3,False,False
RS_RS01980,dynamin-like GTPase family protein,0,0.0,0.0,648,3,False,False
RS_RS01985,A/G-specific adenine glycosylase,0,0.0,0.0,383,3,False,False
RS_RS01990,LON peptidase substrate-binding domain-containing protein,0,0.0333333333333333,0.0,217,3,False,False
RS_RS01995,RNase adapter RapZ,0,0.09375,0.0,297,3,False,False
RS_RS02000,PsiF family protein,0,0.3125,0.0,112,3,False,False
RS_RS02005,HPr(Ser) kinase/phosphatase,1,0.6666666666666666,0.0,325,3,False,False
RS_RS02010,PTS IIA-like nitrogen regulatory protein PtsN,1,0.6060606060606061,0.0,152,3,False,False
RS_RS02015,ribosome hibernation-promoting factor%2C HPF/YfiA family,0,0.0,0.0,118,3,False,False
RS_RS02020,RNA polymerase factor sigma-54,0,0.5135135135135135,1.0,500,3,False,False
RS_RS02025,LPS export ABC transporter ATP-binding protein,1,0.951219512195122,0.0,263,3,False,False
RS_RS02030,lipopolysaccharide transport periplasmic protein LptA,1,1.0,0.0,192,3,False,False
RS_RS02035,LPS export ABC transporter periplasmic protein LptC,1,0.7692307692307693,0.0,211,3,False,False
RS_RS02040,KdsC family phosphatase,0,0.46875,0.0,196,3,False,False
RS_RS02045,KpsF/GutQ family sugar-phosphate isomerase,1,0.7837837837837838,0.0,328,3,False,False
RS_RS02050,monovalent cation:proton antiporter family protein,0,0.0263157894736842,1.0,660,3,False,False
RS_RS02055,ribbon-helix-helix domain-containing protein,0,0.0,0.0,135,3,False,False
RS_RS02060,DJ-1/PfpI family protein,0,0.1538461538461538,1.0,193,3,False,False
RS_RS02065,adenine phosphoribosyltransferase,0,0.0,0.0,198,3,False,False
RS_RS02070,LysE family translocator,1,0.1621621621621621,6.0,207,3,False,False
RS_RS02075,adenosine-specific kinase,0,0.0,0.0,162,3,False,False
RS_RS02080,excinuclease ABC subunit UvrA,0,0.024390243902439,0.0,955,3,False,False
RS_RS02085,MFS transporter,0,0.1463414634146341,10.0,388,3,False,False
RS_RS02090,single-stranded DNA-binding protein,1,0.9487179487179488,0.0,179,3,False,False
RS_RS02100,hypothetical protein,1,0.0,0.0,86,3,False,True
RS_RS02105,hotdog family protein,0,0.0,0.0,170,3,False,False
RS_RS02110,beta-ketoacyl synthase chain length factor,1,0.0,0.0,274,3,False,True
RS_RS02115,beta-ketoacyl-[acyl-carrier-protein] synthase family protein,0,0.0,1.0,406,3,False,False
RS_RS02120,polysaccharide deacetylase family protein,0,0.0,0.0,288,3,False,False
RS_RS02125,MMPL family transporter,0,0.0,1.0,828,3,False,False
RS_RS02130,outer membrane lipoprotein carrier protein LolA,0,0.2,1.0,212,3,False,False
RS_RS02135,acyl-CoA synthetase,0,0.0909090909090909,0.0,324,3,False,False
RS_RS02140,AMP-binding protein,0,0.0,1.0,564,3,False,False
RS_RS02145,membrane protein,0,0.0,0.0,219,3,False,False
RS_RS02150,phosphopantetheine-binding protein,0,0.25,1.0,87,1,True,False
RS_RS02155,3-oxoacyl-ACP reductase FabG,1,0.0,1.0,239,3,False,True
RS_RS02160,glycosyltransferase family 2 protein,0,0.4117647058823529,0.0,258,3,False,False
RS_RS02165,YeeE/YedE family protein,1,0.3181818181818182,0.0,138,3,False,False
RS_RS02170,YeeE/YedE family protein,0,0.1739130434782608,0.0,145,3,False,False
RS_RS02175,alpha/beta hydrolase,0,0.0294117647058823,4.0,318,3,False,False
RS_RS02180,hypothetical protein,0,0.0,0.0,268,3,False,False
RS_RS02185,gluconokinase,0,0.3809523809523809,1.0,170,3,False,False
RS_RS02190,AMP-binding protein,0,0.0975609756097561,9.0,572,3,False,False
RS_RS02195,hypothetical protein,0,0.0,0.0,427,3,False,False
RS_RS02200,hypothetical protein,0,0.0,0.0,143,3,False,False
RS_RS02205,C39 family peptidase,0,0.0,0.0,235,3,False,False
RS_RS02210,hypothetical protein,0,0.0,0.0,188,3,False,False
RS_RS02215,transporter,0,0.0,0.0,447,3,False,False
RS_RS02220,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,0,0.0384615384615384,0.0,278,3,False,False
RS_RS02225,threonine ammonia-lyase%2C biosynthetic,1,0.0625,0.0,508,3,False,True
RS_RS02230,ion channel,0,0.0,0.0,308,3,False,False
RS_RS02235,hypothetical protein,0,0.0,0.0,160,2,True,False
RS_RS02240,nucleoside recognition domain-containing protein,0,0.0,0.0,416,3,False,False
RS_RS02245,YqaA family protein,0,0.2083333333333333,0.0,194,3,False,False
RS_RS02250,DUF3683 domain-containing protein,0,0.6666666666666666,0.0,1346,3,False,False
RS_RS02255,HIT family protein,1,0.0,0.0,148,3,False,True
RS_RS02260,ABC transporter ATP-binding protein/permease,0,0.0526315789473684,0.0,615,3,False,False
RS_RS02265,gamma-butyrobetaine hydroxylase-like domain-containing protein,0,0.238095238095238,0.0,139,3,False,False
RS_RS02270,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase UbiE,1,0.9473684210526316,0.0,244,3,False,False
RS_RS02275,Tim44 domain-containing protein,0,0.1666666666666666,0.0,357,3,False,False
RS_RS02280,ubiquinone biosynthesis accessory factor UbiJ,1,0.75,0.0,218,3,False,False
RS_RS02285,ubiquinone biosynthesis regulatory protein kinase UbiB,1,0.9411764705882352,0.0,526,3,False,False
RS_RS02290,TPMT family class I SAM-dependent methyltransferase,0,0.0,0.0,210,3,False,False
RS_RS02295,sodium:solute symporter family protein,0,0.0,1.0,480,3,False,False
RS_RS02300,FmdB family zinc ribbon protein,1,0.3636363636363636,0.0,113,3,False,False
RS_RS02305,DUF502 domain-containing protein,0,0.0588235294117647,0.0,244,3,False,False
RS_RS02310,aspartate--tRNA ligase,1,1.0,0.0,608,3,False,False
RS_RS02315,hypothetical protein,1,0.0,0.0,290,3,False,True
RS_RS02320,dihydroneopterin triphosphate diphosphatase,1,0.0,0.0,158,3,False,True
RS_RS02325,endonuclease/exonuclease/phosphatase family protein,0,0.1,0.0,249,3,False,False
RS_RS02330,cardiolipin synthase ClsB,0,0.0,1.0,423,3,False,False
RS_RS02335,acyl CoA:acetate/3-ketoacid CoA transferase,0,0.0,0.0,554,3,False,False
RS_RS02340,TetR/AcrR family transcriptional regulator,0,0.5365853658536586,15.0,197,3,False,False
RS_RS02345,acyl-CoA dehydrogenase C-terminal domain-containing protein,0,0.0,1.0,596,3,False,False
RS_RS02350,3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein,0,0.0,0.0,828,3,False,False
RS_RS02355,acetyl-CoA C-acyltransferase,1,0.2368421052631578,5.0,400,3,False,False
RS_RS02360,enoyl-CoA hydratase,1,0.5263157894736842,9.0,255,3,False,False
RS_RS02365,acyl-CoA thioesterase,0,0.1428571428571428,0.0,140,3,False,False
RS_RS02370,ABCB family ABC transporter ATP-binding protein/permease,1,0.9743589743589745,3.0,609,3,False,False
RS_RS02375,LysR family transcriptional regulator,0,0.12,0.0,315,3,False,False
RS_RS02380,Glu/Leu/Phe/Val family dehydrogenase,0,0.1612903225806451,0.0,434,3,False,False
RS_RS02385,glutamate/aspartate ABC transporter substrate-binding protein,1,0.1111111111111111,11.0,299,3,False,False
RS_RS02390,amino acid ABC transporter permease,1,0.21875,11.0,243,3,False,False
RS_RS02395,glutamate/aspartate ABC transporter permease GltK,1,0.21875,11.0,228,3,False,False
RS_RS02400,amino acid ABC transporter ATP-binding protein,1,0.926829268292683,10.0,245,3,False,False
RS_RS02405,class II glutamine amidotransferase,0,0.0769230769230769,0.0,277,3,False,False
RS_RS02415,glycerate kinase type-2 family protein,0,0.125,1.0,433,3,False,False
RS_RS02420,dihydroorotase,1,0.4482758620689655,0.0,345,3,False,False
RS_RS02425,DUF3025 domain-containing protein,1,0.0,0.0,271,3,False,True
RS_RS02430,OsmC family protein,0,0.0384615384615384,0.0,149,3,False,False
RS_RS02435,50S ribosomal protein L13,1,1.0,0.0,143,3,False,False
RS_RS02440,30S ribosomal protein S9,1,1.0,0.0,131,3,False,False
RS_RS02445,DUF6776 family protein,0,0.0,0.0,252,3,False,False
RS_RS02450,bactofilin family protein,0,0.0666666666666666,0.0,135,3,False,False
RS_RS02455,iron-sulfur cluster insertion protein ErpA,1,0.945945945945946,1.0,125,3,False,False
RS_RS02460,anhydro-N-acetylmuramic acid kinase,0,0.0571428571428571,0.0,387,3,False,False
RS_RS02465,tyrosine--tRNA ligase,1,0.9743589743589745,0.0,424,3,False,False
RS_RS02470,D-aminoacyl-tRNA deacylase,1,0.0606060606060606,0.0,167,3,False,True
RS_RS02480,histidine phosphatase family protein,1,0.4871794871794871,2.0,228,3,False,False
RS_RS02485,Holliday junction branch migration DNA helicase RuvB,1,0.5384615384615384,0.0,358,3,False,False
RS_RS02490,Holliday junction branch migration protein RuvA,1,0.5384615384615384,0.0,194,3,False,False
RS_RS02495,glycerophosphodiester phosphodiesterase,0,0.1578947368421052,1.0,379,3,False,False
RS_RS02500,crossover junction endodeoxyribonuclease RuvC,1,0.7105263157894737,0.0,182,3,False,False
RS_RS02505,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,1,0.631578947368421,0.0,525,3,False,False
RS_RS02510,Fis family transcriptional regulator,0,0.7692307692307693,0.0,78,3,False,False
RS_RS02515,tRNA dihydrouridine synthase DusB,0,0.0256410256410256,0.0,357,3,False,False
RS_RS02520,helix-turn-helix domain-containing protein,0,0.1666666666666666,0.0,119,0,True,False
RS_RS02525,NAD(P)/FAD-dependent oxidoreductase,1,0.2631578947368421,8.0,424,3,False,False
RS_RS02530,UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase,1,0.918918918918919,3.0,412,3,False,False
RS_RS02535,aminopeptidase P N-terminal domain-containing protein,1,0.0,0.0,459,3,False,True
RS_RS02540,putative bifunctional diguanylate cyclase/phosphodiesterase,0,0.0,0.0,702,3,False,False
RS_RS02545,N-acetylmuramate alpha-1-phosphate uridylyltransferase MurU,0,0.7804878048780488,3.0,242,3,False,False
RS_RS02550,AzlD domain-containing protein,1,0.35,1.0,109,3,False,False
RS_RS02555,AzlC family ABC transporter permease,0,0.0,2.0,243,3,False,False
RS_RS02560,aminoglycoside phosphotransferase family protein,0,0.074074074074074,0.0,353,3,False,False
RS_RS02565,LPS-assembly protein LptD,1,1.0,0.0,812,3,False,False
RS_RS02570,peptidylprolyl isomerase,1,0.9444444444444444,0.0,497,3,False,False
RS_RS02575,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,1,0.7948717948717948,0.0,339,3,False,False
RS_RS02580,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,0,0.3414634146341463,0.0,282,3,False,False
RS_RS02585,DMT family transporter,1,0.073170731707317,15.0,302,3,False,True
RS_RS02590,lactoylglutathione lyase,0,0.0857142857142857,0.0,136,3,False,False
RS_RS02595,M48 family metallopeptidase,0,0.0476190476190476,0.0,289,3,False,False
RS_RS02600,lysophospholipid acyltransferase family protein,1,0.6666666666666666,1.0,251,3,False,False
RS_RS02605,D-glycero-beta-D-manno-heptose 1%2C7-bisphosphate 7-phosphatase,0,0.5757575757575758,0.0,200,3,False,False
RS_RS02610,glycine--tRNA ligase subunit beta,1,1.0,0.0,698,3,False,False
RS_RS02615,hypothetical protein,0,0.0,0.0,212,3,False,False
RS_RS02620,glycine--tRNA ligase subunit alpha,1,1.0,0.0,326,3,False,False
RS_RS02625,apolipoprotein N-acyltransferase,1,0.8571428571428571,0.0,504,3,False,False
RS_RS02630,HlyC/CorC family transporter,0,0.2058823529411764,0.0,299,3,False,False
RS_RS02635,rRNA maturation RNase YbeY,1,0.0,0.0,256,3,False,True
RS_RS02640,PhoH family protein,0,0.0769230769230769,0.0,326,3,False,False
RS_RS02645,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,0,0.1219512195121951,1.0,458,3,False,False
RS_RS02650,hypothetical protein,0,0.0,0.0,119,3,False,False
RS_RS02655,NAD(P)/FAD-dependent oxidoreductase,0,0.0769230769230769,0.0,334,3,False,False
RS_RS02665,DUF1571 domain-containing protein,0,0.0,0.0,299,3,False,False
RS_RS02680,3-oxoacyl-ACP reductase,0,0.0833333333333333,0.0,471,3,False,False
RS_RS02685,acyl-CoA dehydrogenase,0,0.0,0.0,836,3,False,False
RS_RS02690,TetR/AcrR family transcriptional regulator,0,0.0,0.0,341,3,False,False
RS_RS02695,DEAD/DEAH box helicase,0,0.5,2.0,541,3,False,False
RS_RS02700,serine/threonine protein kinase,0,0.0,0.0,348,3,False,False
RS_RS02705,pirin family protein,0,0.1388888888888889,2.0,299,3,False,False
RS_RS02710,LysR family transcriptional regulator,1,0.6097560975609756,57.0,306,3,False,False
RS_RS02715,response regulator transcription factor,0,0.0,0.0,247,3,False,False
RS_RS02720,hypothetical protein,1,0.0,0.0,186,3,False,True
RS_RS02725,FAD-dependent oxidoreductase,1,0.918918918918919,3.0,399,3,False,False
RS_RS02730,hypothetical protein,1,0.0,0.0,71,3,False,True
RS_RS02740,MFS transporter,0,0.0,0.0,568,3,False,False
RS_RS02745,DUF4212 domain-containing protein,0,0.0,0.0,106,3,False,False
RS_RS02750,sensor histidine kinase,0,0.358974358974359,10.0,514,3,False,False
RS_RS02755,response regulator,1,0.7948717948717948,17.0,233,3,False,False
RS_RS02760,recombinase RecA,1,0.1794871794871795,0.0,353,3,False,False
RS_RS02765,recombination regulator RecX,0,0.1923076923076923,0.0,160,3,False,False
RS_RS02770,DUF2889 domain-containing protein,0,0.0,0.0,209,3,False,False
RS_RS02775,ADP-forming succinate--CoA ligase subunit beta,0,0.6923076923076923,0.0,389,3,False,False
RS_RS02780,succinate--CoA ligase subunit alpha,0,0.6666666666666666,0.0,294,3,False,False
RS_RS02785,TerC family protein,1,0.1851851851851851,1.0,233,3,False,False
RS_RS02790,pilin,0,0.0,1.0,174,3,False,False
RS_RS02795,pilin,0,0.0,1.0,169,3,False,False
RS_RS02800,PglL family O-oligosaccharyltransferase,0,0.3333333333333333,0.0,578,3,False,False
RS_RS02805,cyclic pyranopterin monophosphate synthase MoaC,0,0.1081081081081081,0.0,159,3,False,False
RS_RS02810,beta-barrel assembly-enhancing protease,0,0.0606060606060606,0.0,562,3,False,False
RS_RS02815,DUF2946 family protein,1,0.0,0.0,196,3,False,True
RS_RS02820,YheT family hydrolase,0,0.0,0.0,372,3,False,False
RS_RS02825,nuclear transport factor 2 family protein,0,0.0,0.0,147,3,False,False
RS_RS02830,lipopolysaccharide heptosyltransferase II,1,0.7647058823529411,2.0,342,3,False,False
RS_RS02835,zinc-finger domain-containing protein,0,0.3333333333333333,0.0,66,3,False,False
RS_RS02840,branched-chain amino acid transaminase,1,0.1463414634146341,2.0,310,3,False,False
RS_RS02845,AzlC family ABC transporter permease,0,0.0,2.0,266,3,False,False
RS_RS02850,AzlD domain-containing protein,1,0.35,1.0,108,3,False,False
RS_RS02855,EamA family transporter RarD,0,0.0,0.0,299,3,False,False
RS_RS02860,phosphoglycerate kinase,0,0.8780487804878049,0.0,404,3,False,False
RS_RS02865,pyruvate kinase,0,0.15,1.0,480,3,False,False
RS_RS02870,class II fructose-bisphosphate aldolase,0,0.8378378378378378,0.0,355,3,False,False
RS_RS02875,phosphoribosylaminoimidazolesuccinocarboxamide synthase,1,0.5853658536585366,0.0,303,3,False,False
RS_RS02880,5-(carboxyamino)imidazole ribonucleotide mutase,1,0.6666666666666666,0.0,170,3,False,False
RS_RS02885,5-(carboxyamino)imidazole ribonucleotide synthase,1,0.5609756097560976,0.0,414,3,False,False
RS_RS02890,L-threonylcarbamoyladenylate synthase,1,0.8666666666666667,0.0,337,3,False,False
RS_RS02905,SGNH/GDSL hydrolase family protein,0,0.3333333333333333,0.0,348,3,False,False
RS_RS02910,HAD-IA family hydrolase,0,0.2682926829268293,7.0,234,3,False,False
RS_RS02920,molybdopterin-guanine dinucleotide biosynthesis protein B,0,0.0833333333333333,1.0,176,3,False,False
