chromosome,gene,crispr_hit,log_dist,atac_enh,h3k27ac_enh,polr2a_enh,procap_enh,tf_count,promoter_atac,promoter_polii,gene_expr,abc_score
chr1,AKIRIN1,0,5.833957548481996,0.770202,5.38035,0.0,0.0,5,12.9072,129.80514,1.8027963638305664,0.0
chr1,GNL2,0,5.915255222209691,0.902778,0.0,0.0,0.0,4,9.52968,205.43823,1.6214245557785034,0.0
chr1,MEAF6,0,5.956114140271917,0.902778,0.0,0.0,0.0,4,6.2721,149.56965,1.5598880052566528,0.0
chr1,MEAF6,0,5.997267964023787,0.795455,0.0,0.0,0.0,1,6.2721,149.56965,1.5598880052566528,0.0
chr1,NDUFS5,0,5.7141771429795085,0.795455,0.0,0.0,0.0,1,2.80303,158.66871,9.41315746307373,0.0
chr1,C1orf122,0,5.855497955280246,1.93813,10.69419,0.0,1.0,3,2.87563,61.32439,1.5298833847045898,0.0
chr1,NDUFS5,0,5.701028883681902,1.93813,10.69419,0.0,1.0,3,2.80303,158.66871,9.41315746307373,0.0
chr1,C1orf122,0,5.856803783112424,0.823864,3.90334,0.0,1.0,0,2.87563,61.32439,1.5298833847045898,0.0
chr1,FHL3,0,5.716419065084533,0.823864,3.90334,0.0,1.0,0,6.62879,129.65038,0.9490469694137573,0.0
chr1,NDUFS5,0,5.699158447252009,0.823864,3.90334,0.0,1.0,0,2.80303,158.66871,9.41315746307373,0.0
chr1,UTP11,0,5.713360319230212,0.823864,3.90334,0.0,1.0,0,2.24748,0.0,1.727579116821289,0.0
chr1,YRDC,0,5.856075447254209,0.823864,3.90334,0.0,1.0,0,8.47854,70.63717,1.438305377960205,0.0
chr1,NDUFS5,0,5.697640768290568,1.08586,4.60828,0.0,0.0,1,2.80303,158.66871,9.41315746307373,0.0
chr1,UTP11,0,5.720035201538588,0.988005,0.0,0.0,0.0,2,2.24748,0.0,1.727579116821289,0.0
chr1,AKIRIN1,0,5.389593078347369,2.23169,2.88417,0.0,0.0,3,12.9072,129.80514,1.8027963638305664,0.0
chr1,C1orf122,0,5.972667904797131,2.23169,2.88417,0.0,0.0,3,2.87563,61.32439,1.5298833847045898,0.0
chr1,FHL3,0,5.869454091991374,2.23169,2.88417,0.0,0.0,3,6.62879,129.65038,0.9490469694137573,0.0
chr1,NDUFS5,0,5.447678872278405,2.23169,2.88417,0.0,0.0,3,2.80303,158.66871,9.41315746307373,0.0
chr1,PABPC4,0,5.919500147045254,2.23169,2.88417,0.0,0.0,3,8.04925,212.90835,1.9249794483184814,0.0
chr1,PPIE,0,5.9759829437125465,2.23169,2.88417,0.0,0.0,3,4.7822,0.0,1.2030309438705444,0.0
chr1,SF3A3,0,5.87798376443561,2.23169,2.88417,0.0,0.0,3,5.67235,101.07972,2.7104594707489014,0.0
chr1,UTP11,0,5.867305996931413,2.23169,2.88417,0.0,0.0,3,2.24748,0.0,1.727579116821289,0.0
chr1,YRDC,0,5.972110228402831,2.23169,2.88417,0.0,0.0,3,8.47854,70.63717,1.438305377960205,0.0
chr1,AKIRIN1,0,5.337581046344107,0.568182,0.0,0.0,0.0,1,12.9072,129.80514,1.8027963638305664,0.0
chr1,C1orf122,0,5.9852849797206735,0.568182,0.0,0.0,0.0,1,2.87563,61.32439,1.5298833847045898,0.0
chr1,NDUFS5,0,5.402529616193686,0.568182,0.0,0.0,0.0,1,2.80303,158.66871,9.41315746307373,0.0
chr1,PPIE,0,5.963088617141635,0.568182,0.0,0.0,0.0,1,4.7822,0.0,1.2030309438705444,0.0
chr1,UTP11,0,5.883324087274478,0.568182,0.0,0.0,0.0,1,2.24748,0.0,1.727579116821289,0.0
chr1,PPIE,0,5.961035041205765,1.08902,0.0,0.0,0.0,3,4.7822,0.0,1.2030309438705444,0.0
chr1,NDUFS5,0,5.38396967461913,0.890152,0.0,0.0,0.0,1,2.80303,158.66871,9.41315746307373,0.0
chr1,PABPC4,0,5.8990305060888755,0.890152,0.0,0.0,0.0,1,8.04925,212.90835,1.9249794483184814,0.0
chr1,PPIE,0,5.958061932968233,0.890152,0.0,0.0,0.0,1,4.7822,0.0,1.2030309438705444,0.0
chr1,NDUFS5,0,5.380704970929485,1.44571,6.39316,0.0,0.0,3,2.80303,158.66871,9.41315746307373,0.0
chr1,PABPC4,0,5.8980359052646145,1.44571,6.39316,0.0,0.0,3,8.04925,212.90835,1.9249794483184814,0.0
chr1,CAP1,0,5.637470716204253,1.8529,0.0,0.0,0.0,0,9.97791,103.20672,3.509793758392334,0.0
chr1,NDUFS5,0,5.763380068769035,1.8529,0.0,0.0,0.0,0,2.80303,158.66871,9.41315746307373,0.0
chr1,AKIRIN1,0,5.955147793073776,3.79104,8.1727,0.0,1.0,5,12.9072,129.80514,1.8027963638305664,0.0
chr1,CAP1,0,5.167713041906146,3.79104,8.1727,0.0,1.0,5,9.97791,103.20672,3.509793758392334,0.0
chr1,NDUFS5,0,5.937910385021347,3.79104,8.1727,0.0,1.0,5,2.80303,158.66871,9.41315746307373,0.0
chr1,PABPC4,0,5.5001156681564,3.79104,8.1727,0.0,1.0,5,8.04925,212.90835,1.9249794483184814,0.0
chr1,PPIE,0,5.303021007952758,3.79104,8.1727,0.0,1.0,5,4.7822,0.0,1.2030309438705444,0.0
chr1,PPT1,0,5.310911997283736,3.79104,8.1727,0.0,1.0,5,3.41856,91.18059,0.8656201362609863,0.0
chr1,NDUFS5,0,5.966834173571196,0.0,0.0,0.0,0.0,0,2.80303,158.66871,9.41315746307373,0.0
chr1,CAP1,0,3.53567380342575,1.29419,8.49706,0.0,1.0,3,9.97791,103.20672,3.509793758392334,0.1014665
chr1,NFYC,0,5.816140505454484,1.29419,8.49706,0.0,1.0,3,11.0638,107.13947,0.6311132311820984,0.0
chr1,SMAP2,0,5.799451521642004,0.558712,0.0,0.0,0.0,6,0.0,0.0,1.4066685438156128,0.0
chr1,ATP6V0B,0,5.986115767864401,1.05114,0.0,0.0,1.0,1,7.61995,116.2363,4.646398544311523,0.0
chr1,DPH2,0,5.984099108476265,1.05114,0.0,0.0,1.0,1,12.8788,64.48091,0.3023096024990082,0.0
chr1,EBNA1BP2,0,5.423219651591557,1.05114,0.0,0.0,1.0,1,1.31313,0.0,2.493098497390747,0.0
chr1,ATP6V0B,0,5.968244721737631,1.95707,0.0,0.0,0.0,3,7.61995,116.2363,4.646398544311523,0.0
chr1,EBNA1BP2,0,5.35398928006785,1.95707,0.0,0.0,0.0,3,1.31313,0.0,2.493098497390747,0.0
chr1,ERMAP,0,5.3576966816630325,1.95707,0.0,0.0,0.0,3,10.1073,27.29032,0.28486186265945435,0.0
chr1,MED8,0,5.537579852517648,1.95707,0.0,0.0,0.0,3,9.4918,158.7872,0.7266148328781128,0.0
chr1,PPIH,0,5.587232641114559,1.95707,0.0,0.0,0.0,3,6.16793,175.02996,1.6988162994384766,0.0
chr1,SVBP,0,5.357454571845793,1.95707,0.0,0.0,0.0,3,10.1073,27.29032,0.8829482793807983,0.0
chr1,YBX1,0,5.559394262211159,1.95707,0.0,0.0,0.0,3,18.6932,89.99833,40.4620361328125,0.0
chr1,ATP6V0B,0,5.931397858640226,0.659722,0.0,0.0,0.0,0,7.61995,116.2363,4.646398544311523,0.0
chr1,YBX1,0,5.641652551025094,0.659722,0.0,0.0,0.0,0,18.6932,89.99833,40.4620361328125,0.0
chr1,EBNA1BP2,0,4.774254119794893,10.2336,18.137,37.93652,1.0,4,1.31313,0.0,2.493098497390747,0.0
chr1,SVBP,0,5.7102426405765,10.2336,18.137,37.93652,1.0,4,10.1073,27.29032,0.8829482793807983,0.0
chr1,YBX1,0,5.811556239654201,10.2336,18.137,37.93652,1.0,4,18.6932,89.99833,40.4620361328125,0.0
chr1,YBX1,0,5.924647246413938,6.51515,0.0,0.0,0.0,6,18.6932,89.99833,40.4620361328125,0.0
chr1,AKR1A1,0,5.914397109964284,1.91604,0.0,0.0,0.0,2,3.59849,192.53879,1.1913384199142456,0.0
chr1,EIF2B3,0,5.410406027068357,1.91604,0.0,0.0,0.0,2,6.35101,128.40775,1.0443902015686035,0.0
chr1,PRDX1,0,4.710599646651555,0.804925,6.17566,0.0,0.0,1,11.048,447.12241,16.233530044555664,0.0
chr1,RPS8,0,5.902629390681931,0.804925,6.17566,0.0,0.0,1,2.5947,307.58487,57.42323684692383,0.0
chr1,UQCRH,0,5.8628645269144455,0.804925,6.17566,0.0,0.0,1,4.84849,138.1619,22.44497299194336,0.0
chr1,UROD,0,5.749934098617208,0.804925,6.17566,0.0,0.0,1,9.6875,194.55472,1.8293150663375854,0.0
chr1,PRDX1,0,5.362810333777671,0.498738,17.38876,38.80461,1.0,1,11.048,447.12241,16.233530044555664,0.0
chr1,RPS8,0,5.9905026834576764,0.498738,17.38876,38.80461,1.0,1,2.5947,307.58487,57.42323684692383,0.0
chr1,UQCRH,0,5.74037295451523,0.498738,17.38876,38.80461,1.0,1,4.84849,138.1619,22.44497299194336,0.0
chr1,UROD,0,5.870095341251787,0.498738,17.38876,38.80461,1.0,1,9.6875,194.55472,1.8293150663375854,0.0
chr1,RP1-18D14.7,1,5.991455127776561,0.694445,3.534,0.0,0.0,0,0.0,0.0,0.0,0.0
chr1,UQCRH,0,4.766048303239324,0.694445,3.534,0.0,0.0,0,4.84849,138.1619,22.44497299194336,0.0
chr1,NASP,0,5.92253602900975,1.53409,4.46175,0.0,0.0,5,13.4754,296.65035,7.315896987915039,0.0
chr1,PRDX1,0,5.953003003029077,1.53409,4.46175,0.0,0.0,5,11.048,447.12241,16.233530044555664,0.0
chr1,TMEM69,0,5.865262140415779,1.53409,4.46175,0.0,0.0,5,15.4735,204.58381,0.5305792689323425,0.0
chr1,UQCRH,0,5.067628716728246,1.53409,4.46175,0.0,0.0,5,4.84849,138.1619,22.44497299194336,0.0
chr1,CMPK1,0,5.959925783825719,0.785985,0.0,0.0,0.0,2,4.58018,142.68865,1.044315218925476,0.0
chr1,GPBP1L1,0,5.865596645986849,0.785985,0.0,0.0,0.0,2,6.91288,204.58381,0.6058194041252136,0.0
chr1,PRDX1,0,5.953710414146623,0.785985,0.0,0.0,0.0,2,11.048,447.12241,16.233530044555664,0.0
chr1,UQCRH,0,5.073032466674229,0.785985,0.0,0.0,0.0,2,4.84849,138.1619,22.44497299194336,0.0
chr1,PRDX1,0,5.984512011506987,2.17172,0.0,0.0,0.0,1,11.048,447.12241,16.233530044555664,0.0
chr1,PDZK1IP1,1,5.8251273970274315,5.48296,12.94283,0.0,1.0,6,0.662879,0.0,0.0,0.0
chr1,CMPK1,0,5.901896209428788,0.0,0.0,0.0,0.0,0,4.58018,142.68865,1.044315218925476,0.0
chr1,NASP,0,5.978704915626466,0.0,0.0,0.0,0.0,0,13.4754,296.65035,7.315896987915039,0.0
chr1,UQCRH,0,5.366168843974682,0.0,0.0,0.0,0.0,0,4.84849,138.1619,22.44497299194336,0.0
chr1,UQCRH,0,5.949737790911265,0.0,3.17714,0.0,0.0,1,4.84849,138.1619,22.44497299194336,0.0
chr1,CMPK1,0,5.085404757331424,1.25947,4.8697,0.0,1.0,3,4.58018,142.68865,1.044315218925476,0.0149152878
chr1,UQCRH,0,5.958294336348618,1.25947,4.8697,0.0,1.0,3,4.84849,138.1619,22.44497299194336,0.0
chr1,CMPK1,0,5.080731080139699,1.08586,4.8697,0.0,1.0,4,4.58018,142.68865,1.044315218925476,0.0
chr1,UQCRH,0,5.958916813070384,1.08586,4.8697,0.0,1.0,4,4.84849,138.1619,22.44497299194336,0.0
chr1,UQCRH,0,5.9723125556405385,0.896465,9.5994,0.0,1.0,5,4.84849,138.1619,22.44497299194336,0.0
chr1,CDKN2C,0,4.239274447023257,3.61111,22.80761,0.0,1.0,4,6.88763,172.38661,0.3770856261253357,0.0
chr1,EPS15,0,5.733385873319853,3.61111,22.80761,0.0,1.0,4,5.80808,81.6073,0.8303132653236389,0.0
chr1,FAF1,0,4.251200055472181,3.61111,22.80761,0.0,1.0,4,6.88763,172.38661,1.1326085329055786,0.0
chr1,NRDC,0,5.9546495903075884,3.61111,22.80761,0.0,1.0,4,12.1875,102.98243,1.8853840827941895,0.0
chr1,OSBPL9,0,5.77748989563857,3.61111,22.80761,0.0,1.0,4,0.0,0.0,0.9485658407211304,0.0
chr1,BTF3L4,0,5.887442309666373,5.25884,0.0,0.0,1.0,8,5.81755,105.32921,1.3104517459869385,0.0
chr1,BTF3L4,0,5.2016346921611225,1.47096,0.0,0.0,0.0,0,5.81755,105.32921,1.3104517459869385,0.0
chr1,NRDC,0,4.257774540946672,1.47096,0.0,0.0,0.0,0,12.1875,102.98243,1.8853840827941895,0.0
chr1,PRPF38A,0,5.7054582955848465,1.47096,0.0,0.0,0.0,0,9.23927,137.02507,1.4096204042434692,0.0
chr1,BTF3L4,0,5.746566481077849,2.65152,5.34713,0.0,0.0,5,5.81755,105.32921,1.3104517459869385,0.0
chr1,BTF3L4,0,5.791678019917797,1.90657,4.50191,0.0,0.0,1,5.81755,105.32921,1.3104517459869385,0.0
chr1,MAGOH,0,5.7508970032069024,1.90657,4.50191,0.0,0.0,1,7.31377,107.42637,1.881798505783081,0.0
chr1,NRDC,0,5.901006354648046,1.90657,4.50191,0.0,0.0,1,12.1875,102.98243,1.8853840827941895,0.0
chr1,PRPF38A,0,5.432236301526031,1.90657,4.50191,0.0,0.0,1,9.23927,137.02507,1.4096204042434692,0.0
chr1,SCP2,0,5.401614188681037,1.90657,4.50191,0.0,0.0,1,3.2702,26.31876,1.3919917345046997,0.0105851319
chr1,ZCCHC11,0,5.085008569975324,1.90657,4.50191,0.0,0.0,1,3.37121,44.476,0.0,0.0
chr1,MRPL37,0,5.898522244083601,0.495581,0.0,0.0,0.0,0,0.0,0.0,1.9201223850250244,0.0
chr1,MRPL37,0,5.446217075382777,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9201223850250244,0.0
chr1,TMEM59,0,5.612711821417205,0.0,0.0,0.0,0.0,1,5.47349,74.79989,1.5974534749984741,0.0
chr1,HSPB11,0,5.714968993108145,3.01452,6.74558,29.98596,1.0,6,12.6231,71.73055,1.1251587867736816,0.0
chr1,HSPB11,0,5.73427964449282,8.05556,19.81208,22.99925,1.0,1,12.6231,71.73055,1.1251587867736816,0.0
chr1,MRPL37,0,5.483212029962462,8.05556,19.81208,22.99925,1.0,1,0.0,0.0,1.9201223850250244,0.0
chr1,TMEM59,0,5.638264563762472,8.05556,19.81208,22.99925,1.0,1,5.47349,74.79989,1.5974534749984741,0.0
chr1,MRPL37,0,5.484952925646632,6.05745,19.81208,0.0,1.0,1,0.0,0.0,1.9201223850250244,0.0
chr1,TMEM59,0,5.986210818905478,2.36743,0.0,0.0,0.0,1,5.47349,74.79989,1.5974534749984741,0.0
chr1,LEPROT,0,5.427011956526325,2.74937,0.0,0.0,0.0,3,7.35164,82.07161,0.8776784539222717,0.0
chr1,SERBP1,0,3.2337573629655103,0.631313,27.9179,0.0,1.0,0,4.40972,112.92772,11.873374938964844,0.0
chr1,GADD45A,0,5.313113930897885,2.93876,5.56537,0.0,0.0,4,5.44192,278.56496,1.3742477893829346,0.0
chr1,SERBP1,0,4.6902492556890785,2.93876,5.56537,0.0,0.0,4,4.40972,112.92772,11.873374938964844,0.0
chr1,SERBP1,0,5.037761054701174,1.67614,3.06006,0.0,0.0,2,4.40972,112.92772,11.873374938964844,0.0
chr1,SERBP1,0,5.146732524963511,0.808081,0.0,0.0,0.0,1,4.40972,112.92772,11.873374938964844,0.0
chr1,GADD45A,1,3.346352974450639,0.716541,14.04685,0.0,0.0,1,5.44192,278.56496,1.3742477893829346,0.0606009696
chr1,SERBP1,0,5.402139246833956,0.716541,14.04685,0.0,0.0,1,4.40972,112.92772,11.873374938964844,0.0
chr1,PTGER3,1,5.5708522061850765,3.57639,9.695,0.0,1.0,6,3.85101,124.65577,0.0,0.0231432974
chr1,SRSF11,0,5.671970322959448,3.57639,9.695,0.0,1.0,6,4.04356,82.92839,2.9479360580444336,0.0
chr1,TYW3,0,5.972981370014893,1.6572,16.91612,0.0,1.0,1,1.53409,72.05081,1.0530129671096802,0.0
chr1,GNG5,0,5.05274779264064,0.482955,0.0,0.0,0.0,1,7.39584,59.28476,3.6303069591522217,0.0
chr1,GNG5,0,5.853544904314947,0.669192,0.0,0.0,0.0,2,7.39584,59.28476,3.6303069591522217,0.0
chr1,C1orf52,0,4.5393396079706205,2.32639,2.84149,0.0,0.0,4,4.24558,153.18788,0.6141653656959534,0.0395107152
chr1,GNG5,0,5.856419519057157,2.32639,2.84149,0.0,0.0,4,7.39584,59.28476,3.6303069591522217,0.0
chr1,RPF1,0,5.872618302764038,2.32639,2.84149,0.0,0.0,4,2.39268,92.97265,0.5852499604225159,0.0
chr1,SSX2IP,0,5.727744530836107,2.32639,2.84149,0.0,0.0,4,13.952,42.69301,0.6712087392807007,0.0
chr1,SELENOF,0,5.6557711596595235,1.32576,5.61423,0.0,0.0,6,8.36175,98.02848,1.4888101816177368,0.0
chr1,SELENOF,0,5.145016060299286,1.5846,3.98303,0.0,0.0,3,8.36175,98.02848,1.4888101816177368,0.0100671739
chr1,SH3GLB1,0,4.84641752958803,1.5846,3.98303,0.0,0.0,3,2.71465,60.12191,0.5873184204101562,0.0
chr1,SELENOF,0,5.960138626949744,0.448232,5.97734,0.0,0.0,0,8.36175,98.02848,1.4888101816177368,0.0
chr1,RPL5,1,5.201413512482258,0.549243,0.0,0.0,0.0,1,8.0019,221.09395,34.580230712890625,0.0
chr1,RPL5,0,5.323468677612206,0.0,3.71863,0.0,0.0,0,8.0019,221.09395,34.580230712890625,0.0
chr1,TMEM56,1,4.515436681141699,2.31061,20.97709,0.0,1.0,1,2.10859,27.09072,0.0,0.0711056858
chr1,TMEM56,1,4.5017984404471525,2.14015,20.97709,0.0,1.0,4,2.10859,27.09072,0.0,0.0781653796
chr1,TMEM56,1,4.4785376378588975,0.814394,20.97709,0.0,0.0,1,2.10859,27.09072,0.0,0.025135376
chr1,TMEM56,1,3.178401341533755,1.9697,5.27214,0.0,0.0,5,2.10859,27.09072,0.0,0.0726909487
chr1,FAM102B,1,4.420203374353297,2.99558,4.35513,0.0,1.0,4,5.33775,24.1187,0.4000096023082733,0.089405013
chr1,PRPF38B,0,5.200163507190282,2.99558,4.35513,0.0,1.0,4,10.3946,201.1179,1.366053819656372,0.0177817397
chr1,SARS,0,5.832600871213024,2.99558,4.35513,0.0,1.0,4,10.5177,158.79386,1.2853840589523315,0.0
chr1,TMEM167B,0,5.745097443041647,2.99558,4.35513,0.0,1.0,4,3.35859,74.77059,0.2672266364097595,0.0
chr1,AHCYL1,0,5.28020263875465,0.74495,3.60697,0.0,0.0,5,13.2828,155.4562,0.8044002056121826,0.0104764664
chr1,LAMTOR5,0,5.788090558970473,0.74495,3.60697,0.0,0.0,5,3.14394,143.67303,2.5535500049591064,0.0
chr1,PSMA5,0,5.565407400212442,0.74495,3.60697,0.0,0.0,5,10.8112,212.59434,2.5047738552093506,0.0
chr1,PSRC1,0,5.708308699983753,0.74495,3.60697,0.0,0.0,5,14.779,145.27839,0.15405438840389252,0.0
chr1,SARS,0,5.76352906758505,0.74495,3.60697,0.0,0.0,5,10.5177,158.79386,1.2853840589523315,0.0
chr1,LAMTOR5,0,5.770393183824759,1.84975,5.25445,0.0,0.0,4,3.14394,143.67303,2.5535500049591064,0.0
chr1,PSMA5,0,5.593441144501806,1.84975,5.25445,0.0,0.0,4,10.8112,212.59434,2.5047738552093506,0.0
chr1,SARS,0,5.781502620691077,1.84975,5.25445,0.0,0.0,4,10.5177,158.79386,1.2853840589523315,0.0
chr1,LAMTOR5,0,5.766357069410599,3.08397,10.31494,0.0,1.0,4,3.14394,143.67303,2.5535500049591064,0.0
chr1,SARS,0,5.785401024992387,3.08397,10.31494,0.0,1.0,4,10.5177,158.79386,1.2853840589523315,0.0
chr1,AHCYL1,0,4.97913846954681,2.14015,0.0,0.0,0.0,3,13.2828,155.4562,0.8044002056121826,0.0
chr1,LAMTOR5,0,5.714803201172593,2.14015,0.0,0.0,0.0,3,3.14394,143.67303,2.5535500049591064,0.0
chr1,PSMA5,0,5.665535964633972,2.14015,0.0,0.0,0.0,3,10.8112,212.59434,2.5047738552093506,0.0
chr1,SARS,0,5.829599635676873,2.14015,0.0,0.0,0.0,3,10.5177,158.79386,1.2853840589523315,0.0
chr1,PSMA5,0,5.674403651124912,0.0,0.0,0.0,0.0,0,10.8112,212.59434,2.5047738552093506,0.0
chr1,AHCYL1,0,4.9180408268630655,4.89584,0.0,0.0,1.0,2,13.2828,155.4562,0.8044002056121826,0.0
chr1,GNAI3,0,5.548112905065169,4.89584,0.0,0.0,1.0,2,5.69129,161.42668,1.1715339422225952,0.0
chr1,LAMTOR5,0,5.704199436585416,4.89584,0.0,0.0,1.0,2,3.14394,143.67303,2.5535500049591064,0.0
chr1,PSMA5,0,5.677113986026343,4.89584,0.0,0.0,1.0,2,10.8112,212.59434,2.5047738552093506,0.0
chr1,SORT1,0,5.702375384438098,4.89584,0.0,0.0,1.0,2,4.69697,34.98861,0.2860472500324249,0.0
chr1,LAMTOR5,0,5.631575660859227,1.77399,0.0,0.0,1.0,6,3.14394,143.67303,2.5535500049591064,0.0
chr1,SARS,0,5.884169234324151,1.77399,0.0,0.0,1.0,6,10.5177,158.79386,1.2853840589523315,0.0
chr1,DRAM2,0,5.449908623535725,0.0,0.0,0.0,0.0,0,6.86238,154.78177,0.4749285578727722,0.0
chr1,LAMTOR5,0,5.653691903222332,0.0,0.0,0.0,0.0,0,3.14394,143.67303,2.5535500049591064,0.0
chr1,ATP5F1,0,5.725652774430743,2.32323,14.65557,0.0,1.0,4,10.8333,127.4198,0.0,0.0
chr1,LAMTOR5,0,5.7069242151230695,2.32323,14.65557,0.0,1.0,4,3.14394,143.67303,2.5535500049591064,0.0
chr1,RAP1A,0,5.795905726816411,2.32323,14.65557,0.0,1.0,4,0.0,0.0,0.5801259875297546,0.0
chr1,ATP5F1,0,5.539977641394097,0.492424,8.32425,0.0,0.0,0,10.8333,127.4198,0.0,0.0116464832
chr1,LAMTOR5,0,5.841488362944772,0.492424,8.32425,0.0,0.0,0,3.14394,143.67303,2.5535500049591064,0.0
chr1,LRIF1,0,5.702370213578298,0.918561,3.41542,0.0,0.0,0,8.8226,225.51401,0.4725293815135956,0.0
chr1,WDR77,0,4.2702827839652135,0.918561,3.41542,0.0,0.0,0,10.8333,127.4198,0.47350355982780457,0.0
chr1,RHOC,0,5.239827320393223,2.83775,0.0,0.0,0.0,1,6.43308,66.1799,0.9645155072212219,0.0
chr1,CAPZA1,0,5.439078359693962,0.792298,0.0,0.0,0.0,3,4.72538,174.89225,1.6848915815353394,0.0
chr1,RHOC,0,5.270862761075261,0.792298,0.0,0.0,0.0,3,6.43308,66.1799,0.9645155072212219,0.0
chr1,CAPZA1,0,5.7181710674412525,3.18813,7.98777,0.0,0.0,5,4.72538,174.89225,1.6848915815353394,0.0
chr1,RHOC,0,5.643006308299117,0.902778,0.0,0.0,0.0,1,6.43308,66.1799,0.9645155072212219,0.0
chr1,CAPZA1,0,5.771816692597789,1.77715,2.79272,0.0,1.0,6,4.72538,174.89225,1.6848915815353394,0.0
chr1,CSDE1,0,5.832719622139741,1.97601,0.0,0.0,1.0,2,5.77967,145.06549,3.644101619720459,0.0
chr1,CSDE1,0,5.831204711607546,1.56881,0.0,0.0,0.0,3,5.77967,145.06549,3.644101619720459,0.0
chr1,NRAS,0,5.803579329130595,1.56881,0.0,0.0,0.0,3,6.13637,76.53225,0.4505460262298584,0.0
chr1,SIKE1,0,5.845079426994751,1.56881,0.0,0.0,0.0,3,5.48296,183.51307,0.6414816379547119,0.0
chr1,BCAS2,0,5.304247030574418,7.47791,0.0,0.0,0.0,7,4.39078,199.32146,0.9352700114250183,0.0116251302
chr1,CSDE1,0,5.578093420790188,7.47791,0.0,0.0,0.0,7,5.77967,145.06549,3.644101619720459,0.0204645932
chr1,NRAS,0,5.527297286957384,7.47791,0.0,0.0,0.0,7,6.13637,76.53225,0.4505460262298584,0.0117793189
chr1,SIKE1,0,5.602638303510119,7.47791,0.0,0.0,0.0,7,5.48296,183.51307,0.6414816379547119,0.0
chr1,CSDE1,0,5.568367193950947,1.02588,5.16982,0.0,0.0,3,5.77967,145.06549,3.644101619720459,0.0
chr1,NRAS,0,5.5163489243750075,1.02588,5.16982,0.0,0.0,3,6.13637,76.53225,0.4505460262298584,0.013221463
chr1,SIKE1,0,5.593452219346109,1.02588,5.16982,0.0,0.0,3,5.48296,183.51307,0.6414816379547119,0.0
chr1,CSDE1,0,5.624256305611373,2.26957,0.0,0.0,0.0,4,5.77967,145.06549,3.644101619720459,0.0
chr1,SIKE1,0,5.60093588656006,2.26957,0.0,0.0,0.0,4,5.48296,183.51307,0.6414816379547119,0.0
chr1,MAN1A2,0,5.976293567503109,0.858586,1.59961,0.0,0.0,4,6.77399,87.48838,0.44348546862602234,0.0
chr1,CD58,1,4.823761055712559,4.99369,33.07258,20.28461,1.0,5,5.56818,52.83178,0.1532730758190155,0.0538625885
chr1,ATP1A1,0,5.498078868277623,4.0846,16.57059,0.0,1.0,4,7.82829,149.81724,1.0545308589935303,0.0
chr1,TTF2,0,5.57148172840793,4.0846,16.57059,0.0,1.0,4,14.94,63.87818,0.7418172955513,0.0250736853
chr1,ATP1A1,0,5.657795627565164,3.91099,19.63924,66.13081,1.0,6,7.82829,149.81724,1.0545308589935303,0.0
chr1,ATP1A1,0,5.985608776621602,1.4173,0.0,0.0,1.0,4,7.82829,149.81724,1.0545308589935303,0.0
chr1,MAN1A2,0,5.459228088249279,1.27841,0.0,0.0,1.0,4,6.77399,87.48838,0.44348546862602234,0.0
chr1,WDR3,1,5.438355617395196,1.27841,0.0,0.0,1.0,4,6.31313,120.13971,0.6208025217056274,0.0
chr1,APH1A,0,4.9150302902591605,1.00063,8.0821,0.0,0.0,0,8.52273,48.32099,0.7313955426216125,0.0
chr1,ENSA,0,5.645679625557067,1.00063,8.0821,0.0,0.0,0,6.37942,89.61725,2.746332883834839,0.0
chr1,APH1A,0,5.441242542528543,6.1774,14.04347,28.73454,1.0,7,8.52273,48.32099,0.7313955426216125,0.0
chr1,ENSA,0,4.923358018924471,6.1774,14.04347,28.73454,1.0,7,6.37942,89.61725,2.746332883834839,0.0167056165
chr1,PSMB4,0,5.931328173229831,6.1774,14.04347,28.73454,1.0,7,2.51894,143.08494,2.075117826461792,0.0
chr1,PSMD4,0,5.850593553108569,6.1774,14.04347,28.73454,1.0,7,13.7658,156.66414,1.8640553951263428,0.0
chr1,ANP32E,0,5.869835790395958,3.6048,20.3633,20.06352,1.0,7,8.16919,126.77991,2.3403594493865967,0.0
chr1,APH1A,0,5.8497915067643165,3.6048,20.3633,20.06352,1.0,7,8.52273,48.32099,0.7313955426216125,0.0
chr1,CERS2,1,3.338854746252323,3.6048,20.3633,20.06352,1.0,7,2.93876,19.68774,0.49405157566070557,0.0
chr1,ENSA,0,5.541047281934135,3.6048,20.3633,20.06352,1.0,7,6.37942,89.61725,2.746332883834839,0.0
chr1,MRPL9,0,5.89563245955438,3.6048,20.3633,20.06352,1.0,7,3.90152,71.37581,0.9712854623794556,0.0
chr1,PSMB4,0,5.62567352679845,3.6048,20.3633,20.06352,1.0,7,2.51894,143.08494,2.075117826461792,0.0
chr1,PSMD4,0,5.4432942868340035,3.6048,20.3633,20.06352,1.0,7,13.7658,156.66414,1.8640553951263428,0.0
chr1,THEM4,0,5.96970658732848,3.6048,20.3633,20.06352,1.0,7,6.9918,104.00704,0.8583049178123474,0.0
chr1,VPS72,0,5.338729336064556,3.6048,20.3633,20.06352,1.0,7,0.0,0.0,0.33251482248306274,0.0
chr1,PSMB4,0,5.531784093268393,1.46149,0.0,0.0,1.0,0,2.51894,143.08494,2.075117826461792,0.0
