organism,locus_tag,essential,leading,oriC_frac,mobile_dist_kb,n_paralogs,gene_len_aa,gc,conservation,score_conservation_only,score_all_combined
beril_RalstoniaGMI1000,RS_RS01020,0,1,0.1235,2.8,0.0,343,0.586,0.045454545454545456,0.2631071459683203,0.21414787584243603
beril_RalstoniaGMI1000,RS_RS01025,0,1,0.1242,1.61,10.0,409,0.6447,0.14634146341463414,0.3574610414775521,0.2921784280384703
beril_RalstoniaGMI1000,RS_RS01035,0,0,0.1255,0.92,0.0,138,0.6184,0.0,0.22623553711074168,0.2398473336169219
beril_RalstoniaGMI1000,RS_RS01040,1,1,0.1258,1.41,2.0,132,0.6086,0.18518518518518517,0.39755782023368724,0.4161999551610864
beril_RalstoniaGMI1000,RS_RS01045,0,0,0.1261,2.07,0.0,194,0.6701,0.0,0.22623553711074168,0.22093508011789614
beril_RalstoniaGMI1000,RS_RS01050,0,0,0.1266,2.97,0.0,230,0.5913,0.05,0.2669993858955884,0.25759970062089926
beril_RalstoniaGMI1000,RS_RS01055,0,0,0.127,3.71,1.0,239,0.6276,0.07142857142857142,0.28583400597457137,0.27274386480859264
beril_RalstoniaGMI1000,RS_RS01060,1,1,0.1275,4.59,57.0,289,0.6148,0.6097560975609756,0.810103567013458,0.8627346552071951
beril_RalstoniaGMI1000,RS_RS01065,1,0,0.128,5.5,0.0,276,0.6848,0.0,0.22623553711074168,0.19978998873381046
beril_RalstoniaGMI1000,RS_RS01070,0,1,0.1288,6.94,10.0,396,0.7146,0.14634146341463414,0.3574610414775521,0.29265169297510324
beril_RalstoniaGMI1000,RS_RS01075,0,1,0.1294,8.09,3.0,330,0.6818,0.05263157894736842,0.2692694470796585,0.22296995594928268
beril_RalstoniaGMI1000,RS_RS01080,0,1,0.13,9.27,0.0,148,0.6374,0.0,0.22623553711074168,0.2303716006774727
beril_RalstoniaGMI1000,RS_RS01085,1,1,0.1303,9.78,0.0,120,0.7167,0.0,0.22623553711074168,0.232530497291751
beril_RalstoniaGMI1000,RS_RS01090,0,0,0.1305,10.22,0.0,157,0.6837,0.0,0.22623553711074168,0.23311346982818895
beril_RalstoniaGMI1000,RS_RS01095,0,1,0.131,11.07,0.0,304,0.7204,0.0,0.22623553711074168,0.18524721594632335
beril_RalstoniaGMI1000,RS_RS01100,0,0,0.1317,12.37,0.0,536,0.6947,0.0,0.22623553711074168,0.14372672727703908
beril_RalstoniaGMI1000,RS_RS01105,0,1,0.1324,13.65,0.0,117,0.6752,0.0,0.22623553711074168,0.23792086081591324
beril_RalstoniaGMI1000,RS_RS01110,0,1,0.1328,14.43,0.0,407,0.6626,0.1111111111111111,0.32272711947559707,0.24701994914358005
beril_RalstoniaGMI1000,RS_RS01115,0,1,0.1334,15.55,0.0,282,0.6738,0.0,0.22623553711074168,0.19496471065875903
beril_RalstoniaGMI1000,RS_RS01120,0,1,0.1339,16.54,0.0,348,0.7232,0.0,0.22623553711074168,0.17656067605704506
beril_RalstoniaGMI1000,RS_RS01125,0,1,0.1352,18.96,7.0,403,0.7138,0.02702702702702703,0.24770591770767084,0.1930888378424079
beril_RalstoniaGMI1000,RS_RS01130,0,0,0.136,20.37,0.0,399,0.7059,0.0,0.22623553711074168,0.17394757700883143
beril_RalstoniaGMI1000,RS_RS01135,1,0,0.1365,21.29,6.0,212,0.7138,0.16216216216216217,0.3735876462504546,0.38126362016639037
beril_RalstoniaGMI1000,RS_RS01145,0,0,0.1377,19.97,1.0,327,0.7166,0.0,0.22623553711074168,0.19134551961455518
beril_RalstoniaGMI1000,RS_RS01150,0,0,0.1382,18.98,6.0,249,0.7456,0.1388888888888889,0.3499722479531596,0.3396552078780441
beril_RalstoniaGMI1000,RS_RS01155,0,0,0.1388,17.88,0.0,119,0.6415,0.0,0.22623553711074168,0.25000435668689047
beril_RalstoniaGMI1000,RS_RS01160,0,0,0.1393,16.99,0.0,357,0.7255,0.0,0.22623553711074168,0.181194665868835
beril_RalstoniaGMI1000,RS_RS01165,0,1,0.1406,14.45,0.0,1100,0.6845,0.0,0.22623553711074168,0.06250735145691935
beril_RalstoniaGMI1000,RS_RS01170,1,0,0.1418,12.25,0.0,237,0.7215,0.0,0.22623553711074168,0.2092402616594321
beril_RalstoniaGMI1000,RS_RS01175,0,0,0.1425,10.98,1.0,613,0.7064,0.0,0.22623553711074168,0.1294464865642752
beril_RalstoniaGMI1000,RS_RS01180,0,0,0.1431,9.84,1.0,146,0.7078,0.15151515151515152,0.3627013764718253,0.37764132333071687
beril_RalstoniaGMI1000,RS_RS01185,0,0,0.1433,9.46,0.0,97,0.6907,0.5,0.7247637506944626,0.7563767565332971
beril_RalstoniaGMI1000,RS_RS01190,0,0,0.1436,8.89,0.0,229,0.6521,0.24,0.4564368331523166,0.4446372788779684
beril_RalstoniaGMI1000,RS_RS01195,0,0,0.1442,7.87,0.0,311,0.6924,0.0,0.22623553711074168,0.19100232063888586
beril_RalstoniaGMI1000,RS_RS01200,1,1,0.1448,6.8,0.0,285,0.6737,0.1,0.3121451574829221,0.2695682880504097
beril_RalstoniaGMI1000,RS_RS01205,0,0,0.1454,5.6,0.0,493,0.6924,0.0,0.22623553711074168,0.15009122062849875
beril_RalstoniaGMI1000,RS_RS01240,0,1,0.1532,1.23,0.0,286,0.6841,0.0,0.22623553711074168,0.18787089486521122
beril_RalstoniaGMI1000,RS_RS01245,0,0,0.1539,2.45,0.0,508,0.7329,0.0,0.22623553711074168,0.14396935989380483
beril_RalstoniaGMI1000,RS_RS01250,0,0,0.1547,3.91,3.0,328,0.7022,0.15625,0.36752601363857457,0.3191612355559673
beril_RalstoniaGMI1000,RS_RS01255,0,1,0.1553,5.09,13.0,309,0.7087,0.40540540540540543,0.6346912378179392,0.6068915102958263
beril_RalstoniaGMI1000,RS_RS01260,0,1,0.1564,7.13,0.0,913,0.671,0.0,0.22623553711074168,0.08102490260604053
beril_RalstoniaGMI1000,RS_RS01265,0,0,0.1574,9.06,0.0,320,0.7219,0.2,0.41325435281751094,0.3600741142328303
beril_RalstoniaGMI1000,RS_RS01270,1,0,0.1577,9.67,0.0,89,0.7303,0.0,0.22623553711074168,0.24786817266994857
beril_RalstoniaGMI1000,RS_RS01275,0,0,0.158,10.07,1.0,168,0.7262,0.18181818181818182,0.3940183962838739,0.39928028400007787
beril_RalstoniaGMI1000,RS_RS01280,0,0,0.1584,10.8,0.0,310,0.6946,0.36666666666666664,0.5943812930244857,0.5501151069927039
beril_RalstoniaGMI1000,RS_RS01285,0,0,0.1589,11.74,0.0,314,0.707,0.06451612903225806,0.27967183712665766,0.2386728776819082
beril_RalstoniaGMI1000,RS_RS01290,0,0,0.1593,12.48,0.0,132,0.5985,0.0,0.22623553711074168,0.24656642904407614
beril_RalstoniaGMI1000,RS_RS01295,0,0,0.1595,12.84,0.0,100,0.6267,0.0,0.22623553711074168,0.25392587808117717
beril_RalstoniaGMI1000,RS_RS01300,0,0,0.1601,14.06,0.0,676,0.7234,0.17857142857142858,0.39061587604568004,0.22814309947932804
beril_RalstoniaGMI1000,RS_RS01305,0,0,0.1613,16.32,0.0,361,0.675,0.13513513513513514,0.3462278075790638,0.2901094083206819
beril_RalstoniaGMI1000,RS_RS01310,1,0,0.1619,17.29,9.0,265,0.7107,0.5263157894736842,0.7472304110167578,0.7460618717051624
beril_RalstoniaGMI1000,RS_RS01315,0,0,0.1623,18.15,0.0,309,0.7098,0.0,0.22623553711074168,0.1933365478948097
beril_RalstoniaGMI1000,RS_RS01320,0,0,0.163,19.44,0.0,536,0.6884,0.09375,0.3062768908656019,0.20534973750179328
beril_RalstoniaGMI1000,RS_RS01325,0,0,0.1636,20.48,0.0,145,0.7494,0.07142857142857142,0.28583400597457137,0.2966103220025182
beril_RalstoniaGMI1000,RS_RS01330,0,0,0.1639,21.04,7.0,230,0.7116,0.2682926829268293,0.48742109371951176,0.4917227740440646
beril_RalstoniaGMI1000,RS_RS01335,1,0,0.1642,21.59,2.0,142,0.6831,0.3142857142857143,0.5378898574589506,0.5686287724782588
beril_RalstoniaGMI1000,RS_RS01340,0,0,0.1645,22.13,1.0,202,0.6766,0.07692307692307693,0.29078978609672634,0.29209762747969986
beril_RalstoniaGMI1000,RS_RS01345,0,0,0.1649,23.04,5.0,377,0.7011,0.02702702702702703,0.24770591770767084,0.2053691152385762
beril_RalstoniaGMI1000,RS_RS01350,0,0,0.1654,23.97,0.0,237,0.7243,0.12903225806451613,0.34018068955971,0.3247037138397858
beril_RalstoniaGMI1000,RS_RS01355,1,0,0.166,24.93,5.0,394,0.7098,0.23684210526315788,0.4529949343271384,0.3915632739184624
beril_RalstoniaGMI1000,RS_RS01360,0,0,0.1668,26.49,1.0,227,0.6358,0.34210526315789475,0.5681090090928342,0.571488478875791
beril_RalstoniaGMI1000,RS_RS01365,0,0,0.1675,27.77,0.0,609,0.6377,0.0,0.22623553711074168,0.1360437872447257
beril_RalstoniaGMI1000,RS_RS01370,0,0,0.1684,29.38,5.0,394,0.6658,0.02702702702702703,0.24770591770767084,0.20556904544042048
beril_RalstoniaGMI1000,RS_RS01375,0,0,0.1689,30.39,0.0,166,0.7108,0.0,0.22623553711074168,0.23519477411982734
beril_RalstoniaGMI1000,RS_RS01380,0,1,0.1694,31.34,0.0,360,0.6981,0.0,0.22623553711074168,0.17908259109260913
beril_RalstoniaGMI1000,RS_RS01385,0,1,0.1698,32.09,0.0,128,0.6667,0.23529411764705882,0.45130934847665155,0.4770334172432784
beril_RalstoniaGMI1000,RS_RS01390,0,0,0.1702,32.78,1.0,282,0.6998,0.08571428571428572,0.2988234373007707,0.27717526665103775
beril_RalstoniaGMI1000,RS_RS01395,1,0,0.1706,33.61,27.0,267,0.7253,1.0,0.9595393219576822,0.9674435541136907
beril_RalstoniaGMI1000,RS_RS01400,0,0,0.1711,34.45,0.0,219,0.6423,0.38461538461538464,0.6132529580578386,0.6213239685717833
beril_RalstoniaGMI1000,RS_RS01405,0,0,0.1715,35.24,0.0,239,0.7141,0.7619047619047619,0.89278411962058,0.8931774716906062
beril_RalstoniaGMI1000,RS_RS01410,1,0,0.1722,36.56,0.0,601,0.6994,1.0,0.9595393219576822,0.932793648810185
beril_RalstoniaGMI1000,RS_RS01415,1,1,0.1729,37.8,0.0,106,0.6447,0.3333333333333333,0.5586242050945681,0.5992091806249766
beril_RalstoniaGMI1000,RS_RS01420,0,1,0.1736,39.17,0.0,475,0.68,0.3333333333333333,0.5586242050945681,0.45321446606939153
beril_RalstoniaGMI1000,RS_RS01425,1,0,0.1741,40.01,1.0,47,0.617,0.6666666666666666,0.8456459153058908,0.8867501256145799
beril_RalstoniaGMI1000,RS_RS01430,0,0,0.1743,40.38,0.0,147,0.6508,1.0,0.9595393219576822,0.9667479994893752
beril_RalstoniaGMI1000,RS_RS01435,1,0,0.1746,41.03,11.0,211,0.6272,0.42105263157894735,0.6504864211892918,0.6888117658334665
beril_RalstoniaGMI1000,RS_RS01440,0,0,0.1751,41.84,0.0,129,0.6873,0.0,0.22623553711074168,0.2520808001598252
beril_RalstoniaGMI1000,RS_RS01445,0,0,0.176,43.64,0.0,906,0.6611,0.14285714285714285,0.35395085680580296,0.16094214920694358
beril_RalstoniaGMI1000,RS_RS01450,0,0,0.1771,45.59,0.0,347,0.6878,0.2,0.41325435281751094,0.3712762043375852
beril_RalstoniaGMI1000,RS_RS01455,0,1,0.1775,46.44,1.0,131,0.6921,0.1111111111111111,0.32272711947559707,0.34905948845882007
beril_RalstoniaGMI1000,RS_RS01460,0,0,0.1778,46.9,0.0,86,0.5891,0.0,0.22623553711074168,0.27508787631253157
beril_RalstoniaGMI1000,RS_RS01465,0,0,0.1783,47.77,13.0,280,0.7167,0.40540540540540543,0.6346912378179392,0.6484947201950109
beril_RalstoniaGMI1000,RS_RS01470,0,0,0.1788,48.76,0.0,383,0.7258,0.0,0.22623553711074168,0.18438279203966776
beril_RalstoniaGMI1000,RS_RS01475,1,0,0.1793,49.74,6.0,291,0.7159,0.25806451612903225,0.47619616853249797,0.468655353931083
beril_RalstoniaGMI1000,RS_RS01480,0,1,0.1799,50.75,0.0,331,0.6858,0.05555555555555555,0.27180598512787485,0.23453427037061703
beril_RalstoniaGMI1000,RS_RS01485,1,0,0.1804,51.72,6.0,296,0.732,0.25806451612903225,0.47619616853249797,0.46607831357969015
beril_RalstoniaGMI1000,RS_RS01495,1,1,0.181,52.88,9.0,273,0.7033,0.5263157894736842,0.7472304110167578,0.74953474787823
beril_RalstoniaGMI1000,RS_RS01500,0,1,0.1815,53.78,0.0,295,0.7356,0.0,0.22623553711074168,0.19952713664320268
beril_RalstoniaGMI1000,RS_RS01505,0,1,0.1821,54.83,1.0,392,0.7194,0.0,0.22623553711074168,0.17903509524086575
beril_RalstoniaGMI1000,RS_RS01510,0,0,0.1826,55.78,1.0,234,0.6994,0.05555555555555555,0.27180598512787485,0.2749009320971677
beril_RalstoniaGMI1000,RS_RS01515,0,1,0.1832,56.96,0.0,290,0.6241,0.5,0.7247637506944626,0.712615597087801
beril_RalstoniaGMI1000,RS_RS01520,1,1,0.1836,57.73,0.0,167,0.6946,0.75,0.8876710200736445,0.899499507248935
beril_RalstoniaGMI1000,RS_RS01525,0,0,0.184,58.41,0.0,273,0.7289,0.0,0.22623553711074168,0.2148964494737999
beril_RalstoniaGMI1000,RS_RS01530,1,0,0.1845,59.34,0.0,296,0.7511,1.0,0.9595393219576822,0.958297659687572
beril_RalstoniaGMI1000,RS_RS01535,1,0,0.185,60.22,0.0,292,0.7511,0.7073170731707317,0.8675586401664211,0.8621639331710864
beril_RalstoniaGMI1000,RS_RS01540,0,1,0.1856,61.38,0.0,375,0.6898,0.0,0.22623553711074168,0.18546698282121235
beril_RalstoniaGMI1000,RS_RS01545,1,1,0.1861,62.39,10.0,299,0.6945,0.926829268292683,0.9450325308749625,0.9468540920422895
beril_RalstoniaGMI1000,RS_RS01550,0,1,0.1866,63.33,0.0,331,0.708,0.08,0.2935870539511982,0.2580073709540363
beril_RalstoniaGMI1000,RS_RS01555,0,1,0.1871,64.16,0.0,212,0.7484,0.25,0.4673621077510257,0.4689437316189702
beril_RalstoniaGMI1000,RS_RS01560,0,1,0.1876,65.14,0.0,409,0.7131,0.0,0.22623553711074168,0.17729751095429633
beril_RalstoniaGMI1000,RS_RS01570,0,1,0.1888,67.31,0.0,701,0.6862,0.0,0.22623553711074168,0.12168173238779492
beril_RalstoniaGMI1000,RS_RS01575,0,1,0.1895,68.75,0.0,105,0.6921,0.0,0.22623553711074168,0.26072333040932527
beril_RalstoniaGMI1000,RS_RS01580,0,0,0.1902,70.03,0.0,644,0.6687,0.0,0.22623553711074168,0.13851373628766972
beril_RalstoniaGMI1000,RS_RS01585,1,0,0.1911,71.71,0.0,334,0.6617,0.9487179487179487,0.9498219263497928,0.9482671173243519
beril_RalstoniaGMI1000,RS_RS01590,1,0,0.1916,72.61,0.0,230,0.6826,0.8974358974358975,0.9379217031669144,0.9445545408099911
beril_RalstoniaGMI1000,RS_RS01595,0,0,0.192,73.32,0.0,120,0.6556,0.0,0.22623553711074168,0.2700443512640652
beril_RalstoniaGMI1000,RS_RS01600,1,1,0.1924,74.12,57.0,321,0.6978,0.6097560975609756,0.810103567013458,0.869214380679306
beril_RalstoniaGMI1000,RS_RS01605,1,0,0.1928,74.83,0.0,98,0.6565,0.84,0.9214919255343234,0.9427098104051834
beril_RalstoniaGMI1000,RS_RS01610,0,0,0.1932,75.59,0.0,398,0.6692,0.375,0.6031815187871288,0.5613755546292062
beril_RalstoniaGMI1000,RS_RS01615,1,0,0.1938,76.59,0.0,216,0.7099,0.2608695652173913,0.47927266403008106,0.5016459043794287
beril_RalstoniaGMI1000,RS_RS01620,0,0,0.194,77.11,0.0,109,0.6544,0.2222222222222222,0.4371237655215206,0.5063486658261108
beril_RalstoniaGMI1000,RS_RS01625,0,1,0.1947,78.33,3.0,429,0.6286,0.058823529411764705,0.27465859555305605,0.22933581666197128
beril_RalstoniaGMI1000,RS_RS01630,0,1,0.1956,80.07,1.0,666,0.7112,0.0,0.22623553711074168,0.13057013571066792
beril_RalstoniaGMI1000,RS_RS01635,1,1,0.1965,81.75,5.0,439,0.7016,0.2631578947368421,0.481783612268529,0.42121695900459727
beril_RalstoniaGMI1000,RS_RS01640,1,0,0.1971,82.77,1.0,184,0.6775,0.6666666666666666,0.8456459153058908,0.8707776562477026
beril_RalstoniaGMI1000,RS_RS01645,0,0,0.1974,83.4,0.0,172,0.7093,0.0,0.22623553711074168,0.2540811369249275
beril_RalstoniaGMI1000,RS_RS01650,0,1,0.1978,84.04,0.0,187,0.7166,0.0,0.22623553711074168,0.24070608235549468
beril_RalstoniaGMI1000,RS_RS01655,0,0,0.1981,83.43,0.0,159,0.6813,0.0,0.22623553711074168,0.26017011021350667
beril_RalstoniaGMI1000,RS_RS01660,0,0,0.1987,82.4,0.0,497,0.6425,0.0,0.22623553711074168,0.17350489572726205
beril_RalstoniaGMI1000,RS_RS01665,0,0,0.1996,80.74,0.0,511,0.7097,0.0,0.22623553711074168,0.1659594919779051
beril_RalstoniaGMI1000,RS_RS01670,1,0,0.2002,79.51,0.0,172,0.6705,0.0,0.22623553711074168,0.2554012066904529
beril_RalstoniaGMI1000,RS_RS01675,1,0,0.2006,78.84,0.0,88,0.6439,0.68,0.8531423124592954,0.892165123457884
beril_RalstoniaGMI1000,RS_RS01680,0,1,0.2012,77.76,1.0,269,0.632,0.10526315789473684,0.3171341315464234,0.31509058187053796
beril_RalstoniaGMI1000,RS_RS01685,0,1,0.2015,77.14,1.0,113,0.6224,0.55,0.7663843569762131,0.8115453871501016
beril_RalstoniaGMI1000,RS_RS01690,0,1,0.202,76.16,0.0,517,0.6789,0.0,0.22623553711074168,0.1586387191580281
beril_RalstoniaGMI1000,RS_RS01695,1,1,0.203,74.31,0.0,432,0.6435,0.0,0.22623553711074168,0.17875050299368678
beril_RalstoniaGMI1000,RS_RS01700,0,1,0.2037,73.14,0.0,325,0.68,0.17142857142857143,0.3831680819091416,0.3524920391526024
beril_RalstoniaGMI1000,RS_RS01705,0,1,0.2041,72.32,0.0,152,0.6732,0.5333333333333333,0.7530123033012041,0.7829384070775883
beril_RalstoniaGMI1000,RS_RS01710,1,1,0.2043,71.98,0.0,90,0.6333,0.5,0.7247637506944626,0.7767125738739143
beril_RalstoniaGMI1000,RS_RS01715,0,1,0.2049,70.92,0.0,587,0.6865,0.05555555555555555,0.27180598512787485,0.1758443801393936
beril_RalstoniaGMI1000,RS_RS01720,1,1,0.2055,69.69,0.0,92,0.6739,0.0,0.22623553711074168,0.2659350915322858
beril_RalstoniaGMI1000,RS_RS01725,0,1,0.2058,69.18,0.0,160,0.5896,0.06060606060606061,0.2762223816728844,0.3063842454283489
beril_RalstoniaGMI1000,RS_RS01730,1,0,0.2062,68.5,0.0,250,0.7027,0.30303030303030304,0.5255711352501167,0.5311384998081421
beril_RalstoniaGMI1000,RS_RS01735,0,0,0.2068,67.25,0.0,536,0.6561,0.3448275862068966,0.5710427769161799,0.4700378584449529
beril_RalstoniaGMI1000,RS_RS01740,1,0,0.2075,65.94,2.0,249,0.672,0.48717948717948717,0.7133804903319046,0.7262689091530271
beril_RalstoniaGMI1000,RS_RS01745,1,1,0.208,65.17,2.0,141,0.6572,0.3142857142857143,0.5378898574589506,0.5815680249837585
beril_RalstoniaGMI1000,RS_RS01750,0,1,0.2081,64.82,0.0,86,0.655,0.17647058823529413,0.3884198788907292,0.44524779391159636
beril_RalstoniaGMI1000,RS_RS01755,0,1,0.2084,64.28,0.0,174,0.6533,0.2727272727272727,0.49229245700569224,0.5180667216805166
beril_RalstoniaGMI1000,RS_RS01760,1,1,0.2089,63.42,0.0,339,0.7198,0.5945945945945946,0.7996384375196819,0.7727972601259687
beril_RalstoniaGMI1000,RS_RS01765,0,0,0.2093,62.66,0.0,157,0.6837,0.03125,0.2511813420061288,0.2786893685829258
beril_RalstoniaGMI1000,RS_RS01770,0,0,0.2097,61.97,0.0,241,0.722,0.0,0.22623553711074168,0.22446855813368213
beril_RalstoniaGMI1000,RS_RS01775,1,1,0.2102,61.02,0.0,314,0.6996,0.4857142857142857,0.7120617497913659,0.6854840909094824
beril_RalstoniaGMI1000,RS_RS01780,0,1,0.2107,60.1,0.0,172,0.6318,0.0,0.22623553711074168,0.24133689632571748
beril_RalstoniaGMI1000,RS_RS01785,0,1,0.2112,59.17,0.0,420,0.6452,0.0,0.22623553711074168,0.17630178806574895
beril_RalstoniaGMI1000,RS_RS01790,0,1,0.212,57.69,2.0,535,0.643,0.2702702702702703,0.4895932183795802,0.3784000849946675
beril_RalstoniaGMI1000,RS_RS01795,0,1,0.2127,56.36,0.0,203,0.6223,0.038461538461538464,0.2571907782234322,0.2637525508796921
beril_RalstoniaGMI1000,RS_RS01800,1,1,0.2129,55.95,0.0,71,0.6385,0.5,0.7247637506944626,0.7750981373501175
beril_RalstoniaGMI1000,RS_RS01805,0,1,0.2133,55.33,0.0,287,0.6585,0.08,0.2935870539511982,0.27097292079286683
beril_RalstoniaGMI1000,RS_RS01810,1,0,0.2136,54.71,0.0,70,0.6381,0.2,0.41325435281751094,0.4852031971809727
beril_RalstoniaGMI1000,RS_RS01815,0,1,0.2139,54.17,0.0,257,0.6939,0.08333333333333333,0.29663509832549406,0.2798746443239446
beril_RalstoniaGMI1000,RS_RS01820,0,1,0.2143,53.41,0.0,216,0.6806,0.0,0.22623553711074168,0.22271960483489703
beril_RalstoniaGMI1000,RS_RS01825,0,1,0.2148,52.53,0.0,364,0.6951,0.18518518518518517,0.39755782023368724,0.3404326616371461
beril_RalstoniaGMI1000,RS_RS01830,0,1,0.2153,51.51,0.0,311,0.6592,0.2564102564102564,0.4743826564837917,0.43851473552206
beril_RalstoniaGMI1000,RS_RS01835,0,1,0.2158,50.67,0.0,201,0.6501,0.12903225806451613,0.34018068955971,0.3446012079622636
beril_RalstoniaGMI1000,RS_RS01840,1,0,0.2162,49.85,0.0,307,0.6612,0.9090909090909091,0.9408386550092681,0.9382468972031053
beril_RalstoniaGMI1000,RS_RS01845,0,0,0.2173,47.72,0.0,973,0.7023,0.0,0.22623553711074168,0.08231196653017399
beril_RalstoniaGMI1000,RS_RS01850,0,1,0.2184,45.84,0.0,135,0.6568,0.0625,0.27788992338496177,0.2992283912259633
beril_RalstoniaGMI1000,RS_RS01855,0,1,0.2187,45.19,2.0,290,0.7115,0.1388888888888889,0.3499722479531596,0.31922658809897847
beril_RalstoniaGMI1000,RS_RS01860,0,0,0.2192,44.24,0.0,338,0.7308,0.0,0.22623553711074168,0.19212768390165147
beril_RalstoniaGMI1000,RS_RS01865,1,0,0.2197,43.27,3.0,269,0.6976,0.28125,0.5016579203822824,0.4924660408715962
beril_RalstoniaGMI1000,RS_RS01870,0,0,0.2202,42.43,3.0,284,0.6796,0.28125,0.5016579203822824,0.48796761944762623
beril_RalstoniaGMI1000,RS_RS01875,0,0,0.2208,41.34,0.0,421,0.6762,0.07407407407407407,0.2882137958332123,0.22810942074832283
beril_RalstoniaGMI1000,RS_RS01885,0,0,0.2214,40.12,0.0,209,0.689,0.16666666666666666,0.3782329415317644,0.3820780503188496
beril_RalstoniaGMI1000,RS_RS01890,0,1,0.2219,39.31,2.0,234,0.7037,0.125,0.336213505119149,0.32255803102462516
beril_RalstoniaGMI1000,RS_RS01895,0,1,0.2222,38.63,1.0,217,0.6866,0.13636363636363635,0.34745119211389514,0.33883506570028493
beril_RalstoniaGMI1000,RS_RS01900,0,1,0.2226,37.98,1.0,213,0.7324,0.0,0.22623553711074168,0.21539660728919266
beril_RalstoniaGMI1000,RS_RS01905,1,0,0.2231,37.1,0.0,380,0.7018,0.9512195121951219,0.9503434328234769,0.9398457300132883
beril_RalstoniaGMI1000,RS_RS01910,0,1,0.2238,35.72,1.0,502,0.6713,0.06896551724137931,0.2836289674364529,0.1951469053135362
beril_RalstoniaGMI1000,RS_RS01915,0,1,0.2246,34.29,1.0,448,0.7128,0.06896551724137931,0.2836289674364529,0.20541904767798103
beril_RalstoniaGMI1000,RS_RS01920,0,1,0.2252,33.22,0.0,216,0.716,0.16216216216216217,0.3735876462504546,0.3576487636291465
beril_RalstoniaGMI1000,RS_RS01925,1,1,0.2256,32.44,0.0,169,0.6252,0.9736842105263158,0.9548016655874982,0.959073211811712
beril_RalstoniaGMI1000,RS_RS01930,1,1,0.2258,32.02,0.0,83,0.6305,0.5806451612903226,0.7896333922454238,0.8216401489775856
beril_RalstoniaGMI1000,RS_RS01935,0,0,0.2261,31.48,0.0,227,0.7298,0.0,0.22623553711074168,0.2156321716134267
beril_RalstoniaGMI1000,RS_RS01940,1,0,0.2264,30.81,0.0,201,0.6783,0.9230769230769231,0.9441693846228614,0.9477777852856533
beril_RalstoniaGMI1000,RS_RS01945,1,0,0.2269,30.04,0.0,207,0.6312,0.8620689655172413,0.9282293743362119,0.9330167276126355
beril_RalstoniaGMI1000,RS_RS01950,1,0,0.2274,29.1,1.0,317,0.6404,1.0,0.9595393219576822,0.9561501854265935
beril_RalstoniaGMI1000,RS_RS01960,1,0,0.228,27.98,0.0,290,0.6575,1.0,0.9595393219576822,0.957113228096665
beril_RalstoniaGMI1000,RS_RS01965,1,0,0.2284,27.21,0.0,210,0.727,0.96,0.9521335361750557,0.9535247665867493
beril_RalstoniaGMI1000,RS_RS01970,0,0,0.2291,25.94,0.0,641,0.6973,0.14285714285714285,0.35395085680580296,0.2141328589453373
beril_RalstoniaGMI1000,RS_RS01975,0,1,0.2299,24.44,0.0,289,0.7116,0.0,0.22623553711074168,0.1909596523107333
beril_RalstoniaGMI1000,RS_RS01980,0,1,0.2308,22.77,0.0,648,0.6553,0.0,0.22623553711074168,0.1205936989186257
beril_RalstoniaGMI1000,RS_RS01985,0,1,0.2317,21.12,0.0,383,0.7206,0.0,0.22623553711074168,0.16764194831932774
beril_RalstoniaGMI1000,RS_RS01990,0,0,0.2322,20.2,0.0,217,0.6544,0.03333333333333333,0.2529077751334738,0.24576783785168854
beril_RalstoniaGMI1000,RS_RS01995,0,0,0.2326,19.35,0.0,297,0.6476,0.09375,0.3062768908656019,0.2737830534182846
beril_RalstoniaGMI1000,RS_RS02000,0,0,0.233,18.65,0.0,112,0.631,0.3125,0.5359381395309317,0.5739961088091171
beril_RalstoniaGMI1000,RS_RS02005,1,0,0.2334,17.8,0.0,325,0.6667,0.6666666666666666,0.8456459153058908,0.8223156905480645
beril_RalstoniaGMI1000,RS_RS02010,1,0,0.2339,17.02,0.0,152,0.6425,0.6060606060606061,0.8075919551312749,0.8234998765200198
beril_RalstoniaGMI1000,RS_RS02015,0,0,0.2343,16.26,0.0,118,0.5537,0.0,0.22623553711074168,0.25298762339581626
beril_RalstoniaGMI1000,RS_RS02020,0,0,0.2348,15.29,1.0,500,0.638,0.5135135135135135,0.7364539920110583,0.6429784129232781
beril_RalstoniaGMI1000,RS_RS02025,1,0,0.2355,14.04,0.0,263,0.6553,0.9512195121951219,0.9503434328234769,0.9477600704764882
beril_RalstoniaGMI1000,RS_RS02030,1,0,0.2359,13.33,0.0,192,0.7014,1.0,0.9595393219576822,0.9610973163037932
beril_RalstoniaGMI1000,RS_RS02035,1,0,0.2362,12.65,0.0,211,0.6445,0.7692307692307693,0.8958279197536194,0.8972347134378799
beril_RalstoniaGMI1000,RS_RS02040,0,0,0.2365,12.04,0.0,196,0.7058,0.46875,0.6965339407702473,0.6941112955114406
