organism,locus_tag,truth,og,w2,hole
beril_ANA3,7024896,0,OG00421,0.0,0
beril_ANA3,7024942,1,OG00422,0.127,0
beril_ANA3,7026531,1,OG00423,0.5833,0
beril_ANA3,7026716,0,OG00424,0.123,0
beril_ANA3,7024815,0,OG00424,0.123,0
beril_ANA3,7023133,0,OG00424,0.123,0
beril_ANA3,7026937,0,OG00424,0.123,0
beril_ANA3,7026430,0,OG00424,0.123,0
beril_ANA3,7026196,0,OG00424,0.123,0
beril_ANA3,7022509,0,OG00424,0.123,0
beril_ANA3,7024087,0,OG00424,0.123,0
beril_ANA3,7022738,0,OG00424,0.123,0
beril_ANA3,7024525,0,OG00424,0.123,0
beril_ANA3,7026854,0,OG00424,0.123,0
beril_ANA3,7024481,0,OG00424,0.123,0
beril_ANA3,7026916,0,OG00424,0.123,0
beril_ANA3,7023858,0,OG00424,0.123,0
beril_ANA3,7022655,0,OG00424,0.123,0
beril_ANA3,7023284,0,OG00424,0.123,0
beril_ANA3,7024524,0,OG00424,0.123,0
beril_ANA3,7025879,0,OG00425,0.2093,0
beril_ANA3,7022804,0,OG00427,0.0299,0
beril_ANA3,7025172,1,OG00428,0.5285,0
beril_ANA3,7025174,1,OG00428,0.5285,0
beril_ANA3,7025993,1,OG00428,0.5285,0
beril_ANA3,7022774,1,OG00428,0.5285,0
beril_ANA3,7023298,1,OG00428,0.5285,0
beril_ANA3,7025054,0,OG00431,0.1406,0
beril_ANA3,7024160,0,OG00431,0.1406,0
beril_ANA3,7022880,0,OG00434,0.3571,1
beril_ANA3,7024760,0,OG00434,0.3571,1
beril_ANA3,7026130,0,OG00435,0.0632,0
beril_ANA3,7026097,0,OG00435,0.0632,0
beril_ANA3,7023661,0,OG00436,0.1463,0
beril_ANA3,7025903,1,OG00438,0.45,0
beril_ANA3,7026351,0,OG00439,0.4,0
beril_ANA3,7022963,1,OG00440,1.0,0
beril_ANA3,7025552,0,OG00443,0.0,0
beril_ANA3,7025973,0,OG00443,0.0,0
beril_ANA3,7025044,0,OG00443,0.0,0
beril_ANA3,7023516,0,OG00445,0.0,0
beril_ANA3,7026426,1,OG00446,1.0,0
beril_ANA3,7024488,0,OG00447,0.3269,0
beril_ANA3,7026326,0,OG00447,0.3269,0
beril_ANA3,7026185,0,OG00448,0.1538,0
beril_ANA3,7025402,0,OG00451,0.6071,1
beril_ANA3,7023076,0,OG00453,0.1081,0
beril_ANA3,7023364,1,OG00455,0.2553,0
beril_ANA3,7027009,1,OG00456,1.0,0
beril_ANA3,7024604,0,OG00459,0.0,0
beril_ANA3,7023091,0,OG00460,0.0,0
beril_ANA3,7026616,1,OG00462,0.9362,1
beril_ANA3,7023544,0,OG00463,0.037,0
beril_ANA3,7022795,0,OG00466,0.3846,0
beril_ANA3,7024588,1,OG00467,1.0,1
beril_ANA3,7023719,0,OG00468,0.0164,0
beril_ANA3,7024655,0,OG00468,0.0164,0
beril_ANA3,7026706,0,OG00472,0.0,0
beril_ANA3,7024492,0,OG00474,0.686,1
beril_ANA3,7023338,0,OG00474,0.686,1
beril_ANA3,7023491,0,OG00474,0.686,1
beril_ANA3,7025617,0,OG00474,0.686,1
beril_ANA3,7026997,0,OG00474,0.686,1
beril_ANA3,7023879,1,OG00480,0.8814,1
beril_ANA3,7026000,1,OG00481,0.4255,1
beril_ANA3,7023903,0,OG00483,0.3636,0
beril_ANA3,7022930,1,OG00485,0.6279,1
beril_ANA3,7024936,0,OG00487,0.2432,0
beril_ANA3,7026575,0,OG00488,0.1642,0
beril_ANA3,7024167,0,OG00489,0.1053,0
beril_ANA3,7022755,1,OG00491,0.9767,0
beril_ANA3,7025876,1,OG00492,1.0,0
beril_ANA3,7024149,0,OG00500,0.0,0
beril_ANA3,7024730,0,OG00501,0.4286,0
beril_ANA3,7024095,0,OG00501,0.4286,0
beril_ANA3,7026847,0,OG00502,0.4891,0
beril_ANA3,7023942,0,OG00502,0.4891,0
beril_ANA3,7024785,0,OG00503,0.0816,0
beril_ANA3,7026077,1,OG00510,1.0,0
beril_ANA3,7025264,0,OG00513,0.0,0
beril_ANA3,7026372,0,OG00515,0.0353,0
beril_ANA3,7025327,0,OG00515,0.0353,0
beril_ANA3,7023758,1,OG00516,0.1591,0
beril_ANA3,7022921,1,OG00516,0.1591,0
beril_ANA3,7026495,0,OG00519,0.0,0
beril_ANA3,7025597,0,OG00519,0.0,0
beril_ANA3,7026494,0,OG00519,0.0,0
beril_ANA3,7025544,0,OG00521,0.3871,0
beril_ANA3,7025489,0,OG00524,0.1313,0
beril_ANA3,7023700,0,OG00524,0.1313,0
beril_ANA3,7026472,0,OG00524,0.1313,0
beril_ANA3,7026866,0,OG00527,0.0625,0
beril_ANA3,7023322,0,OG00528,0.05,0
beril_ANA3,7025569,0,OG00529,0.1,0
beril_ANA3,7024232,0,OG00531,0.0,1
beril_ANA3,7024603,0,OG00534,0.0,0
beril_ANA3,7023488,0,OG00542,0.0,0
beril_ANA3,7026064,1,OG00543,1.0,0
beril_ANA3,7027012,0,OG00545,0.7027,0
beril_ANA3,7022964,1,OG00546,1.0,0
beril_ANA3,7024876,1,OG00550,0.8947,0
beril_ANA3,7025866,1,OG00551,0.9512,0
beril_ANA3,7023111,0,OG00555,0.2595,0
beril_ANA3,7024899,0,OG00555,0.2595,0
beril_ANA3,7023648,0,OG00555,0.2595,0
beril_ANA3,7024538,1,OG00559,0.7156,0
beril_ANA3,7024162,0,OG00562,0.0526,0
beril_ANA3,7023748,1,OG00563,0.8421,0
beril_ANA3,7025284,0,OG00564,0.0698,0
beril_ANA3,7025707,0,OG00565,0.1966,0
beril_ANA3,7024156,0,OG00566,0.0274,0
beril_ANA3,7025050,0,OG00566,0.0274,0
beril_ANA3,7024576,1,OG00567,0.9643,0
beril_ANA3,7024995,0,OG00568,0.1333,0
beril_ANA3,7025086,0,OG00571,0.0417,0
beril_ANA3,7025906,0,OG00572,0.0408,0
beril_ANA3,7023996,0,OG00572,0.0408,0
beril_ANA3,7023207,0,OG00579,0.7317,1
beril_ANA3,7026139,0,OG00581,0.6283,1
beril_ANA3,7023297,0,OG00582,0.1699,0
beril_ANA3,7023607,0,OG00582,0.1699,0
beril_ANA3,7022868,0,OG00582,0.1699,0
beril_ANA3,7026394,0,OG00582,0.1699,0
beril_ANA3,7025325,0,OG00582,0.1699,0
beril_ANA3,7026082,0,OG00582,0.1699,0
beril_ANA3,7023136,1,OG00583,0.7125,0
beril_ANA3,7023235,1,OG00583,0.7125,0
beril_ANA3,7025846,0,OG00585,0.178,0
beril_ANA3,7023954,0,OG00587,0.0,0
beril_ANA3,7025936,1,OG00589,0.3077,0
beril_ANA3,7026860,0,OG00590,0.7674,0
beril_ANA3,7023759,1,OG00594,0.9362,1
beril_ANA3,7024605,0,OG00598,0.1724,0
beril_ANA3,7025221,0,OG00599,0.2,0
beril_ANA3,7024311,0,OG00600,0.1667,0
beril_ANA3,7026610,1,OG00601,1.0,1
beril_ANA3,7023857,0,OG00605,0.2857,1
beril_ANA3,7026314,0,OG00605,0.2857,1
beril_ANA3,7024526,0,OG00605,0.2857,1
beril_ANA3,7026195,0,OG00605,0.2857,1
beril_ANA3,7024480,0,OG00605,0.2857,1
beril_ANA3,7024814,0,OG00605,0.2857,1
beril_ANA3,7026429,0,OG00605,0.2857,1
beril_ANA3,7026715,0,OG00605,0.2857,1
beril_ANA3,7022654,0,OG00605,0.2857,1
beril_ANA3,7024738,0,OG00605,0.2857,1
beril_ANA3,7026917,0,OG00605,0.2857,1
beril_ANA3,7024088,0,OG00605,0.2857,1
beril_ANA3,7023283,0,OG00605,0.2857,1
beril_ANA3,7024255,0,OG00605,0.2857,1
beril_ANA3,7023134,0,OG00605,0.2857,1
beril_ANA3,7023864,0,OG00605,0.2857,1
beril_ANA3,7026120,0,OG00605,0.2857,1
beril_ANA3,7024285,1,OG00607,0.9683,1
beril_ANA3,7026999,1,OG00608,0.9388,1
beril_ANA3,7024570,0,OG00609,0.0345,0
beril_ANA3,7024030,1,OG00613,0.8545,0
beril_ANA3,7025828,1,OG00613,0.8545,0
beril_ANA3,7025987,1,OG00614,0.9348,0
beril_ANA3,7026437,0,OG00616,0.0312,0
beril_ANA3,7024898,0,OG00616,0.0312,0
beril_ANA3,7026047,0,OG00617,0.0,1
beril_ANA3,7022925,0,OG00618,0.0,0
beril_ANA3,7026183,0,OG00619,0.2151,0
beril_ANA3,7025386,0,OG00619,0.2151,0
beril_ANA3,7024208,0,OG00623,0.0444,0
beril_ANA3,7023756,0,OG00624,0.1778,0
beril_ANA3,7023092,0,OG00628,0.0,0
beril_ANA3,7024027,0,OG00629,0.7727,1
beril_ANA3,7022947,1,OG00632,1.0,0
beril_ANA3,7023553,0,OG00634,0.25,0
beril_ANA3,7022690,0,OG00638,0.2439,0
beril_ANA3,7023957,0,OG00641,0.0,0
beril_ANA3,7024023,0,OG00649,0.3793,0
beril_ANA3,7023387,1,OG00650,0.5025,0
beril_ANA3,7024941,1,OG00650,0.5025,0
beril_ANA3,7022976,1,OG00653,0.9762,0
beril_ANA3,7024427,0,OG00657,0.0,0
beril_ANA3,7025065,0,OG00660,0.0,0
beril_ANA3,7025749,1,OG00661,0.6053,0
beril_ANA3,7024068,0,OG00662,0.4839,0
beril_ANA3,7025937,1,OG00664,1.0,0
beril_ANA3,7022677,1,OG00666,0.2266,0
beril_ANA3,7025611,1,OG00666,0.2266,0
beril_ANA3,7022670,1,OG00666,0.2266,0
beril_ANA3,7022695,1,OG00666,0.2266,0
beril_ANA3,7023208,1,OG00666,0.2266,0
beril_ANA3,7023609,1,OG00666,0.2266,0
beril_ANA3,7022513,1,OG00666,0.2266,0
beril_ANA3,7023551,0,OG00667,0.2597,0
beril_ANA3,7024807,0,OG00668,0.0,1
beril_ANA3,7026530,1,OG00669,1.0,0
beril_ANA3,7024345,0,OG00670,0.0,0
beril_ANA3,7023373,0,OG00673,0.4286,0
beril_ANA3,7024305,0,OG00674,0.0,0
beril_ANA3,7022751,1,OG00676,1.0,0
beril_ANA3,7025942,0,OG00679,0.0,0
beril_ANA3,7025965,0,OG00682,0.0,0
beril_ANA3,7026265,1,OG00683,0.9825,1
beril_ANA3,7025931,1,OG00683,0.9825,1
beril_ANA3,7026973,1,OG00684,0.9512,1
beril_ANA3,7025212,0,OG00685,0.1429,0
beril_ANA3,7026580,0,OG00685,0.1429,0
beril_ANA3,7026982,1,OG00687,0.1818,0
beril_ANA3,7026465,1,OG00687,0.1818,0
beril_ANA3,7025901,0,OG00692,0.0526,0
beril_ANA3,7024329,0,OG00694,0.0,0
beril_ANA3,7024025,1,OG00695,1.0,0
beril_ANA3,7027005,1,OG00696,1.0,0
beril_ANA3,7023897,1,OG00697,0.96,0
beril_ANA3,7025234,1,OG00698,0.8333,0
beril_ANA3,7023078,0,OG00699,0.1493,0
beril_ANA3,7023647,0,OG00701,0.1429,0
beril_ANA3,7023213,0,OG00702,0.0,0
beril_ANA3,7023936,0,OG00702,0.0,0
beril_ANA3,7023579,1,OG00703,0.9615,1
beril_ANA3,7025117,1,OG00703,0.9615,1
beril_ANA3,7023057,1,OG00703,0.9615,1
beril_ANA3,7026134,0,OG00707,0.2121,1
beril_ANA3,7023539,1,OG00709,0.9756,1
beril_ANA3,7026187,0,OG00710,0.2381,0
beril_ANA3,7023353,0,OG00711,0.1688,0
beril_ANA3,7026752,0,OG00711,0.1688,0
beril_ANA3,7025585,0,OG00711,0.1688,0
beril_ANA3,7024913,0,OG00711,0.1688,0
beril_ANA3,7023694,0,OG00711,0.1688,0
beril_ANA3,7025721,0,OG00711,0.1688,0
beril_ANA3,7025608,0,OG00711,0.1688,0
beril_ANA3,7026804,0,OG00711,0.1688,0
beril_ANA3,7025572,0,OG00711,0.1688,0
beril_ANA3,7024577,0,OG00712,0.0,0
beril_ANA3,7026056,0,OG00714,0.0,0
beril_ANA3,7023817,0,OG00715,0.2857,0
beril_ANA3,7025414,1,OG00718,0.8481,0
beril_ANA3,7024573,1,OG00718,0.8481,0
beril_ANA3,7026075,0,OG00721,0.9524,0
beril_ANA3,7023187,0,OG00724,0.0,0
beril_ANA3,7022818,0,OG00725,0.4076,0
beril_ANA3,7023030,0,OG00725,0.4076,0
beril_ANA3,7026335,0,OG00725,0.4076,0
beril_ANA3,7024891,0,OG00727,0.1495,0
beril_ANA3,7025205,0,OG00728,0.7073,0
beril_ANA3,7026378,0,OG00729,0.6275,1
beril_ANA3,7022949,1,OG00730,1.0,0
beril_ANA3,7025283,0,OG00731,0.0,0
beril_ANA3,7023108,0,OG00732,0.1053,0
beril_ANA3,7024120,0,OG00733,0.0476,0
beril_ANA3,7025717,0,OG00734,0.0339,0
beril_ANA3,7022778,0,OG00734,0.0339,0
beril_ANA3,7025146,0,OG00734,0.0339,0
beril_ANA3,7025445,1,OG00736,0.8519,1
beril_ANA3,7026886,0,OG00737,0.1905,0
beril_ANA3,7023467,0,OG00742,0.0233,0
beril_ANA3,7025918,1,OG00743,0.9655,1
beril_ANA3,7025115,1,OG00743,0.9655,1
beril_ANA3,7023760,1,OG00746,0.8837,1
beril_ANA3,7023500,1,OG00748,0.9722,0
beril_ANA3,7025519,1,OG00749,0.4643,0
beril_ANA3,7025867,1,OG00753,0.9535,0
beril_ANA3,7022951,1,OG00760,1.0,0
beril_ANA3,7024873,0,OG00761,0.0339,0
beril_ANA3,7025089,0,OG00762,0.3083,1
beril_ANA3,7025974,0,OG00762,0.3083,1
beril_ANA3,7024013,0,OG00764,0.0213,0
beril_ANA3,7025801,1,OG00766,0.7143,0
beril_ANA3,7024471,0,OG00768,0.0541,0
beril_ANA3,7025868,1,OG00769,1.0,0
beril_ANA3,7026391,0,OG00770,0.2373,0
beril_ANA3,7026529,1,OG00771,0.9302,0
beril_ANA3,7026953,0,OG00772,0.0862,1
beril_ANA3,7023036,0,OG00772,0.0862,1
beril_ANA3,7026880,0,OG00774,0.0233,0
beril_ANA3,7024094,0,OG00775,0.0625,0
beril_ANA3,7025088,1,OG00776,0.8302,0
beril_ANA3,7025204,1,OG00776,0.8302,0
beril_ANA3,7025496,1,OG00779,0.0667,0
beril_ANA3,7024145,1,OG00780,0.1071,0
beril_ANA3,7026209,1,OG00783,0.8667,0
beril_ANA3,7024779,1,OG00787,0.5814,0
beril_ANA3,7026210,1,OG00790,0.8533,1
beril_ANA3,7025167,1,OG00790,0.8533,1
beril_ANA3,7024953,1,OG00790,0.8533,1
beril_ANA3,7023300,1,OG00790,0.8533,1
beril_ANA3,7023980,0,OG00791,0.0,1
beril_ANA3,7025094,0,OG00792,0.0476,0
beril_ANA3,7026262,0,OG00793,0.4706,0
beril_ANA3,7025678,1,OG00795,0.037,0
beril_ANA3,7024564,0,OG00796,0.2,0
beril_ANA3,7024318,0,OG00797,0.0,1
beril_ANA3,7026062,1,OG00798,0.7895,1
beril_ANA3,7024173,1,OG00798,0.7895,1
beril_ANA3,7025631,1,OG00798,0.7895,1
beril_ANA3,7022816,0,OG00801,0.0,1
beril_ANA3,7025596,0,OG00802,0.0,0
beril_ANA3,7025609,0,OG00803,0.0494,0
beril_ANA3,7025046,0,OG00803,0.0494,0
beril_ANA3,7026251,0,OG00803,0.0494,0
beril_ANA3,7023633,0,OG00804,0.3519,1
beril_ANA3,7023156,0,OG00806,0.5231,0
beril_ANA3,7025514,1,OG00807,0.2967,0
beril_ANA3,7025786,1,OG00807,0.2967,0
beril_ANA3,7025216,1,OG00807,0.2967,0
beril_ANA3,7023556,1,OG00807,0.2967,0
beril_ANA3,7024277,0,OG00808,0.7111,1
beril_ANA3,7023775,1,OG00809,0.85,0
beril_ANA3,7024476,0,OG00810,0.0714,0
beril_ANA3,7022719,0,OG00811,0.0435,0
beril_ANA3,7026158,0,OG00811,0.0435,0
beril_ANA3,7025126,0,OG00816,0.0,0
beril_ANA3,7025648,1,OG00817,1.0,0
beril_ANA3,7024495,0,OG00821,0.0,0
beril_ANA3,7025543,0,OG00824,0.0,0
beril_ANA3,7022771,0,OG00825,0.0,0
beril_ANA3,7023320,0,OG00826,0.0,0
beril_ANA3,7023515,0,OG00827,0.037,0
beril_ANA3,7025753,1,OG00828,0.9429,1
beril_ANA3,7024751,0,OG00829,0.4324,0
beril_ANA3,7026955,0,OG00830,0.0,0
beril_ANA3,7026747,0,OG00831,0.0698,0
beril_ANA3,7022983,1,OG00832,1.0,0
beril_ANA3,7022955,1,OG00833,1.0,0
beril_ANA3,7026294,1,OG00833,1.0,0
beril_ANA3,7023037,0,OG00835,0.0976,1
beril_ANA3,7025033,0,OG00838,0.0714,0
beril_ANA3,7023985,0,OG00841,0.383,0
beril_ANA3,7025871,0,OG00843,0.04,0
beril_ANA3,7023115,0,OG00843,0.04,0
beril_ANA3,7023716,0,OG00844,0.1132,1
beril_ANA3,7023800,1,OG00849,0.8158,0
beril_ANA3,7026944,0,OG00850,0.0435,0
beril_ANA3,7024033,0,OG00853,0.1525,1
beril_ANA3,7023698,0,OG00853,0.1525,1
beril_ANA3,7026617,1,OG00855,1.0,0
beril_ANA3,7026558,0,OG00856,0.2083,0
beril_ANA3,7022974,1,OG00858,1.0,0
beril_ANA3,7026840,1,OG00859,0.8372,0
beril_ANA3,7026907,0,OG00860,0.0667,0
beril_ANA3,7022802,1,OG00861,0.2778,0
beril_ANA3,7024252,1,OG00863,0.4138,0
beril_ANA3,7022801,1,OG00863,0.4138,0
beril_ANA3,7026977,1,OG00863,0.4138,0
beril_ANA3,7024248,1,OG00863,0.4138,0
beril_ANA3,7024313,1,OG00866,0.8824,0
beril_ANA3,7025068,0,OG00869,0.0941,0
beril_ANA3,7023017,0,OG00869,0.0941,0
beril_ANA3,7026484,0,OG00873,0.1224,0
beril_ANA3,7023779,0,OG00873,0.1224,0
beril_ANA3,7023847,1,OG00874,0.6486,0
beril_ANA3,7024535,1,OG00875,0.6047,0
beril_ANA3,7022762,1,OG00877,1.0,0
beril_ANA3,7024148,0,OG00878,0.0357,0
beril_ANA3,7025659,1,OG00879,0.9767,1
beril_ANA3,7025383,1,OG00880,0.6458,0
beril_ANA3,7025118,1,OG00880,0.6458,0
beril_ANA3,7022796,1,OG00880,0.6458,0
beril_ANA3,7026645,0,OG00881,0.1463,0
beril_ANA3,7022952,1,OG00882,1.0,0
beril_ANA3,7024799,1,OG00883,0.9762,0
beril_ANA3,7024537,1,OG00885,0.4201,0
beril_ANA3,7023733,1,OG00885,0.4201,0
beril_ANA3,7025333,1,OG00885,0.4201,0
beril_ANA3,7024401,1,OG00885,0.4201,0
beril_ANA3,7024309,1,OG00885,0.4201,0
beril_ANA3,7025462,1,OG00885,0.4201,0
beril_ANA3,7022875,0,OG00887,0.0,1
beril_ANA3,7025391,0,OG00888,0.1818,1
beril_ANA3,7025427,1,OG00889,0.8485,0
beril_ANA3,7022971,1,OG00890,1.0,0
beril_ANA3,7025730,0,OG00891,0.6491,0
beril_ANA3,7024742,0,OG00894,0.0303,0
beril_ANA3,7027010,1,OG00895,1.0,0
beril_ANA3,7023159,0,OG00898,0.4151,0
beril_ANA3,7026189,0,OG00898,0.4151,0
beril_ANA3,7023902,0,OG00900,0.3276,0
beril_ANA3,7023962,0,OG00903,0.0625,0
beril_ANA3,7024976,0,OG00904,0.025,0
beril_ANA3,7024146,1,OG00905,0.4211,0
beril_ANA3,7023821,0,OG00908,0.1304,0
beril_ANA3,7025474,0,OG00912,0.0,0
beril_ANA3,7024719,0,OG00914,0.0,0
beril_ANA3,7026739,0,OG00916,0.0042,0
beril_ANA3,7026829,0,OG00916,0.0042,0
beril_ANA3,7026491,0,OG00916,0.0042,0
beril_ANA3,7026756,1,OG00917,0.8333,0
beril_ANA3,7025347,0,OG00918,0.0909,0
beril_ANA3,7023920,1,OG00919,0.5833,0
beril_ANA3,7026750,0,OG00921,0.6842,1
beril_ANA3,7025947,0,OG00922,0.2083,0
beril_ANA3,7025946,0,OG00922,0.2083,0
beril_ANA3,7023483,1,OG00924,1.0,0
beril_ANA3,7025072,0,OG00927,0.0263,0
beril_ANA3,7024134,0,OG00928,0.4474,0
beril_ANA3,7024796,0,OG00929,0.0926,0
beril_ANA3,7024947,0,OG00929,0.0926,0
beril_ANA3,7023174,1,OG00936,0.9459,0
beril_ANA3,7023737,0,OG00939,0.6889,0
beril_ANA3,7025955,0,OG00940,0.02,0
beril_ANA3,7023809,0,OG00942,0.814,0
beril_ANA3,7023219,0,OG00944,0.2381,0
beril_ANA3,7022937,1,OG00945,1.0,1
beril_ANA3,7025109,1,OG00946,0.8,1
beril_ANA3,7024250,1,OG00948,0.0714,0
beril_ANA3,7026155,1,OG00955,0.8824,0
beril_ANA3,7023616,0,OG00957,0.0,0
beril_ANA3,7024914,0,OG00960,0.1098,0
beril_ANA3,7024473,0,OG00961,0.1343,0
beril_ANA3,7025760,0,OG00961,0.1343,0
beril_ANA3,7023243,0,OG00961,0.1343,0
beril_ANA3,7024352,0,OG00961,0.1343,0
beril_ANA3,7024555,0,OG00964,0.1778,0
beril_ANA3,7026926,0,OG00965,0.0,0
beril_ANA3,7024383,0,OG00965,0.0,0
beril_ANA3,7024259,0,OG00965,0.0,0
beril_ANA3,7024174,1,OG00966,0.549,1
beril_ANA3,7025642,1,OG00966,0.549,1
beril_ANA3,7026566,1,OG00966,0.549,1
beril_ANA3,7024693,0,OG00968,0.0976,0
beril_ANA3,7023770,1,OG00971,1.0,0
beril_ANA3,7026012,1,OG00973,0.2609,0
beril_ANA3,7025943,1,OG00975,0.3934,1
beril_ANA3,7023380,1,OG00975,0.3934,1
beril_ANA3,7025360,1,OG00975,0.3934,1
beril_ANA3,7025958,1,OG00975,0.3934,1
beril_ANA3,7026069,0,OG00976,0.2759,0
beril_ANA3,7025321,0,OG00977,0.0,0
beril_ANA3,7024542,0,OG00978,0.3111,1
beril_ANA3,7023424,0,OG00978,0.3111,1
beril_ANA3,7023783,0,OG00979,0.1818,0
beril_ANA3,7026951,0,OG00980,0.1,1
beril_ANA3,7023217,0,OG00981,0.0278,0
beril_ANA3,7024744,0,OG00981,0.0278,0
beril_ANA3,7024596,0,OG00982,0.069,0
beril_ANA3,7025499,1,OG00986,0.3663,0
beril_ANA3,7023473,1,OG00987,0.9535,0
beril_ANA3,7026615,1,OG00989,1.0,1
beril_ANA3,7026313,0,OG00990,0.0,1
beril_ANA3,7026627,1,OG00991,0.5207,0
beril_ANA3,7025740,1,OG00991,0.5207,0
beril_ANA3,7024977,1,OG00992,0.7761,0
beril_ANA3,7026448,1,OG00993,0.9556,0
beril_ANA3,7024290,0,OG00996,0.1351,0
beril_ANA3,7026694,0,OG01000,0.4028,0
beril_ANA3,7025379,1,OG01002,0.864,0
beril_ANA3,7025469,1,OG01002,0.864,0
beril_ANA3,7025731,0,OG01003,0.1667,0
beril_ANA3,7023356,1,OG01005,0.931,0
beril_ANA3,7024288,1,OG01006,0.9767,1
beril_ANA3,7024996,0,OG01008,0.0455,0
beril_ANA3,7024150,0,OG01009,0.0667,0
beril_ANA3,7023435,0,OG01011,0.075,0
beril_ANA3,7025855,1,OG01012,1.0,1
beril_ANA3,7025856,1,OG01012,1.0,1
beril_ANA3,7026027,1,OG01014,0.8333,0
beril_ANA3,7024330,1,OG01016,0.7667,0
beril_ANA3,7022785,1,OG01016,0.7667,0
beril_ANA3,7026902,0,OG01017,0.1613,0
beril_ANA3,7026556,0,OG01018,0.175,0
beril_ANA3,7026132,0,OG01019,0.2432,1
beril_ANA3,7023514,0,OG01021,0.0,0
beril_ANA3,7023040,0,OG01021,0.0,0
beril_ANA3,7026211,1,OG01027,0.8,0
beril_ANA3,7023453,0,OG01029,0.3562,0
beril_ANA3,7023704,0,OG01029,0.3562,0
beril_ANA3,7025112,1,OG01030,0.9574,1
beril_ANA3,7026500,0,OG01031,0.0345,0
beril_ANA3,7026434,0,OG01032,0.4,0
beril_ANA3,7024097,0,OG01035,0.0,0
beril_ANA3,7026846,0,OG01038,0.1707,0
beril_ANA3,7022821,0,OG01038,0.1707,0
beril_ANA3,7025164,0,OG01038,0.1707,0
beril_ANA3,7025891,1,OG01041,0.9524,0
beril_ANA3,7025662,1,OG01042,0.9778,1
beril_ANA3,7026499,0,OG01043,0.1982,0
beril_ANA3,7026884,0,OG01046,0.0488,0
beril_ANA3,7023001,0,OG01047,0.1,0
beril_ANA3,7023402,0,OG01051,0.0,0
beril_ANA3,7025087,0,OG01051,0.0,0
beril_ANA3,7025838,0,OG01051,0.0,0
beril_ANA3,7023938,0,OG01051,0.0,0
beril_ANA3,7023348,0,OG01051,0.0,0
beril_ANA3,7024303,0,OG01053,0.1875,0
beril_ANA3,7023971,1,OG01057,0.2208,0
beril_ANA3,7023041,0,OG01059,0.114,1
beril_ANA3,7026049,0,OG01059,0.114,1
beril_ANA3,7023513,0,OG01059,0.114,1
beril_ANA3,7026048,0,OG01059,0.114,1
beril_ANA3,7024191,1,OG01063,0.9688,0
beril_ANA3,7025975,0,OG01065,0.122,0
beril_ANA3,7025051,0,OG01066,0.0,0
beril_ANA3,7023736,1,OG01067,0.8723,1
beril_ANA3,7023565,0,OG01071,0.0909,0
beril_ANA3,7025598,0,OG01071,0.0909,0
beril_ANA3,7023263,0,OG01071,0.0909,0
beril_ANA3,7022819,0,OG01072,0.04,1
beril_ANA3,7024957,1,OG01073,0.2683,1
beril_ANA3,7025685,0,OG01074,0.0345,0
beril_ANA3,7026243,0,OG01075,0.125,0
beril_ANA3,7022810,0,OG01075,0.125,0
beril_ANA3,7026076,1,OG01078,1.0,0
beril_ANA3,7025476,0,OG01080,0.2041,0
beril_ANA3,7025458,0,OG01080,0.2041,0
beril_ANA3,7024484,0,OG01080,0.2041,0
beril_ANA3,7024498,1,OG01081,0.2581,0
beril_ANA3,7024180,0,OG01082,0.4811,0
beril_ANA3,7026959,0,OG01082,0.4811,0
beril_ANA3,7023245,0,OG01085,0.0,0
beril_ANA3,7026276,0,OG01085,0.0,0
beril_ANA3,7026192,0,OG01085,0.0,0
beril_ANA3,7023151,1,OG01087,1.0,1
beril_ANA3,7026736,0,OG01090,0.075,0
beril_ANA3,7024587,0,OG01091,0.1463,0
beril_ANA3,7023355,1,OG01094,0.8205,0
beril_ANA3,7024674,0,OG01100,0.3636,1
beril_ANA3,7024672,0,OG01101,0.3,0
beril_ANA3,7026065,1,OG01103,0.9231,0
beril_ANA3,7025875,0,OG01104,0.0,0
beril_ANA3,7024229,0,OG01105,0.2222,0
beril_ANA3,7025889,0,OG01106,0.5769,0
beril_ANA3,7024302,0,OG01109,0.0299,0
beril_ANA3,7022787,0,OG01110,0.1333,0
beril_ANA3,7025073,0,OG01116,0.0,0
beril_ANA3,7026339,0,OG01120,0.0417,0
beril_ANA3,7024116,0,OG01121,0.0,0
beril_ANA3,7023362,0,OG01124,0.0233,0
beril_ANA3,7026626,0,OG01126,0.1186,0
beril_ANA3,7023904,0,OG01127,0.1875,0
beril_ANA3,7026607,1,OG01129,1.0,0
beril_ANA3,7025658,1,OG01131,1.0,1
beril_ANA3,7023841,1,OG01132,0.918,1
beril_ANA3,7025515,1,OG01132,0.918,1
beril_ANA3,7023961,0,OG01134,0.0,0
beril_ANA3,7024091,0,OG01134,0.0,0
beril_ANA3,7024875,1,OG01136,0.6216,0
beril_ANA3,7027008,1,OG01138,1.0,0
beril_ANA3,7024869,1,OG01139,1.0,0
beril_ANA3,7023502,1,OG01141,0.9714,0
beril_ANA3,7026309,0,OG01143,0.0,0
beril_ANA3,7026608,1,OG01144,1.0,0
beril_ANA3,7026841,0,OG01145,0.037,0
beril_ANA3,7023859,0,OG01148,0.0769,0
beril_ANA3,7025752,1,OG01149,0.8837,0
beril_ANA3,7026642,1,OG01150,0.6875,1
beril_ANA3,7024274,0,OG01154,0.2143,0
beril_ANA3,7025905,0,OG01156,0.0,0
