locus_tag,contig,mid,essential,product,motif_density,rbs_strength,mobile_dist_kb,length_aa,gc,leading,oriC_frac,n_paralogs,conservation,atg_start,tga_stop,m10_hit,m35_hit,deep_operon,ess_axis,pc1,pc2,ne_cluster
RS_RS00660,NC_003295.1,156965,1,methionine adenosyltransferase,7.557,4,16.15,397,0.6826,0,0.0845,0.0,1.0,0,0,0,0,0,3.015697076900396,1.2769825443898835,-1.3038485202135561,-1
RS_RS00665,NC_003295.1,158225,1,lysophospholipid acyltransferase family protein,2.356,3,17.41,283,0.669,1,0.0851,1.0,0.7568,1,1,0,0,0,2.306234587310485,1.4845387487835005,-0.6494736736770302,-1
RS_RS00670,NC_003295.1,159113,1,lipid A biosynthesis lauroyl acyltransferase,4.474,3,18.3,298,0.6723,1,0.0856,1.0,0.7568,1,1,0,0,0,2.297331923411204,1.2254379211319537,-0.6357370694529445,-1
RS_RS00675,NC_003295.1,160078,1,diaminopimelate epimerase,3.413,3,19.26,293,0.6974,1,0.0861,0.0,0.8049,1,1,0,0,0,2.4618742470287303,1.0411167966116617,-0.5626777844040863,-1
RS_RS00680,NC_003295.1,160985,0,polyphosphate kinase 2 family protein,4.831,3,20.17,276,0.6486,1,0.0866,0.0,0.0,1,1,0,0,0,-1.370601598929133,0.35835296846434117,-1.307488784736675,0
RS_RS00685,NC_003295.1,161858,1,orotate phosphoribosyltransferase,5.874,3,21.04,227,0.6593,0,0.0871,0.0,0.439,1,1,0,0,0,0.840162831502202,0.6079207745802491,-1.259224794686803,-1
RS_RS00690,NC_003295.1,162622,0,exodeoxyribonuclease III,6.361,2,21.8,262,0.6463,1,0.0875,1.0,0.1463,1,0,0,0,0,-0.4791974222139127,1.1914236423173863,-0.8899265472002577,1
RS_RS00695,NC_003295.1,163402,0,inner membrane protein YiaA,9.98,4,22.59,167,0.6667,1,0.0879,0.0,0.0,1,1,0,0,0,-1.115959290868924,-0.15198607137467007,-1.5056093249063136,0
RS_RS00700,NC_003295.1,164294,1,N-acetyl-gamma-glutamyl-phosphate reductase,3.945,3,23.48,338,0.6864,1,0.0884,0.0,0.3171,1,1,0,0,0,-0.006924600130130774,0.3127887273517867,-0.9089239475758031,-1
RS_RS00705,NC_003295.1,165286,0,SRPBCC domain-containing protein,0.0,3,24.47,179,0.7058,1,0.0889,0.0,0.0,1,0,0,0,0,-1.2298111503370037,0.8667848531979144,-1.1035301238752322,1
RS_RS00710,NC_003295.1,166057,0,LysR family transcriptional regulator,7.246,2,25.24,322,0.7122,0,0.0894,6.0,0.1379,1,1,0,0,0,-0.3176121853483266,-0.7137254613124778,-1.0592704508363706,0
RS_RS00715,NC_003295.1,167182,0,prohibitin family protein,4.4,3,26.36,303,0.6568,0,0.09,0.0,0.0,1,1,0,0,0,-1.5011296321151821,-0.03192568888290262,-1.5130054909655033,0
RS_RS00720,NC_003295.1,168299,0,YdcF family protein,10.582,5,27.48,252,0.7103,0,0.0906,1.0,0.0,0,1,0,0,0,-1.3676538905618096,-1.3269350688045505,-2.2743249389519486,2
RS_RS00725,NC_003295.1,168934,1,hypothetical protein,2.801,3,28.12,119,0.7507,0,0.0909,0.0,0.0,1,0,0,0,0,-1.0851581287600265,-0.15580747368339012,-1.3546362011382174,-1
RS_RS00730,NC_003295.1,169516,0,DUF6630 family protein,8.21,4,28.7,203,0.711,0,0.0912,0.0,0.0,1,0,0,0,0,-1.3441918239622106,-0.2274487668084598,-1.5709072821219467,1
RS_RS00735,NC_003295.1,170104,1,MarR family winged helix-turn-helix transcriptional regulator,11.696,3,29.29,171,0.7037,0,0.0915,13.0,0.4872,1,1,0,0,0,2.2134117115055227,-0.03591686423774938,-0.8648325623359722,-1
RS_RS00740,NC_003295.1,170795,0,nitroreductase family protein,9.302,2,29.98,215,0.7178,1,0.0919,1.0,0.2,1,0,0,1,0,0.37980634428306914,0.2450272758541397,-0.6437154865228578,1
RS_RS00745,NC_003295.1,171602,1,DMT family transporter,12.903,4,30.79,310,0.7516,1,0.0923,15.0,0.0732,1,1,0,0,0,-0.05036664534765673,-1.3103014379605873,-0.9016451591999991,-1
RS_RS00755,NC_003295.1,173406,0,M48 family metallopeptidase,5.291,2,32.59,315,0.7132,0,0.0933,0.0,0.0,1,0,0,0,0,-1.4565847831286514,-0.22305765287685458,-1.0775208526207605,1
RS_RS00760,NC_003295.1,174614,0,muropeptide transporter,13.271,2,33.8,427,0.7065,1,0.094,0.0,0.0323,1,0,0,0,0,-1.4240984959595302,-0.7163354820121247,-0.7074754148880785,1
RS_RS00765,NC_003295.1,175842,1,class I SAM-dependent methyltransferase,5.863,1,35.02,398,0.7178,0,0.0946,0.0,0.9286,1,1,1,0,0,3.0345442462990326,0.9017422656933555,1.0048658612128252,-1
RS_RS00770,NC_003295.1,176858,1,SDR family oxidoreductase,4.975,3,36.04,268,0.7114,1,0.0952,27.0,1.0,1,0,0,0,0,5.322568460963224,2.375695861375858,0.4085428173887529,-1
RS_RS00775,NC_003295.1,177473,1,dihydroneopterin aldolase,7.634,2,36.66,131,0.6489,1,0.0955,0.0,0.9167,1,1,0,0,0,3.6204131336459255,1.6902853087139353,-0.17706295948923392,-1
RS_RS00780,NC_003295.1,178146,0,arginase,4.301,3,37.33,310,0.743,0,0.0959,1.0,0.16,1,1,0,0,0,-0.6604674844769131,-0.9343239729647199,-1.0807928663768478,0
RS_RS00785,NC_003295.1,179266,1,ornithine--oxo-acid transaminase,4.075,5,38.45,409,0.7156,0,0.0965,6.0,0.3659,1,1,0,0,0,0.19426719006619483,-0.2343670616911319,-1.1611699908599076,-1
RS_RS00790,NC_003295.1,180483,1,LysR family transcriptional regulator,6.472,2,39.67,309,0.7087,1,0.0971,57.0,0.6098,1,0,0,0,0,5.532621782713531,2.325123640431788,0.8460527552688043,-1
RS_RS00795,NC_003295.1,181698,0,L-piperidine-6-carboxylate dehydrogenase,1.323,1,40.88,504,0.7229,0,0.0978,13.0,0.125,1,0,0,0,0,-0.3902868607060894,0.1723923642509313,-0.32105264871192607,1
RS_RS00800,NC_003295.1,182941,0,TetR/AcrR family transcriptional regulator,6.64,1,42.12,251,0.7304,1,0.0985,15.0,0.5366,1,1,0,0,0,2.6052166953446814,0.25633513203899416,0.1912381758764819,0
RS_RS00805,NC_003295.1,183816,0,HlyD family secretion protein,4.115,5,43.0,324,0.7222,1,0.0989,4.0,0.0263,1,1,0,0,1,-1.2344971439854155,-0.9970298229124257,-0.975805528805001,0
RS_RS00810,NC_003295.1,184781,0,ABC transporter ATP-binding protein,5.176,4,43.96,322,0.7019,1,0.0994,3.0,0.0256,1,1,0,0,1,-1.176095746545469,-0.8649696053237979,-0.8276252992626082,0
RS_RS00815,NC_003295.1,185833,0,ABC transporter permease,8.726,4,45.02,382,0.6606,1,0.1,0.0,0.0,1,1,0,0,1,-1.6175436760342927,-0.8436609729407352,-0.9298043032519121,0
RS_RS00820,NC_003295.1,187135,0,efflux transporter outer membrane subunit,8.316,4,45.19,481,0.7401,1,0.1007,19.0,0.2632,1,0,0,0,0,0.5866909701928978,0.02834207014360762,-0.2852164712390543,1
RS_RS00825,NC_003295.1,188150,0,GtrA family protein,7.042,4,44.18,142,0.6362,0,0.1013,0.0,0.0,0,0,0,0,0,-1.1250066931125688,0.7681205581298325,-1.8944588386389307,2
RS_RS00830,NC_003295.1,189001,0,NAD(P)/FAD-dependent oxidoreductase,4.673,4,43.33,428,0.6308,0,0.1017,0.0,0.0,1,1,0,0,1,-1.8601856644651384,-0.4207667914578638,-1.270814380826563,0
RS_RS00835,NC_003295.1,190126,0,NAD-dependent epimerase/dehydratase family protein,6.39,3,42.2,313,0.6241,0,0.1023,0.0,1.0,1,1,0,0,0,3.3575259966288615,1.7085899632884645,-0.46783224982610067,0
RS_RS00840,NC_003295.1,191528,0,hypothetical protein,4.108,4,40.8,568,0.5687,0,0.1031,0.0,0.0,1,1,0,0,0,-2.306608275868223,0.7296067293140266,-1.4632826831444168,0
RS_RS00845,NC_003295.1,192764,1,SDR family oxidoreductase,2.699,3,39.56,247,0.6734,0,0.1037,27.0,1.0,1,0,0,0,1,5.349559540158735,2.350801810618715,0.2506139272452586,-1
RS_RS00850,NC_003295.1,193789,0,FAD-binding oxidoreductase,5.315,4,38.54,439,0.6811,0,0.1043,0.0,0.2,1,1,0,0,1,-0.9148953904921975,-0.852856653826214,-1.0961693732455482,0
RS_RS00855,NC_003295.1,195163,0,UbiA family prenyltransferase,7.719,2,37.16,475,0.6498,0,0.105,0.0,0.0,1,1,0,0,0,-1.7877180288607426,-0.5566509200654377,-1.0964519362375345,0
RS_RS00860,NC_003295.1,196544,0,2-dehydropantoate 2-reductase,8.493,4,35.78,314,0.7293,0,0.1058,2.0,0.1765,1,0,0,0,0,-0.6324981156268245,-0.3744167182744049,-1.1859805757258144,1
RS_RS00865,NC_003295.1,197645,0,tRNA 2-thiocytidine(32) synthetase TtcA,5.325,4,34.68,313,0.6518,1,0.1064,0.0,0.0,1,1,0,0,0,-1.5547102111464253,0.1986304978241838,-1.2295500272527862,0
RS_RS00870,NC_003295.1,198648,0,DUF6279 family lipoprotein,7.778,3,33.68,300,0.7111,0,0.1069,0.0,0.0,1,1,0,0,0,-1.433647741683201,-1.0715232808267496,-1.3234336338606723,0
RS_RS00875,NC_003295.1,200037,1,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,5.848,3,32.29,456,0.6879,1,0.1077,0.0,1.0,0,1,0,0,0,3.082853536448004,0.7812144353808176,-0.5656380588334573,-1
RS_RS00880,NC_003295.1,201754,1,glutamine--fructose-6-phosphate transaminase (isomerizing),3.263,4,30.57,613,0.69,1,0.1086,0.0,0.9268,1,1,0,0,0,2.103744505123427,0.8140499359531274,-0.3057786271702404,-1
RS_RS00885,NC_003295.1,203738,0,universal stress protein,4.386,4,28.59,152,0.6009,0,0.1096,5.0,0.1714,1,1,0,0,0,-0.03522124622134142,1.350724658958855,-1.530332294396491,0
RS_RS00895,NC_003295.1,205823,0,MgtC/SapB family protein,10.595,2,26.5,409,0.6267,1,0.1108,0.0,0.0,1,0,0,0,0,-1.5813120207982552,0.5710481142522654,-0.8973124613637427,1
RS_RS00900,NC_003295.1,206528,1,YgaP family membrane protein,5.464,4,25.8,61,0.5738,0,0.1111,0.0,0.0,1,1,0,0,0,-0.9579585617653077,1.3813775272498414,-1.8782882616799814,-1
RS_RS00905,NC_003295.1,206878,1,CBS domain-containing protein,10.04,4,25.45,166,0.6044,0,0.1113,1.0,0.2424,1,0,0,0,0,0.014329490456612299,1.4819620006846146,-1.5128160197974234,-1
RS_RS00910,NC_003295.1,207666,0,universal stress protein,3.992,4,24.66,167,0.6228,1,0.1118,5.0,0.1714,1,0,0,1,0,0.3398901814694782,2.1567338119393025,-1.1143804473989005,1
RS_RS00915,NC_003295.1,208371,0,universal stress protein,5.952,3,23.95,280,0.594,1,0.1121,0.0,0.1515,1,1,0,0,1,-0.5679819382201504,0.6994093431514357,-1.000959834490241,0
RS_RS00920,NC_003295.1,209145,0,BON domain-containing protein,0.0,4,23.18,218,0.6086,1,0.1126,1.0,0.25,1,0,0,0,1,-0.1085421770622417,2.0230358439923344,-0.988274729130701,1
RS_RS00925,NC_003295.1,209783,0,flavodoxin family protein,5.65,4,22.54,177,0.6196,1,0.1129,0.0,0.1667,1,1,0,0,0,-0.3970950977478229,1.091264281675397,-1.3461108272599929,0
RS_RS00935,NC_003295.1,210814,0,BON domain-containing protein,4.63,4,21.51,216,0.6481,1,0.1135,1.0,0.25,1,1,0,0,0,-0.04228914398036903,0.8932619876073715,-1.2122979742386883,0
RS_RS00940,NC_003295.1,211594,0,helix-turn-helix domain-containing protein,8.739,4,20.73,267,0.6205,0,0.1139,3.0,0.5385,1,0,0,0,0,1.2951170154629545,1.7298502240666696,-1.215635760934029,1
RS_RS00945,NC_003295.1,212941,0,PAS domain-containing sensor histidine kinase,5.81,3,19.39,459,0.6311,1,0.1146,0.0,0.0,1,1,0,0,0,-1.8424040691679815,0.19849303308214722,-1.2048601102351018,0
RS_RS00950,NC_003295.1,213955,1,response regulator,3.086,4,18.37,216,0.6127,1,0.1151,11.0,0.4211,1,0,0,0,0,1.3928809712163301,2.705520775360713,-0.8869519949821195,-1
RS_RS00960,NC_003295.1,215635,0,zinc-dependent alcohol dehydrogenase family protein,6.744,3,16.69,346,0.6214,1,0.116,14.0,0.359,0,0,0,0,0,1.1744938824215436,1.8411215275649457,-1.1173155538985764,2
RS_RS00965,NC_003295.1,217108,0,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,6.051,3,15.22,606,0.6326,1,0.1168,0.0,0.0,1,1,0,0,0,-2.2336046709539983,-0.07423400356057334,-1.19246753099067,0
RS_RS00970,NC_003295.1,219013,0,hypothetical protein,5.22,5,13.31,447,0.6227,1,0.1179,1.0,0.0,1,0,0,0,0,-2.034759316069994,1.1452800449832503,-1.561536378978145,1
RS_RS00975,NC_003295.1,220029,0,c-type cytochrome,3.221,4,12.3,207,0.6393,1,0.1184,0.0,0.0,1,0,0,0,0,-1.3845401368858663,1.4478109878468366,-1.482433623374389,1
RS_RS00980,NC_003295.1,220694,0,hypothetical protein,0.0,5,11.63,214,0.5763,0,0.1188,0.0,0.0,1,1,0,0,0,-1.5664609634999043,1.6293465202496524,-2.1446302344534054,0
RS_RS00985,NC_003295.1,221306,0,cytochrome b,5.714,3,11.02,175,0.6324,0,0.1191,1.0,0.0625,0,0,0,0,0,-0.7850997678040273,1.0338293164342665,-2.0461142780272907,2
RS_RS00990,NC_003295.1,223018,0,Hsp20/alpha crystallin family protein,4.728,5,9.31,141,0.6052,1,0.12,0.0,0.2368,1,1,0,0,0,-0.10081953393791739,1.5697935302737773,-1.6691000829132703,0
RS_RS00995,NC_003295.1,223924,0,MBL fold metallo-hydrolase RNA specificity domain-containing protein,5.151,4,8.4,453,0.6468,1,0.1205,0.0,0.0,0,1,0,0,1,-1.83689632321535,-0.574972543390191,-1.8058956653509155,2
RS_RS01000,NC_003295.1,225087,1,ribose-phosphate pyrophosphokinase,5.192,3,7.24,321,0.6262,1,0.1211,1.0,1.0,1,0,0,0,0,3.3544541421996263,2.8054037566572445,-0.4754932206082869,-1
RS_RS01005,NC_003295.1,225760,0,DUF1488 domain-containing protein,3.584,3,6.57,93,0.6022,1,0.1215,1.0,0.5,1,1,0,0,0,1.5716625164772104,2.182146010546083,-1.1150291947347157,0
RS_RS01010,NC_003295.1,226683,0,thymidine phosphorylase,3.281,3,5.64,508,0.6312,1,0.122,0.0,0.0526,1,1,0,0,0,-1.7681897760675631,0.44472865604611184,-1.301053729752781,0
RS_RS01015,NC_003295.1,228337,1,LysR family transcriptional regulator,2.215,3,3.99,301,0.6102,0,0.1229,57.0,0.6098,1,1,0,0,0,5.336737554503275,3.145332915246129,-0.29489315917201403,-1
RS_RS01020,NC_003295.1,229524,0,alpha/beta hydrolase,4.859,4,2.8,343,0.586,1,0.1235,0.0,0.0455,1,0,0,0,0,-1.5152883423181476,1.8756305270527407,-1.5815851126904394,1
RS_RS01025,NC_003295.1,230713,0,MFS transporter,4.89,4,1.61,409,0.6447,1,0.1242,10.0,0.1463,0,1,0,1,0,0.026516214771883914,0.6482903694726055,-1.7390989123496592,2
RS_RS01035,NC_003295.1,233242,0,DoxX family protein,7.246,4,0.92,138,0.6184,0,0.1255,0.0,0.0,1,1,0,0,0,-1.161880108755774,0.5399084269420146,-2.1104633833765325,0
RS_RS01040,NC_003295.1,233740,1,winged helix-turn-helix transcriptional regulator,7.576,3,1.41,132,0.6086,1,0.1258,2.0,0.1852,1,1,0,0,0,0.06430959335409028,1.2270175651965336,-1.42094499840221,-1
RS_RS01045,NC_003295.1,234397,0,membrane protein,3.436,2,2.07,194,0.6701,0,0.1261,0.0,0.0,1,1,0,0,0,-1.1387732695159838,0.060085712335054414,-1.6149797092216123,0
RS_RS01050,NC_003295.1,235296,0,aspartate/glutamate racemase family protein,2.899,4,2.97,230,0.5913,0,0.1266,0.0,0.05,1,1,0,0,0,-1.224027706746686,1.2133323118942614,-2.0099018487189815,0
RS_RS01055,NC_003295.1,236040,0,glutamine amidotransferase,6.974,2,3.71,239,0.6276,0,0.127,1.0,0.0714,0,1,0,0,0,-0.7346969240617385,0.19476422384958758,-2.0078111920283424,2
RS_RS01060,NC_003295.1,236920,1,LysR family transcriptional regulator,8.074,4,4.59,289,0.6148,1,0.1275,57.0,0.6098,1,1,0,1,0,5.8217575020584915,2.987064197269797,-0.14472638840310495,-1
RS_RS01065,NC_003295.1,237825,1,SDR family oxidoreductase,3.623,3,5.5,276,0.6848,0,0.128,0.0,0.0,1,1,0,0,0,-1.4596566292984112,-0.2720760247551951,-1.6931647647144343,-1
RS_RS01070,NC_003295.1,239268,0,multidrug effflux MFS transporter,7.576,3,6.94,396,0.7146,1,0.1288,10.0,0.1463,1,1,0,0,0,-0.26029890279169066,-0.4851261912477489,-0.9786834928126821,0
RS_RS01075,NC_003295.1,240416,0,aldo/keto reductase,4.04,3,8.09,330,0.6818,1,0.1294,3.0,0.0526,1,1,0,0,0,-1.0720838223322453,0.05676683896431239,-1.2162037456208918,0
RS_RS01080,NC_003295.1,241594,0,DUF4430 domain-containing protein,6.757,4,9.27,148,0.6374,1,0.13,0.0,0.0,1,1,0,0,0,-1.1242506097097242,0.5624275248023989,-1.6301997051528425,0
RS_RS01085,NC_003295.1,242108,1,acylphosphatase,2.778,3,9.78,120,0.7167,1,0.1303,0.0,0.0,1,1,0,0,0,-0.990492492469461,-0.11377996437547329,-1.3290198286694324,-1
RS_RS01090,NC_003295.1,242551,0,cupin domain-containing protein,2.123,4,10.22,157,0.6837,0,0.1305,0.0,0.0,1,1,0,0,0,-1.270066951839616,0.07911771694024752,-1.8527255782789032,0
RS_RS01095,NC_003295.1,243394,0,patatin-like phospholipase family protein,10.965,3,11.07,304,0.7204,1,0.131,0.0,0.0,1,1,0,0,0,-1.362318302258726,-1.1940242951114581,-1.264474266449236,0
RS_RS01100,NC_003295.1,244699,0,RNA repair transcriptional activator RtcR,6.219,2,12.37,536,0.6947,0,0.1317,0.0,0.0,1,0,0,0,0,-2.0510408911521396,-0.39772308956427127,-1.2067972682650683,1
RS_RS01105,NC_003295.1,245978,0,zinc-ribbon domain-containing protein,2.849,2,13.65,117,0.6752,1,0.1324,0.0,0.0,1,1,0,0,0,-0.8685926268089826,0.41083985135766177,-1.1417590766804022,0
RS_RS01110,NC_003295.1,246760,0,RtcB family protein,2.457,2,14.43,407,0.6626,1,0.1328,0.0,0.1111,1,0,0,0,0,-1.162533972621491,1.0045091171701508,-0.8378507288014769,1
RS_RS01115,NC_003295.1,247881,0,nucleotidyltransferase domain-containing protein,3.546,3,15.55,282,0.6738,1,0.1334,0.0,0.0,1,1,0,0,0,-1.4052074690603655,0.1165426186555465,-1.2297442907335665,0
RS_RS01120,NC_003295.1,248868,0,RNA 3'-terminal phosphate cyclase,6.705,2,16.54,348,0.7232,1,0.1339,0.0,0.0,1,1,0,0,0,-1.4217900172801465,-0.9516437590471065,-0.9540101979172512,0
RS_RS01125,NC_003295.1,251282,0,PLP-dependent aminotransferase family protein,8.271,1,18.96,403,0.7138,1,0.1352,7.0,0.027,1,1,0,0,0,-0.8187409687760393,-0.8658474260963603,-0.5845330071140056,0
RS_RS01130,NC_003295.1,252696,0,low temperature requirement protein A,10.025,3,20.37,399,0.7059,0,0.136,0.0,0.0,1,0,0,0,0,-1.7348283708549932,-0.6616081352319694,-1.3355186400975514,1
RS_RS01135,NC_003295.1,253619,1,LysE family translocator,11.006,4,21.29,212,0.7138,0,0.1365,6.0,0.1622,1,1,0,1,0,0.34236148389837595,-0.7033184426499185,-1.404537995029219,-1
RS_RS01145,NC_003295.1,255813,0,DMT family transporter,10.194,3,19.97,327,0.7166,0,0.1377,1.0,0.0,1,0,0,0,0,-1.4720837189560743,-0.6784424543919958,-1.3388734200837764,1
RS_RS01150,NC_003295.1,256803,0,helix-turn-helix domain-containing protein,6.693,3,18.98,249,0.7456,0,0.1382,6.0,0.1389,1,1,0,0,0,-0.23931451836190962,-0.9797284408916999,-1.211156519418468,0
RS_RS01155,NC_003295.1,257905,0,DUF427 domain-containing protein,0.0,4,17.88,119,0.6415,0,0.1388,0.0,0.0,1,1,0,0,0,-1.1920168959907353,0.8760257038415076,-1.7889674170908305,0
RS_RS01160,NC_003295.1,258792,0,hypothetical protein,4.669,4,16.99,357,0.7255,0,0.1393,0.0,0.0,1,0,0,0,0,-1.8116316468667089,-0.3526941251566776,-1.5260492417074514,1
RS_RS01165,NC_003295.1,261332,0,fused isobutyryl-CoA mutase/GTPase IcmF,3.939,4,14.45,1100,0.6845,1,0.1406,0.0,0.0,1,0,0,0,0,-3.73827678423745,-0.6732043210608771,-0.9564359679157871,1
RS_RS01170,NC_003295.1,263531,1,YoaK family protein,16.878,3,12.25,237,0.7215,0,0.1418,0.0,0.0,0,0,0,0,0,-1.157136793290758,-1.3821747080467326,-1.9643556368394477,-1
RS_RS01175,NC_003295.1,264795,0,amidohydrolase,3.263,2,10.98,613,0.7064,0,0.1425,1.0,0.0,1,1,0,0,1,-2.110208827120479,-1.576770643412998,-1.0611778488657413,0
RS_RS01180,NC_003295.1,265937,0,DoxX family protein,20.548,4,9.84,146,0.7078,0,0.1431,1.0,0.1515,0,1,0,0,1,-0.057860038810234424,-2.2865964508411345,-2.048897830492497,2
RS_RS01185,NC_003295.1,266316,0,XapX domain-containing protein,13.746,3,9.46,97,0.6907,0,0.1433,0.0,0.5,0,1,0,0,0,1.642888024565347,-0.3870848319283872,-1.746949993829932,2
RS_RS01190,NC_003295.1,266885,0,hydrolase,5.822,3,8.89,229,0.6521,0,0.1436,0.0,0.24,1,1,0,0,0,-0.13918990403689077,0.39830882092457387,-1.4832099038700022,0
RS_RS01195,NC_003295.1,267907,0,LysR family transcriptional regulator,7.503,4,7.87,311,0.6924,0,0.1442,0.0,0.0,1,1,0,0,0,-1.6045662145868371,-0.7676592915820978,-1.8036419133433712,0
RS_RS01200,NC_003295.1,268984,1,3-hydroxybutyryl-CoA dehydrogenase,3.509,4,6.8,285,0.6737,1,0.1448,0.0,0.1,1,1,0,1,0,-0.6292971388133338,0.4254112960108837,-1.403604996432994,-1
RS_RS01205,NC_003295.1,270176,0,type III secretion system effector XopQ,3.381,2,5.6,493,0.6924,0,0.1454,0.0,0.0,1,1,0,0,0,-1.9266824954693595,-0.7287390978540079,-1.3636816739514601,0
RS_RS01240,NC_003295.1,284693,0,PhzF family phenazine biosynthesis protein,1.166,3,1.23,286,0.6841,1,0.1532,0.0,0.0,1,1,0,0,0,-1.4633376589717553,0.20166495633740109,-1.3592375541263289,0
RS_RS01245,NC_003295.1,285914,0,DUF1254 domain-containing protein,4.593,4,2.45,508,0.7329,0,0.1539,0.0,0.0,1,0,0,0,0,-2.228340911704154,-0.669650230568586,-1.6201184394420993,1
RS_RS01250,NC_003295.1,287373,0,NAD(P)H-dependent flavin oxidoreductase,3.049,3,3.91,328,0.7022,0,0.1547,3.0,0.1562,1,1,0,0,0,-0.6415042985544575,-0.23196687228296858,-1.4253580233636034,0
RS_RS01255,NC_003295.1,288550,0,alpha/beta fold hydrolase,8.63,4,5.09,309,0.7087,1,0.1553,13.0,0.4054,1,1,0,0,0,1.335579852537609,0.12183272650552412,-0.9112517945934425,0
RS_RS01260,NC_003295.1,290596,0,ankyrin repeat domain-containing protein,4.746,3,7.13,913,0.671,1,0.1564,0.0,0.0,1,0,0,0,0,-3.1278497206941474,-0.2768699258358014,-0.9440117450858053,1
RS_RS01265,NC_003295.1,292519,0,MBL fold metallo-hydrolase,6.25,3,9.06,320,0.7219,0,0.1574,0.0,0.2,1,1,0,0,0,-0.5635994157422449,-0.7839233890516705,-1.3573404286909199,0
RS_RS01270,NC_003295.1,293129,1,DUF1289 domain-containing protein,0.0,2,9.67,89,0.7303,0,0.1577,0.0,0.0,1,1,0,0,1,-0.8335190138030316,-0.7860514363495544,-1.2483315073818297,-1
RS_RS01275,NC_003295.1,293530,0,YbaK/EbsC family protein,5.952,2,10.07,168,0.7262,0,0.158,1.0,0.1818,1,1,0,0,1,-0.01039523582304585,-1.0886749919834087,-1.0709467792560146,0
RS_RS01280,NC_003295.1,294268,0,hydroxymethylglutaryl-CoA lyase,4.301,4,10.8,310,0.6946,0,0.1584,0.0,0.3667,1,1,0,0,1,0.19352530470591311,-0.45368615675167223,-1.2586839546015796,0
RS_RS01285,NC_003295.1,295205,0,2-hydroxyacid dehydrogenase,7.431,3,11.74,314,0.707,0,0.1589,0.0,0.0645,1,1,0,0,0,-1.18464608505812,-0.8937605997763973,-1.4592700643035148,0
RS_RS01290,NC_003295.1,295947,0,type II toxin-antitoxin system RelE/ParE family toxin,2.525,3,12.48,132,0.5985,0,0.1593,0.0,0.0,1,1,0,0,0,-1.0873426421763421,1.1837941687315927,-1.6980425096218983,0
RS_RS01295,NC_003295.1,296302,0,type II toxin-antitoxin system Phd/YefM family antitoxin,6.667,4,12.84,100,0.6267,0,0.1595,0.0,0.0,1,0,0,0,0,-1.109840727508987,1.1989577278989574,-1.7906650179015464,1
RS_RS01300,NC_003295.1,297519,0,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,4.931,4,14.06,676,0.7234,0,0.1601,0.0,0.1786,1,1,0,0,0,-1.7352645905225907,-1.2838856014111428,-1.3187007034191907,0
RS_RS01305,NC_003295.1,299781,0,biotin synthase BioB,7.387,3,16.32,361,0.675,0,0.1613,0.0,0.1351,1,1,0,0,0,-0.9646243652518709,-0.4400601222339037,-1.3509461347297114,0
RS_RS01310,NC_003295.1,300755,1,enoyl-CoA hydratase/isomerase family protein,6.289,3,17.29,265,0.7107,0,0.1619,9.0,0.5263,1,1,0,0,1,1.8538764760054995,-0.33953892403835995,-0.6943743393178262,-1
RS_RS01315,NC_003295.1,301612,0,dienelactone hydrolase family protein,2.157,3,18.15,309,0.7098,0,0.1623,0.0,0.0,1,1,0,0,1,-1.4889981853318508,-1.0577168065670324,-1.2447784225636742,0
RS_RS01320,NC_003295.1,302899,0,carboxyl transferase domain-containing protein,2.488,2,19.44,536,0.6884,0,0.163,0.0,0.0938,1,0,0,0,1,-1.578595563288392,-0.3565037265365555,-0.8064586303245758,1
RS_RS01325,NC_003295.1,303940,0,YchJ family protein,6.897,3,20.48,145,0.7494,0,0.1636,0.0,0.0714,1,1,0,0,1,-0.6369167503282527,-1.639092379006499,-1.1942714336548814,0
RS_RS01330,NC_003295.1,304498,0,HAD family hydrolase,8.696,2,21.04,230,0.7116,0,0.1639,7.0,0.2683,1,1,0,0,1,0.7085553495288714,-0.9805862509035317,-0.7334108148232008,0
RS_RS01335,NC_003295.1,305052,1,rhodanese-like domain-containing protein,2.347,4,21.59,142,0.6831,0,0.1642,2.0,0.3143,1,1,0,0,1,0.508369085574994,0.09368123449645334,-1.1850988577485695,-1
