organism,locus_tag,product,essential,sd_score,sd_spacing,minus10_score,minus35_score,up_gc,up_at_run,down_gc,polyT_run,has_hairpin,intergenic_prev,first_in_operon
beril_Dda3937,DDA3937_RS00850,N-carbamoylputrescine amidase,0,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.5633333333333334,8,0.6533333333333333,3,1,335.0,1
beril_Dda3937,DDA3937_RS00855,agmatine deiminase,0,0.6666666666666666,6,0.6666666666666666,0.6666666666666666,0.6133333333333333,5,0.57,3,1,3.0,0
beril_Dda3937,DDA3937_RS00860,alkaline phosphatase,0,0.5,2,0.6666666666666666,0.6666666666666666,0.5633333333333334,9,0.54,1,1,94.0,1
beril_Dda3937,DDA3937_RS00865,triose-phosphate isomerase,0,0.8333333333333334,7,0.6666666666666666,0.6666666666666666,0.49333333333333335,5,0.52,7,1,152.0,1
beril_Dda3937,DDA3937_RS00870,DUF1454 family protein,0,0.5,14,0.6666666666666666,0.6666666666666666,0.5333333333333333,7,0.53,3,0,141.0,1
beril_Dda3937,DDA3937_RS00875,DUF805 domain-containing protein,0,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.51,7,0.6333333333333333,2,1,144.0,1
beril_Dda3937,DDA3937_RS00880,ferredoxin--NADP(+) reductase,1,0.8333333333333334,8,0.5,0.6666666666666666,0.5833333333333334,5,0.6466666666666666,2,1,13.0,1
beril_Dda3937,DDA3937_RS00885,class II fructose-bisphosphatase,0,0.5,7,0.6666666666666666,0.5,0.5866666666666667,6,0.59,3,1,109.0,1
beril_Dda3937,DDA3937_RS00890,glycerol kinase GlpK,0,0.6666666666666666,9,0.6666666666666666,0.6666666666666666,0.5933333333333334,7,0.5766666666666667,5,1,131.0,1
beril_Dda3937,DDA3937_RS00895,MIP/aquaporin family protein,0,0.8333333333333334,10,0.8333333333333334,0.6666666666666666,0.4266666666666667,7,0.58,3,0,27.0,0
beril_Dda3937,DDA3937_RS00900,cell division protein ZapB,0,0.6666666666666666,11,0.5,0.8333333333333334,0.5466666666666666,7,0.6166666666666667,2,1,586.0,1
beril_Dda3937,DDA3937_RS00905,ribonuclease E activity regulator RraA,0,0.5,10,0.5,0.8333333333333334,0.56,6,0.5433333333333333,1,1,65.0,1
beril_Dda3937,DDA3937_RS00910,1%2C4-dihydroxy-2-naphthoate polyprenyltransferase,0,0.5,14,0.6666666666666666,0.6666666666666666,0.5066666666666667,10,0.48,2,1,158.0,1
beril_Dda3937,DDA3937_RS00915,HslU--HslV peptidase ATPase subunit,0,0.6666666666666666,11,0.6666666666666666,0.6666666666666666,0.5666666666666667,6,0.5566666666666666,2,1,157.0,1
beril_Dda3937,DDA3937_RS00920,ATP-dependent protease subunit HslV,0,0.6666666666666666,8,0.5,0.6666666666666666,0.6,5,0.5733333333333334,2,1,9.0,0
beril_Dda3937,DDA3937_RS00925,cell division protein FtsN,0,0.5,5,0.6666666666666666,0.6666666666666666,0.54,10,0.5733333333333334,3,1,85.0,0
beril_Dda3937,DDA3937_RS00930,DNA-binding transcriptional regulator CytR,0,1.0,7,0.5,0.8333333333333334,0.61,5,0.57,7,1,51.0,0
beril_Dda3937,DDA3937_RS00935,primosomal protein N',1,0.5,8,0.5,0.6666666666666666,0.49666666666666665,7,0.57,6,0,435.0,1
beril_Dda3937,DDA3937_RS00940,50S ribosomal protein L31,1,0.6666666666666666,6,0.5,0.5,0.51,7,0.5266666666666666,5,1,275.0,1
beril_Dda3937,DDA3937_RS00945,met regulon transcriptional regulator MetJ,0,0.5,6,0.6666666666666666,0.6666666666666666,0.44666666666666666,9,0.5233333333333333,3,1,116.0,1
beril_Dda3937,DDA3937_RS00950,cystathionine gamma-synthase,0,0.6666666666666666,7,0.5,0.8333333333333334,0.4266666666666667,9,0.5866666666666667,2,1,188.0,1
beril_Dda3937,DDA3937_RS00955,bifunctional aspartate kinase/homoserine dehydrogenase II,0,0.8333333333333334,5,0.5,0.8333333333333334,0.6,5,0.4666666666666667,2,1,2.0,0
beril_Dda3937,DDA3937_RS00960,methylenetetrahydrofolate reductase,0,0.6666666666666666,7,0.8333333333333334,0.6666666666666666,0.45,9,0.5466666666666666,3,1,342.0,1
beril_Dda3937,DDA3937_RS00965,glutathione peroxidase,0,0.8333333333333334,9,0.5,0.6666666666666666,0.4666666666666667,8,0.5233333333333333,6,1,179.0,1
beril_Dda3937,DDA3937_RS00970,DNA-binding transcriptional regulator OxyR,1,0.6666666666666666,8,0.8333333333333334,0.6666666666666666,0.43666666666666665,9,0.44666666666666666,3,1,176.0,1
beril_Dda3937,DDA3937_RS00975,Si-specific NAD(P)(+) transhydrogenase,0,0.8333333333333334,14,0.8333333333333334,0.6666666666666666,0.45666666666666667,8,0.5266666666666666,7,1,83.0,1
beril_Dda3937,DDA3937_RS00980,HTH-type transcriptional repressor FabR,0,0.6666666666666666,3,0.5,0.8333333333333334,0.4666666666666667,8,0.54,2,1,206.0,1
beril_Dda3937,DDA3937_RS00985,YijD family membrane protein,0,0.6666666666666666,7,0.8333333333333334,0.5,0.5566666666666666,7,0.55,5,1,14.0,0
beril_Dda3937,DDA3937_RS00990,tRNA (uridine(54)-C5)-methyltransferase TrmA,0,0.6666666666666666,5,0.5,0.8333333333333334,0.56,6,0.5633333333333334,3,1,12.0,1
beril_Dda3937,DDA3937_RS00995,TonB-dependent vitamin B12 receptor BtuB,0,0.6666666666666666,6,0.5,0.6666666666666666,0.5566666666666666,5,0.5,3,0,408.0,1
beril_Dda3937,DDA3937_RS01000,glutamate racemase,0,0.6666666666666666,6,0.6666666666666666,0.8333333333333334,0.48,8,0.43333333333333335,5,1,-56.0,0
beril_Dda3937,DDA3937_RS01025,UDP-N-acetylmuramate dehydrogenase,1,0.3333333333333333,11,0.6666666666666666,0.6666666666666666,0.5666666666666667,7,0.46,2,0,5644.0,1
beril_Dda3937,DDA3937_RS01030,bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA,1,0.8333333333333334,7,0.6666666666666666,0.5,0.5033333333333333,7,0.42333333333333334,4,1,-4.0,0
beril_Dda3937,DDA3937_RS01035,type I pantothenate kinase,1,0.6666666666666666,9,0.5,0.6666666666666666,0.5066666666666667,10,0.43666666666666665,2,1,23.0,1
beril_Dda3937,DDA3937_RS01040,GNAT family N-acetyltransferase,0,0.8333333333333334,9,0.5,0.6666666666666666,0.46488294314381273,6,0.5,5,1,215.0,1
beril_Dda3937,DDA3937_RS01070,preprotein translocase subunit SecE,1,0.6666666666666666,4,0.6666666666666666,0.6666666666666666,0.4633333333333333,10,0.54,4,1,234.0,1
beril_Dda3937,DDA3937_RS01075,transcription termination/antitermination protein NusG,1,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.52,8,0.46,2,1,1.0,0
beril_Dda3937,DDA3937_RS01080,50S ribosomal protein L11,1,0.6666666666666666,8,0.6666666666666666,0.6666666666666666,0.4766666666666667,9,0.5533333333333333,2,0,148.0,1
beril_Dda3937,DDA3937_RS01085,50S ribosomal protein L1,1,0.8333333333333334,8,0.5,0.5,0.5466666666666666,5,0.44666666666666666,4,0,3.0,0
beril_Dda3937,DDA3937_RS01090,50S ribosomal protein L10,1,0.8333333333333334,8,0.6666666666666666,0.6666666666666666,0.4533333333333333,8,0.4533333333333333,5,1,344.0,1
beril_Dda3937,DDA3937_RS01095,50S ribosomal protein L7/L12,1,0.6666666666666666,7,0.8333333333333334,0.6666666666666666,0.49333333333333335,7,0.4866666666666667,2,1,66.0,0
beril_Dda3937,DDA3937_RS01100,DNA-directed RNA polymerase subunit beta,1,0.6666666666666666,6,0.5,0.6666666666666666,0.48333333333333334,8,0.49333333333333335,3,1,320.0,1
beril_Dda3937,DDA3937_RS01105,DNA-directed RNA polymerase subunit beta',1,0.8333333333333334,6,0.6666666666666666,0.6666666666666666,0.53,5,0.47333333333333333,3,1,107.0,1
beril_Dda3937,DDA3937_RS01115,DUF1176 domain-containing protein,0,0.6666666666666666,8,0.8333333333333334,0.6666666666666666,0.5166666666666667,8,0.6,4,0,43.0,0
beril_Dda3937,DDA3937_RS01120,aminotransferase-like domain-containing protein,0,0.8333333333333334,4,0.6666666666666666,0.6666666666666666,0.47,13,0.5866666666666667,2,0,122.0,1
beril_Dda3937,DDA3937_RS01125,molybdopterin-dependent oxidoreductase,0,0.6666666666666666,5,0.5,0.6666666666666666,0.5633333333333334,8,0.5933333333333334,2,1,100.0,1
beril_Dda3937,DDA3937_RS01130,cytochrome b/b6 domain-containing protein,0,0.8333333333333334,5,0.6666666666666666,0.6666666666666666,0.61,5,0.6,1,1,-8.0,0
beril_Dda3937,DDA3937_RS01135,hypothetical protein,0,0.8333333333333334,5,0.6666666666666666,0.6666666666666666,0.5433333333333333,6,0.6066666666666667,1,0,26.0,0
beril_Dda3937,DDA3937_RS01140,heavy metal response regulator transcription factor,1,0.8333333333333334,10,0.5,0.6666666666666666,0.5366666666666666,6,0.5766666666666667,2,1,162.0,1
beril_Dda3937,DDA3937_RS01145,heavy metal sensor histidine kinase,0,0.5,13,0.5,0.8333333333333334,0.5566666666666666,5,0.6466666666666666,3,1,-4.0,0
beril_Dda3937,DDA3937_RS01150,2-iminoacetate synthase ThiH,0,0.5,12,0.6666666666666666,0.8333333333333334,0.6166666666666667,5,0.6033333333333334,4,1,13.0,1
beril_Dda3937,DDA3937_RS01155,thiazole synthase,0,1.0,5,0.5,0.8333333333333334,0.62,5,0.5466666666666666,2,1,89.0,0
beril_Dda3937,DDA3937_RS01160,sulfur carrier protein ThiS,1,0.8333333333333334,6,0.5,0.5,0.6866666666666666,4,0.61,3,1,1.0,0
beril_Dda3937,DDA3937_RS01165,HesA/MoeB/ThiF family protein,0,0.8333333333333334,11,0.3333333333333333,0.5,0.6866666666666666,4,0.58,2,1,-4.0,0
beril_Dda3937,DDA3937_RS01170,thiamine phosphate synthase,0,1.0,7,0.5,0.6666666666666666,0.6333333333333333,6,0.62,4,1,1.0,0
beril_Dda3937,DDA3937_RS01175,phosphomethylpyrimidine synthase ThiC,0,0.6666666666666666,8,0.8333333333333334,0.6666666666666666,0.5466666666666666,10,0.6466666666666666,3,1,-1.0,0
beril_Dda3937,DDA3937_RS01180,Rsd/AlgQ family anti-sigma factor,0,0.6666666666666666,5,0.6666666666666666,0.6666666666666666,0.5433333333333333,11,0.57,4,1,317.0,1
beril_Dda3937,DDA3937_RS01185,NAD(+) diphosphatase,0,0.6666666666666666,13,0.8333333333333334,0.6666666666666666,0.47,11,0.5766666666666667,2,1,103.0,1
beril_Dda3937,DDA3937_RS01190,uroporphyrinogen decarboxylase,1,0.6666666666666666,8,0.6666666666666666,0.6666666666666666,0.6,5,0.5933333333333334,2,1,55.0,0
beril_Dda3937,DDA3937_RS01195,deoxyribonuclease V,0,0.6666666666666666,10,0.8333333333333334,0.5,0.6533333333333333,5,0.4866666666666667,3,0,-1.0,0
beril_Dda3937,DDA3937_RS01200,YjaG family protein,0,0.5,6,0.8333333333333334,0.5,0.57,9,0.47333333333333333,3,1,91.0,0
beril_Dda3937,DDA3937_RS01205,nucleoid-associated protein HU-alpha,1,0.6666666666666666,4,0.6666666666666666,0.5,0.49666666666666665,8,0.6066666666666667,4,1,187.0,1
beril_Dda3937,DDA3937_RS01210,DUF1481 domain-containing protein,0,0.5,14,0.6666666666666666,0.5,0.45666666666666667,6,0.6066666666666667,1,1,4.0,0
beril_Dda3937,DDA3937_RS01215,phosphoribosylamine--glycine ligase,0,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.6,5,0.6266666666666667,2,1,84.0,1
beril_Dda3937,DDA3937_RS01220,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,0,0.6666666666666666,10,0.6666666666666666,0.6666666666666666,0.45666666666666667,7,0.6333333333333333,2,1,15.0,0
beril_Dda3937,DDA3937_RS01255,amino acid ABC transporter ATP-binding protein,1,0.6666666666666666,6,0.6666666666666666,0.6666666666666666,0.53,5,0.5466666666666666,5,1,76.0,0
beril_Dda3937,DDA3937_RS01260,amino acid ABC transporter permease,0,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.54,7,0.48,2,1,8.0,0
beril_Dda3937,DDA3937_RS01265,amino acid ABC transporter permease,0,0.6666666666666666,7,0.5,0.5,0.5633333333333334,5,0.58,2,0,9.0,0
beril_Dda3937,DDA3937_RS01270,amino acid ABC transporter substrate-binding protein,0,0.6666666666666666,14,0.6666666666666666,0.6666666666666666,0.47333333333333333,7,0.5166666666666667,2,1,72.0,0
beril_Dda3937,DDA3937_RS01275,CTP synthase C-terminal region-related (seleno)protein,0,0.6666666666666666,8,0.5,0.8333333333333334,0.5533333333333333,7,0.4766666666666667,5,0,296.0,1
beril_Dda3937,DDA3937_RS01280,amino acid ABC transporter permease,0,0.6666666666666666,8,0.8333333333333334,0.8333333333333334,0.5133333333333333,8,0.5733333333333334,3,1,114.0,1
beril_Dda3937,DDA3937_RS01285,amino acid ABC transporter substrate-binding protein,1,0.6666666666666666,7,0.6666666666666666,0.8333333333333334,0.48333333333333334,9,0.5433333333333333,4,1,25.0,0
beril_Dda3937,DDA3937_RS01290,endonuclease/exonuclease/phosphatase family protein,0,1.0,4,0.5,0.6666666666666666,0.48,9,0.55,2,1,245.0,1
beril_Dda3937,DDA3937_RS01295,SDR family oxidoreductase,1,0.6666666666666666,8,0.6666666666666666,0.5,0.5666666666666667,10,0.6,4,1,202.0,1
beril_Dda3937,DDA3937_RS01300,LysR family transcriptional regulator,1,0.8333333333333334,7,0.3333333333333333,0.6666666666666666,0.53,11,0.6,2,1,77.0,1
beril_Dda3937,DDA3937_RS01305,(R)-mandelonitrile lyase,0,0.6666666666666666,11,0.5,0.6666666666666666,0.5233333333333333,11,0.5466666666666666,2,1,312.0,1
beril_Dda3937,DDA3937_RS01315,NAD(P)-dependent alcohol dehydrogenase,0,0.8333333333333334,5,0.8333333333333334,0.6666666666666666,0.5366666666666666,5,0.4166666666666667,1,1,30.0,0
beril_Dda3937,DDA3937_RS01320,tyrosine-type recombinase/integrase,0,0.6666666666666666,4,0.6666666666666666,1.0,0.4066666666666667,16,0.32666666666666666,3,1,327.0,1
beril_Dda3937,DDA3937_RS01330,helix-turn-helix transcriptional regulator,0,0.8333333333333334,8,0.8333333333333334,0.6666666666666666,0.33,14,0.47,1,1,90.0,0
beril_Dda3937,DDA3937_RS23390,YlcI/YnfO family protein,0,0.6666666666666666,7,0.8333333333333334,0.6666666666666666,0.45666666666666667,9,0.49333333333333335,3,1,111.0,1
beril_Dda3937,DDA3937_RS01360,ClpP-like prohead protease/major capsid protein fusion protein,0,0.6666666666666666,7,0.6666666666666666,0.5,0.42,17,0.47333333333333333,3,1,-4.0,0
beril_Dda3937,DDA3937_RS01365,phage tail tape measure protein,0,0.6666666666666666,6,0.6666666666666666,0.5,0.4866666666666667,9,0.47333333333333333,6,0,229.0,1
beril_Dda3937,DDA3937_RS01370,DNA-binding transcriptional regulator Fis,1,0.6666666666666666,10,0.6666666666666666,0.8333333333333334,0.5266666666666666,7,0.43333333333333335,4,1,149.0,1
beril_Dda3937,DDA3937_RS01375,tRNA dihydrouridine synthase DusB,0,0.6666666666666666,14,0.6666666666666666,0.5,0.43,10,0.51,2,1,23.0,0
beril_Dda3937,DDA3937_RS01380,50S ribosomal protein L11 methyltransferase,0,0.6666666666666666,12,0.5,0.6666666666666666,0.6,6,0.47,3,0,352.0,1
beril_Dda3937,DDA3937_RS01385,sodium/pantothenate symporter,0,0.8333333333333334,6,0.5,0.5,0.57,5,0.6,2,1,14.0,0
beril_Dda3937,DDA3937_RS01390,YhdT family protein,0,0.6666666666666666,5,0.6666666666666666,0.6666666666666666,0.5133333333333333,9,0.5966666666666667,2,0,-11.0,0
beril_Dda3937,DDA3937_RS01395,acetyl-CoA carboxylase biotin carboxylase subunit,1,0.8333333333333334,6,0.6666666666666666,0.8333333333333334,0.59,5,0.5433333333333333,5,1,193.0,1
beril_Dda3937,DDA3937_RS01400,acetyl-CoA carboxylase biotin carboxyl carrier protein,1,0.6666666666666666,14,0.6666666666666666,0.6666666666666666,0.5433333333333333,6,0.5866666666666667,2,0,11.0,0
beril_Dda3937,DDA3937_RS01405,type II 3-dehydroquinate dehydratase,1,0.6666666666666666,14,0.5,0.8333333333333334,0.49,9,0.56,3,0,35.0,0
beril_Dda3937,DDA3937_RS01410,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,0,0.6666666666666666,8,0.6666666666666666,0.5,0.5933333333333334,6,0.49666666666666665,4,1,238.0,1
beril_Dda3937,DDA3937_RS01415,protein-methionine-sulfoxide reductase catalytic subunit MsrP,0,0.6666666666666666,8,0.8333333333333334,0.6666666666666666,0.5533333333333333,8,0.5833333333333334,3,1,66.0,0
beril_Dda3937,DDA3937_RS01420,acrylyl-CoA reductase (NADPH),0,1.0,6,0.6666666666666666,0.6666666666666666,0.42,8,0.5266666666666666,5,1,219.0,1
beril_Dda3937,DDA3937_RS01425,RNase E specificity factor CsrD,0,0.6666666666666666,11,0.6666666666666666,0.6666666666666666,0.4633333333333333,8,0.5166666666666667,2,0,163.0,1
beril_Dda3937,DDA3937_RS01430,rod shape-determining protein MreB,1,0.6666666666666666,14,0.6666666666666666,0.6666666666666666,0.51,7,0.5166666666666667,1,0,314.0,1
beril_Dda3937,DDA3937_RS01435,rod shape-determining protein MreC,1,0.6666666666666666,13,0.6666666666666666,0.6666666666666666,0.57,9,0.5666666666666667,4,0,103.0,1
beril_Dda3937,DDA3937_RS01440,rod shape-determining protein MreD,1,0.8333333333333334,6,0.3333333333333333,0.5,0.7133333333333334,5,0.61,1,1,-4.0,0
beril_Dda3937,DDA3937_RS01445,Maf family protein,0,0.8333333333333334,6,0.6666666666666666,0.6666666666666666,0.5466666666666666,7,0.5666666666666667,2,1,24.0,0
beril_Dda3937,DDA3937_RS01450,ribonuclease G,0,0.8333333333333334,5,0.5,0.8333333333333334,0.5766666666666667,6,0.6266666666666667,4,1,-11.0,0
beril_Dda3937,DDA3937_RS01455,AsmA2 domain-containing protein YhdP,0,0.6666666666666666,12,0.5,0.6666666666666666,0.5933333333333334,5,0.49333333333333335,2,0,110.0,1
beril_Dda3937,DDA3937_RS01460,metalloprotease TldD,0,0.6666666666666666,8,0.6666666666666666,0.5,0.57,8,0.5433333333333333,2,1,46.0,0
beril_Dda3937,DDA3937_RS01465,HTH-type transcriptional activator AaeR,1,0.6666666666666666,4,0.6666666666666666,0.6666666666666666,0.47,8,0.61,2,1,88.0,1
beril_Dda3937,DDA3937_RS01470,p-hydroxybenzoic acid efflux pump operon protein AaeX,0,0.8333333333333334,0,0.6666666666666666,0.6666666666666666,0.49666666666666665,8,0.5766666666666667,2,0,338.0,1
beril_Dda3937,DDA3937_RS01475,p-hydroxybenzoic acid efflux pump subunit AaeA,0,0.5,13,0.5,0.5,0.5166666666666667,8,0.6366666666666667,5,1,31.0,0
beril_Dda3937,DDA3937_RS01480,p-hydroxybenzoic acid efflux pump subunit AaeB,0,0.5,9,0.5,0.6666666666666666,0.6166666666666667,8,0.6166666666666667,2,1,13.0,0
beril_Dda3937,DDA3937_RS01485,DUF1543 domain-containing protein,0,0.6666666666666666,11,0.5,0.5,0.5833333333333334,6,0.61,3,1,6.0,1
beril_Dda3937,DDA3937_RS01490,LysE family translocator,0,0.6666666666666666,8,0.6666666666666666,0.6666666666666666,0.5266666666666666,7,0.5633333333333334,2,1,116.0,1
beril_Dda3937,DDA3937_RS01495,ribosome biogenesis factor YjgA,0,0.6666666666666666,4,0.6666666666666666,0.6666666666666666,0.49333333333333335,7,0.5866666666666667,2,1,403.0,1
beril_Dda3937,DDA3937_RS01500,metalloprotease PmbA,0,0.5,8,0.6666666666666666,0.6666666666666666,0.48,7,0.5866666666666667,4,0,190.0,1
beril_Dda3937,DDA3937_RS01505,nucleoside diphosphate kinase regulator,0,0.6666666666666666,5,0.6666666666666666,0.6666666666666666,0.51,7,0.56,1,0,66.0,1
beril_Dda3937,DDA3937_RS01510,PTS phosphocarrier protein NPr,1,0.5,14,0.6666666666666666,0.6666666666666666,0.5666666666666667,5,0.55,3,1,180.0,1
beril_Dda3937,DDA3937_RS01515,RNase adapter RapZ,0,0.8333333333333334,10,0.5,0.8333333333333334,0.5966666666666667,6,0.57,2,0,-4.0,0
beril_Dda3937,DDA3937_RS01520,PTS IIA-like nitrogen regulatory protein PtsN,0,0.5,7,0.5,0.5,0.49333333333333335,6,0.61,3,1,148.0,1
beril_Dda3937,DDA3937_RS01525,ribosome hibernation promoting factor,0,0.8333333333333334,8,0.5,0.5,0.54,7,0.5733333333333334,5,0,93.0,0
beril_Dda3937,DDA3937_RS01530,RNA polymerase factor sigma-54,0,0.8333333333333334,12,0.6666666666666666,0.6666666666666666,0.49,6,0.46,2,0,24.0,0
beril_Dda3937,DDA3937_RS01535,LPS export ABC transporter ATP-binding protein,1,0.5,14,0.5,0.5,0.57,5,0.54,4,1,47.0,0
beril_Dda3937,DDA3937_RS01540,lipopolysaccharide ABC transporter substrate-binding protein LptA,1,0.6666666666666666,12,0.8333333333333334,0.6666666666666666,0.5033333333333333,8,0.5966666666666667,1,0,15.0,0
beril_Dda3937,DDA3937_RS01545,LPS export ABC transporter periplasmic protein LptC,1,0.5,9,0.6666666666666666,0.6666666666666666,0.6066666666666667,8,0.5666666666666667,5,1,-23.0,0
beril_Dda3937,DDA3937_RS01550,3-deoxy-manno-octulosonate-8-phosphatase KdsC,0,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.5766666666666667,5,0.5466666666666666,2,0,-4.0,0
beril_Dda3937,DDA3937_RS01555,arabinose-5-phosphate isomerase KdsD,1,0.8333333333333334,6,0.6666666666666666,0.6666666666666666,0.56,8,0.5533333333333333,2,1,49.0,0
beril_Dda3937,DDA3937_RS01560,calcium/sodium antiporter,0,0.8333333333333334,4,0.6666666666666666,0.6666666666666666,0.49666666666666665,8,0.5666666666666667,4,1,30.0,0
beril_Dda3937,DDA3937_RS01565,phospholipid ABC transporter ATP-binding protein MlaF,1,0.6666666666666666,9,0.5,0.6666666666666666,0.49666666666666665,8,0.5833333333333334,2,1,281.0,1
beril_Dda3937,DDA3937_RS01570,lipid asymmetry maintenance ABC transporter permease subunit MlaE,0,0.6666666666666666,9,0.6666666666666666,0.6666666666666666,0.58,5,0.5266666666666666,3,0,3.0,0
beril_Dda3937,DDA3937_RS01575,outer membrane lipid asymmetry maintenance protein MlaD,0,0.6666666666666666,2,0.5,0.5,0.5866666666666667,5,0.5266666666666666,3,0,4.0,0
beril_Dda3937,DDA3937_RS01580,phospholipid-binding protein MlaC,0,0.6666666666666666,7,0.5,0.5,0.5266666666666666,7,0.5966666666666667,1,1,17.0,0
beril_Dda3937,DDA3937_RS01585,lipid asymmetry maintenance protein MlaB,0,0.5,9,0.3333333333333333,0.8333333333333334,0.5766666666666667,4,0.51,2,0,-8.0,0
beril_Dda3937,DDA3937_RS01590,BolA family iron metabolism protein IbaG,0,0.5,14,0.8333333333333334,0.6666666666666666,0.5266666666666666,8,0.56,2,1,132.0,1
beril_Dda3937,DDA3937_RS01595,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1,0.5,10,0.5,0.5,0.54,8,0.5633333333333334,3,1,57.0,0
beril_Dda3937,DDA3937_RS01600,outer membrane-stress sensor serine endopeptidase DegS,0,0.5,3,0.6666666666666666,0.6666666666666666,0.51,8,0.5766666666666667,1,1,58.0,1
