organism,locus_tag,og_id,pident
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1294,OG00642,56.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1863,OG12496,54.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2641,OG01290,38.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2975,OG13590,38.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2451,OG00156,37.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2548,OG00474,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2712,OG01891,36.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2912,OG02009,67.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1092,OG00975,31.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1254,OG11855,40.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1895,OG02371,38.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1991,OG02211,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1707,OG04955,50.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1899,OG02486,48.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2098,OG03467,36.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0571,OG03041,30.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1396,OG11725,39.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1589,OG05330,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1141,OG01947,88.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1463,OG01995,48.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1631,OG02427,79.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3104,OG00084,47.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0062,OG03856,46.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0274,OG02142,37.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0731,OG01396,36.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0995,OG01045,64.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1471,OG04112,34.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2080,OG00231,50.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0926,OG00249,45.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1346,OG00367,51.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1556,OG01952,34.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1684,OG02099,49.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1844,OG05004,61.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1908,OG02253,47.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3388,OG01208,48.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0230,OG02062,52.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0508,OG02400,40.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1188,OG02096,50.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3084,OG01892,66.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0502,OG02721,35.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0939,OG02181,51.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0801,OG00801,42.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1676,OG15221,40.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1804,OG05141,31.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2092,OG01371,42.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0941,OG07095,41.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1618,OG03988,42.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0061,OG05700,55.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0352,OG06460,34.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0924,OG00249,36.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1280,OG00339,44.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0794,OG02667,30.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1122,OG00675,37.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1348,OG01200,52.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1573,OG15413,52.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0748,OG00245,47.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0851,OG15393,31.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1496,OG01383,40.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2435,OG01654,42.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2962,OG01890,39.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3393,OG02727,54.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2835,OG02125,59.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3429,OG02137,44.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0686,OG01745,54.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0820,OG02851,60.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2838,OG14678,54.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2717,OG01331,38.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2949,OG03503,42.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3118,OG00877,68.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1335,OG00552,57.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2625,OG15425,31.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1110,OG10770,37.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1464,OG01277,36.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3314,OG00036,37.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0220,OG02576,50.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0699,OG01189,34.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0937,OG00944,52.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1033,OG01979,37.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1672,OG00519,30.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3313,OG00684,34.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0463,OG06394,52.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1178,OG01702,40.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1404,OG01837,59.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2109,OG00807,52.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2273,OG04012,41.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3398,OG00485,37.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0098,OG02973,36.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0618,OG13833,40.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1338,OG01484,39.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2436,OG14523,33.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2533,OG01382,37.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2729,OG00550,32.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2832,OG02565,38.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0037,OG02213,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0429,OG01365,38.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0696,OG01380,51.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1028,OG02592,36.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0219,OG00389,51.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0497,OG02410,57.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1611,OG12553,32.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2980,OG00676,49.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2915,OG02510,37.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3380,OG00486,44.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3177,OG00724,47.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3345,OG05436,34.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0251,OG02035,71.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0330,OG00260,42.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0533,OG07859,45.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1132,OG15318,34.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1422,OG01092,32.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0017,OG02796,34.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0541,OG02680,49.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0746,OG00124,67.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1817,OG06955,56.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2498,OG00721,46.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2461,OG11485,38.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2922,OG02659,52.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2245,OG01485,77.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2635,OG00756,30.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2872,OG04102,31.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3170,OG01958,48.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0140,OG03742,72.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0727,OG00058,44.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3073,OG00092,45.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3105,OG02021,43.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3305,OG00998,32.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0031,OG01285,47.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1924,OG00853,69.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3025,OG00131,76.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0155,OG02483,68.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1334,OG02682,49.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2267,OG03608,63.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2464,OG01289,58.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2156,OG05141,30.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2914,OG02741,40.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2457,OG01273,35.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2718,OG01632,54.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2853,OG02452,36.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0287,OG00760,58.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2395,OG00764,39.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2654,OG02597,35.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2166,OG01017,42.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2958,OG12415,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3359,OG00748,42.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0712,OG00553,60.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0814,OG02720,49.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1174,OG00375,40.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0687,OG01862,62.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1439,OG00988,45.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3433,OG04568,34.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0407,OG04326,35.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0409,OG01410,38.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0810,OG14682,51.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3078,OG01350,45.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3245,OG01663,48.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3374,OG12068,42.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0002,OG00491,35.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0248,OG00793,43.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0933,OG00008,66.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1417,OG00885,51.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1142,OG01915,31.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1336,OG03616,65.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1785,OG02681,36.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2073,OG00803,30.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2400,OG14888,41.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1534,OG04348,45.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1758,OG15318,30.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2142,OG04004,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2536,OG13900,48.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2673,OG06376,44.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2416,OG01406,37.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1754,OG01713,37.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1978,OG00101,37.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2532,OG00617,64.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2661,OG01701,53.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1372,OG00176,49.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3428,OG03439,36.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0616,OG13890,55.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3039,OG00329,31.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0273,OG00079,36.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0922,OG03728,44.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1180,OG00257,36.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1567,OG02028,47.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2767,OG00192,33.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1020,OG02678,42.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1206,OG00914,44.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1849,OG00366,70.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2269,OG03678,56.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2595,OG00287,50.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1469,OG03819,55.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1854,OG01896,62.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2406,OG15631,34.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1062,OG00036,44.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1325,OG01457,33.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2982,OG01824,52.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0370,OG01932,50.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0569,OG02325,38.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0774,OG00098,32.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3227,OG01046,56.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2605,OG01460,55.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0281,OG01882,33.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1091,OG15383,31.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3405,OG12982,42.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2977,OG00869,39.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3247,OG01630,30.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0070,OG03017,51.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0528,OG00861,33.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0562,OG00542,54.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1612,OG10481,34.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3037,OG02714,32.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3201,OG02531,46.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3103,OG00151,40.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2984,OG02277,86.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3087,OG01843,45.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3351,OG01637,56.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0842,OG01735,40.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0811,OG04588,41.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2265,OG04184,71.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2430,OG03508,52.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2957,OG04996,46.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3292,OG09200,50.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2432,OG00483,32.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2658,OG00300,48.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0279,OG08162,30.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0653,OG00749,32.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1314,OG14696,49.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1474,OG01742,31.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1802,OG04806,31.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1994,OG04794,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2822,OG03769,39.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2919,OG03932,40.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3222,OG00524,44.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3291,OG04082,50.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0956,OG08099,40.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1376,OG06479,35.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3206,OG02458,47.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0554,OG00715,58.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1211,OG01336,52.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1373,OG01351,53.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2046,OG01565,59.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2206,OG00982,35.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0960,OG04935,32.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1925,OG02542,51.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2478,OG01539,40.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2519,OG00097,46.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2683,OG01978,50.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2715,OG02070,48.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0114,OG15645,41.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1841,OG04616,40.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0669,OG02601,72.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0001,OG01477,48.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0557,OG01679,36.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0962,OG01834,36.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2979,OG01367,47.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3282,OG00224,48.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0396,OG04806,35.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1704,OG02287,31.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1832,OG00036,67.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2184,OG02256,38.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2713,OG00413,39.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0148,OG00895,44.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0432,OG00119,30.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0447,OG02041,76.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0579,OG00082,30.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1915,OG00563,45.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2205,OG01866,49.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2438,OG01320,47.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3281,OG00975,34.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0529,OG01785,50.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0076,OG01000,42.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1389,OG00375,37.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1732,OG01638,73.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1892,OG00366,64.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1988,OG02699,39.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2148,OG00055,30.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2738,OG02529,44.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3407,OG02229,70.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0964,OG01102,60.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1416,OG00419,70.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1903,OG01438,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2095,OG02928,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2324,OG01634,59.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1102,OG00686,57.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1456,OG01211,56.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1681,OG00571,45.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1873,OG04319,60.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2261,OG00718,51.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2257,OG02319,38.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2780,OG02489,33.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2947,OG00964,45.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2291,OG06905,31.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2521,OG01181,41.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2917,OG01943,54.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3182,OG03896,61.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1414,OG00336,34.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1543,OG00783,47.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2055,OG09902,41.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1061,OG05153,50.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1127,OG15318,38.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1706,OG03932,34.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2005,OG03762,70.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3028,OG00873,64.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0373,OG00809,34.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2106,OG00369,52.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2793,OG03498,36.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3197,OG00284,31.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1016,OG05003,40.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1244,OG00825,33.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0238,OG00165,48.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0648,OG08061,32.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1245,OG03298,30.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2425,OG01153,43.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2522,OG00425,56.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0260,OG03799,31.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0506,OG00695,49.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2904,OG01899,32.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3108,OG02503,52.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0321,OG01762,38.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0524,OG02287,66.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3251,OG00119,33.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3347,OG01032,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0007,OG00803,49.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0397,OG00791,46.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2426,OG01831,64.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2784,OG04803,63.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2161,OG02040,36.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2687,OG02123,62.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2923,OG02566,31.2
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1531,OG01572,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1883,OG03242,31.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2011,OG15590,55.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2697,OG02298,53.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0570,OG01790,43.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1007,OG13703,35.1
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3060,OG01492,73.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_3192,OG02132,34.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2303,OG05141,30.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2662,OG00540,40.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2997,OG00976,40.0
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1083,OG02818,36.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1630,OG00743,40.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1726,OG00261,51.5
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1060,OG00361,31.6
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2482,OG00587,37.3
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0112,OG04654,37.7
deg_Acinetobacter_baumannii_ATCC_17978,A1S_0967,OG07031,34.8
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1419,OG05100,46.4
deg_Acinetobacter_baumannii_ATCC_17978,A1S_1708,OG01694,32.9
deg_Acinetobacter_baumannii_ATCC_17978,A1S_2534,OG01059,35.3
