og_id,organism,locus_tag
OG00531,beril_Dda3937,DDA3937_RS10405
OG00532,beril_Magneto,AMB_RS07490
OG00533,beril_Dda3937,DDA3937_RS17840
OG00534,beril_HerbieS,HSERO_RS19675
OG00535,beril_HerbieS,HSERO_RS13970
OG00536,beril_RalstoniaBSBF1503,RALBFv3_RS18250
OG00537,beril_RalstoniaBSBF1503,RALBFv3_RS07425
OG00538,beril_HerbieS,HSERO_RS04060
OG00539,beril_Magneto,AMB_RS22345
OG00540,beril_RalstoniaBSBF1503,RALBFv3_RS03665
OG00541,beril_Magneto,AMB_RS20925
OG00542,beril_HerbieS,HSERO_RS17905
OG00543,beril_RalstoniaBSBF1503,RALBFv3_RS11740
OG00544,beril_RalstoniaPSI07,RPSI07_RS02945
OG00545,beril_Magneto,AMB_RS00025
OG00546,beril_HerbieS,HSERO_RS00600
OG00547,beril_HerbieS,HSERO_RS21205
OG00548,beril_Dda3937,DDA3937_RS08020
OG00549,beril_HerbieS,HSERO_RS05690
OG00550,beril_HerbieS,HSERO_RS09505
OG00551,beril_RalstoniaBSBF1503,RALBFv3_RS13915
OG00552,beril_HerbieS,HSERO_RS20590
OG00553,beril_HerbieS,HSERO_RS01730
OG00554,beril_Magneto,AMB_RS22700
OG00555,beril_Dda3937,DDA3937_RS06665
OG00556,beril_Dda3937,DDA3937_RS08010
OG00557,beril_HerbieS,HSERO_RS17380
OG00558,beril_HerbieS,HSERO_RS02730
OG00559,beril_HerbieS,HSERO_RS21480
OG00560,beril_HerbieS,HSERO_RS12000
OG00561,beril_HerbieS,HSERO_RS21020
OG00562,beril_Magneto,AMB_RS03160
OG00563,beril_Methanococcus_JJ,MMJJ_RS08230
OG00564,beril_RalstoniaBSBF1503,RALBFv3_RS15170
OG00565,beril_Magneto,AMB_RS14215
OG00566,beril_HerbieS,HSERO_RS03130
OG00567,beril_HerbieS,HSERO_RS01780
OG00568,beril_Methanococcus_JJ,MMJJ_RS05040
OG00569,beril_HerbieS,HSERO_RS17240
OG00570,beril_HerbieS,HSERO_RS06435
OG00571,beril_Dda3937,DDA3937_RS10700
OG00572,beril_Magneto,AMB_RS09810
OG00573,beril_RalstoniaGMI1000,RS_RS00135
OG00574,beril_HerbieS,HSERO_RS22745
OG00575,beril_HerbieS,HSERO_RS22525
OG00576,beril_HerbieS,HSERO_RS22500
OG00577,beril_HerbieS,HSERO_RS05905
OG00578,beril_RalstoniaBSBF1503,RALBFv3_RS22300
OG00579,beril_Dda3937,DDA3937_RS01220
OG00580,beril_HerbieS,HSERO_RS01170
OG00581,beril_Dda3937,DDA3937_RS06570
OG00582,beril_RalstoniaBSBF1503,RALBFv3_RS02195
OG00583,beril_RalstoniaPSI07,RPSI07_RS13455
OG00584,beril_RalstoniaGMI1000,RS_RS15510
OG00585,beril_Dda3937,DDA3937_RS11015
OG00586,beril_HerbieS,HSERO_RS14860
OG00587,beril_RalstoniaBSBF1503,RALBFv3_RS12600
OG00588,beril_HerbieS,HSERO_RS05270
OG00589,beril_Magneto,AMB_RS03595
OG00590,beril_Magneto,AMB_RS14430
OG00591,beril_HerbieS,HSERO_RS10560
OG00592,beril_HerbieS,HSERO_RS21465
OG00593,beril_HerbieS,HSERO_RS15385
OG00594,beril_RalstoniaPSI07,RPSI07_RS22570
OG00595,beril_HerbieS,HSERO_RS04525
OG00596,beril_HerbieS,HSERO_RS08745
OG00597,beril_Methanococcus_JJ,MMJJ_RS01330
OG00598,beril_HerbieS,HSERO_RS17615
OG00599,beril_HerbieS,HSERO_RS21340
OG00600,beril_RalstoniaPSI07,RPSI07_RS15785
OG00601,beril_Magneto,AMB_RS19475
OG00602,beril_RalstoniaBSBF1503,RALBFv3_RS03225
OG00603,beril_RalstoniaPSI07,RPSI07_RS20880
OG00604,beril_Dda3937,DDA3937_RS05315
OG00605,beril_HerbieS,HSERO_RS07645
OG00606,beril_Magneto,AMB_RS20125
OG00607,beril_HerbieS,HSERO_RS16495
OG00608,beril_RalstoniaBSBF1503,RALBFv3_RS10260
OG00609,beril_RalstoniaBSBF1503,RALBFv3_RS05740
OG00610,beril_HerbieS,HSERO_RS12735
OG00611,beril_HerbieS,HSERO_RS23645
OG00612,beril_RalstoniaPSI07,RPSI07_RS00490
OG00613,beril_RalstoniaBSBF1503,RALBFv3_RS00625
OG00614,beril_RalstoniaBSBF1503,RALBFv3_RS04785
OG00615,beril_HerbieS,HSERO_RS23930
OG00616,beril_Dda3937,DDA3937_RS06600
OG00617,beril_Magneto,AMB_RS10125
OG00618,beril_HerbieS,HSERO_RS15815
OG00619,beril_Methanococcus_S2,MMP_RS06055
OG00620,beril_RalstoniaGMI1000,RS_RS16990
OG00621,beril_Dda3937,DDA3937_RS21135
OG00622,beril_Magneto,AMB_RS12620
OG00623,beril_Magneto,AMB_RS04555
OG00624,beril_HerbieS,HSERO_RS22570
OG00625,beril_HerbieS,HSERO_RS21935
OG00626,beril_HerbieS,HSERO_RS08920
OG00627,beril_HerbieS,HSERO_RS02565
OG00628,beril_HerbieS,HSERO_RS18525
OG00629,beril_Methanococcus_S2,MMP_RS00765
OG00630,beril_HerbieS,HSERO_RS14315
OG00631,beril_HerbieS,HSERO_RS14090
OG00632,beril_Methanococcus_JJ,MMJJ_RS06985
OG00633,beril_Dda3937,DDA3937_RS14040
OG00634,beril_Dda3937,DDA3937_RS05560
OG00635,beril_RalstoniaGMI1000,RS_RS20770
OG00636,beril_RalstoniaBSBF1503,RALBFv3_RS09905
OG00637,beril_HerbieS,HSERO_RS19495
OG00638,beril_HerbieS,HSERO_RS05360
OG00639,beril_HerbieS,HSERO_RS07425
OG00641,beril_HerbieS,HSERO_RS05275
OG00642,beril_RalstoniaBSBF1503,RALBFv3_RS20055
OG00643,beril_HerbieS,HSERO_RS22240
OG00644,beril_HerbieS,HSERO_RS20490
OG00645,beril_HerbieS,HSERO_RS14060
OG00646,beril_Dda3937,DDA3937_RS17585
OG00647,beril_HerbieS,HSERO_RS12565
OG00648,beril_RalstoniaPSI07,RPSI07_RS08565
OG00649,beril_HerbieS,HSERO_RS14790
OG00650,beril_HerbieS,HSERO_RS16020
OG00651,beril_HerbieS,HSERO_RS10820
OG00652,beril_HerbieS,HSERO_RS18280
OG00653,beril_Magneto,AMB_RS15680
OG00654,beril_HerbieS,HSERO_RS07100
OG00655,beril_HerbieS,HSERO_RS20555
OG00656,beril_Dda3937,DDA3937_RS03130
OG00657,beril_RalstoniaGMI1000,RS_RS05305
OG00658,beril_HerbieS,HSERO_RS14270
OG00659,beril_RalstoniaPSI07,RPSI07_RS17120
OG00660,beril_Dda3937,DDA3937_RS00200
OG00661,beril_RalstoniaGMI1000,RS_RS11160
OG00662,beril_RalstoniaPSI07,RPSI07_RS14805
OG00663,beril_RalstoniaGMI1000,RS_RS03795
OG00664,beril_Magneto,AMB_RS03590
OG00665,beril_Dda3937,DDA3937_RS16340
OG00666,beril_RalstoniaPSI07,RPSI07_RS13260
OG00667,beril_HerbieS,HSERO_RS06790
OG00668,beril_RalstoniaPSI07,RPSI07_RS21110
OG00669,beril_RalstoniaBSBF1503,RALBFv3_RS10570
OG00670,beril_RalstoniaBSBF1503,RALBFv3_RS01310
OG00671,beril_HerbieS,HSERO_RS23605
OG00672,beril_HerbieS,HSERO_RS22415
OG00673,beril_HerbieS,HSERO_RS20235
OG00674,beril_RalstoniaGMI1000,RS_RS09540
OG00675,beril_HerbieS,HSERO_RS11540
OG00676,beril_Magneto,AMB_RS22035
OG00677,beril_RalstoniaBSBF1503,RALBFv3_RS01645
OG00678,beril_HerbieS,HSERO_RS00350
OG00679,beril_RalstoniaBSBF1503,RALBFv3_RS04800
OG00680,beril_HerbieS,HSERO_RS14235
OG00681,beril_HerbieS,HSERO_RS11915
OG00682,beril_HerbieS,HSERO_RS22765
OG00683,beril_RalstoniaBSBF1503,RALBFv3_RS05305
OG00684,beril_RalstoniaBSBF1503,RALBFv3_RS12705
OG00685,beril_RalstoniaGMI1000,RS_RS06790
OG00686,beril_HerbieS,HSERO_RS00735
OG00687,beril_HerbieS,HSERO_RS06970
OG00688,beril_HerbieS,HSERO_RS11670
OG00689,beril_HerbieS,HSERO_RS02040
OG00690,beril_RalstoniaBSBF1503,RALBFv3_RS21895
OG00691,beril_HerbieS,HSERO_RS14550
OG00692,beril_RalstoniaPSI07,RPSI07_RS10320
OG00693,beril_HerbieS,HSERO_RS04005
OG00694,beril_Dda3937,DDA3937_RS10490
OG00695,beril_Dda3937,DDA3937_RS15445
OG00696,beril_Magneto,AMB_RS20940
OG00697,beril_HerbieS,HSERO_RS13905
OG00698,beril_HerbieS,HSERO_RS04965
OG00699,beril_HerbieS,HSERO_RS15020
OG00700,beril_HerbieS,HSERO_RS21225
OG00701,beril_RalstoniaGMI1000,RS_RS04120
OG00702,beril_HerbieS,HSERO_RS16245
OG00703,beril_RalstoniaGMI1000,RS_RS20460
OG00704,beril_HerbieS,HSERO_RS00125
OG00705,beril_HerbieS,HSERO_RS12605
OG00706,beril_RalstoniaPSI07,RPSI07_RS18770
OG00707,beril_HerbieS,HSERO_RS13245
OG00708,beril_HerbieS,HSERO_RS02695
OG00709,beril_RalstoniaGMI1000,RS_RS14530
OG00710,beril_Magneto,AMB_RS18875
OG00711,beril_RalstoniaGMI1000,RS_RS03080
OG00712,beril_RalstoniaGMI1000,RS_RS08135
OG00713,beril_RalstoniaBSBF1503,RALBFv3_RS14305
OG00714,beril_HerbieS,HSERO_RS18710
OG00715,beril_HerbieS,HSERO_RS14640
OG00716,beril_HerbieS,HSERO_RS11620
OG00717,beril_Dda3937,DDA3937_RS07930
OG00718,beril_Dda3937,DDA3937_RS09550
OG00719,beril_RalstoniaGMI1000,RS_RS03635
OG00720,beril_HerbieS,HSERO_RS00380
OG00721,beril_Magneto,AMB_RS20625
OG00722,beril_RalstoniaBSBF1503,RALBFv3_RS13665
OG00723,beril_HerbieS,HSERO_RS19060
OG00724,beril_RalstoniaBSBF1503,RALBFv3_RS12040
OG00725,beril_Magneto,AMB_RS21170
OG00726,beril_HerbieS,HSERO_RS02760
OG00727,beril_RalstoniaGMI1000,RS_RS08925
OG00728,beril_Dda3937,DDA3937_RS16050
OG00729,beril_HerbieS,HSERO_RS07730
OG00730,beril_Magneto,AMB_RS15825
OG00731,beril_RalstoniaPSI07,RPSI07_RS19340
OG00732,beril_HerbieS,HSERO_RS18465
OG00733,beril_Magneto,AMB_RS17670
OG00734,beril_RalstoniaGMI1000,RS_RS12315
OG00735,beril_RalstoniaBSBF1503,RALBFv3_RS18305
OG00736,beril_HerbieS,HSERO_RS23850
OG00737,beril_RalstoniaPSI07,RPSI07_RS07710
OG00738,beril_HerbieS,HSERO_RS00540
OG00739,beril_RalstoniaBSBF1503,RALBFv3_RS11620
OG00740,beril_HerbieS,HSERO_RS20425
OG00741,beril_HerbieS,HSERO_RS03375
OG00742,beril_RalstoniaBSBF1503,RALBFv3_RS15345
OG00743,beril_RalstoniaPSI07,RPSI07_RS21590
OG00744,beril_HerbieS,HSERO_RS12730
OG00745,beril_Magneto,AMB_RS08030
OG00746,beril_Dda3937,DDA3937_RS06145
OG00747,beril_HerbieS,HSERO_RS03630
OG00748,beril_Magneto,AMB_RS16950
OG00749,beril_Dda3937,DDA3937_RS11525
OG00750,beril_RalstoniaPSI07,RPSI07_RS12810
OG00751,beril_HerbieS,HSERO_RS19315
OG00752,beril_RalstoniaPSI07,RPSI07_RS04830
OG00753,beril_HerbieS,HSERO_RS07580
OG00754,beril_RalstoniaGMI1000,RS_RS23165
OG00755,beril_HerbieS,HSERO_RS08465
OG00756,beril_RalstoniaGMI1000,RS_RS02275
OG00757,beril_RalstoniaGMI1000,RS_RS21205
OG00758,beril_HerbieS,HSERO_RS13860
OG00759,beril_HerbieS,HSERO_RS08720
OG00760,beril_Magneto,AMB_RS15815
OG00761,beril_RalstoniaPSI07,RPSI07_RS11530
OG00762,beril_HerbieS,HSERO_RS13075
OG00763,beril_Magneto,AMB_RS17435
OG00764,beril_HerbieS,HSERO_RS17840
OG00765,beril_HerbieS,HSERO_RS15665
OG00766,beril_RalstoniaPSI07,RPSI07_RS16995
OG00767,beril_HerbieS,HSERO_RS08775
OG00768,beril_RalstoniaBSBF1503,RALBFv3_RS12125
OG00769,beril_RalstoniaPSI07,RPSI07_RS19565
OG00770,beril_HerbieS,HSERO_RS22590
OG00771,beril_RalstoniaPSI07,RPSI07_RS08535
OG00772,beril_RalstoniaBSBF1503,RALBFv3_RS14365
OG00773,beril_RalstoniaBSBF1503,RALBFv3_RS19150
OG00774,beril_HerbieS,HSERO_RS20810
OG00775,beril_Magneto,AMB_RS03675
OG00776,beril_HerbieS,HSERO_RS17105
OG00777,beril_HerbieS,HSERO_RS03185
OG00778,beril_HerbieS,HSERO_RS20190
OG00779,beril_RalstoniaGMI1000,RS_RS05850
OG00780,beril_HerbieS,HSERO_RS10260
OG00781,beril_RalstoniaGMI1000,RS_RS01945
OG00782,beril_HerbieS,HSERO_RS10330
OG00783,beril_Magneto,AMB_RS02640
OG00784,beril_HerbieS,HSERO_RS21430
OG00785,beril_HerbieS,HSERO_RS18800
OG00786,beril_HerbieS,HSERO_RS01430
OG00787,beril_RalstoniaPSI07,RPSI07_RS21555
OG00788,beril_RalstoniaBSBF1503,RALBFv3_RS11120
OG00789,beril_HerbieS,HSERO_RS04515
OG00790,beril_Dda3937,DDA3937_RS18520
OG00791,beril_RalstoniaBSBF1503,RALBFv3_RS03355
OG00792,beril_Magneto,AMB_RS22220
OG00793,beril_HerbieS,HSERO_RS00840
OG00794,beril_Dda3937,DDA3937_RS14300
OG00795,beril_HerbieS,HSERO_RS16540
OG00796,beril_RalstoniaPSI07,RPSI07_RS21660
OG00797,beril_RalstoniaBSBF1503,RALBFv3_RS16085
OG00798,beril_HerbieS,HSERO_RS13375
OG00799,beril_HerbieS,HSERO_RS22330
OG00800,beril_HerbieS,HSERO_RS16650
OG00801,beril_Dda3937,DDA3937_RS11785
OG00802,beril_Magneto,AMB_RS07000
OG00803,beril_HerbieS,HSERO_RS10780
OG00804,beril_Dda3937,DDA3937_RS14080
OG00805,beril_HerbieS,HSERO_RS08695
OG00806,beril_Dda3937,DDA3937_RS20740
OG00807,beril_Methanococcus_S2,MMP_RS05825
OG00808,beril_Methanococcus_S2,MMP_RS06880
OG00809,beril_HerbieS,HSERO_RS03590
OG00810,beril_HerbieS,HSERO_RS01905
OG00811,beril_Magneto,AMB_RS11520
OG00812,beril_HerbieS,HSERO_RS05375
OG00813,beril_HerbieS,HSERO_RS06320
OG00814,beril_HerbieS,HSERO_RS13975
OG00815,beril_RalstoniaPSI07,RPSI07_RS19400
OG00816,beril_Magneto,AMB_RS12390
OG00817,beril_RalstoniaPSI07,RPSI07_RS18360
OG00818,beril_RalstoniaBSBF1503,RALBFv3_RS01895
OG00819,beril_Magneto,AMB_RS18335
OG00820,beril_HerbieS,HSERO_RS18770
OG00821,beril_RalstoniaGMI1000,RS_RS01375
OG00822,beril_RalstoniaBSBF1503,RALBFv3_RS00115
OG00823,beril_RalstoniaGMI1000,RS_RS00920
OG00824,beril_RalstoniaPSI07,RPSI07_RS21170
OG00825,beril_Dda3937,DDA3937_RS20240
OG00826,beril_HerbieS,HSERO_RS09540
OG00827,beril_RalstoniaBSBF1503,RALBFv3_RS18300
OG00828,beril_RalstoniaGMI1000,RS_RS13270
OG00829,beril_HerbieS,HSERO_RS00745
OG00830,beril_RalstoniaBSBF1503,RALBFv3_RS11125
OG00831,beril_HerbieS,HSERO_RS23345
OG00832,beril_Magneto,AMB_RS15650
OG00833,beril_Methanococcus_S2,MMP_RS07060
OG00834,beril_Magneto,AMB_RS14925
OG00835,beril_HerbieS,HSERO_RS03300
OG00836,beril_HerbieS,HSERO_RS15355
OG00837,beril_HerbieS,HSERO_RS22630
OG00838,beril_Dda3937,DDA3937_RS13225
OG00839,beril_RalstoniaBSBF1503,RALBFv3_RS00845
OG00840,beril_HerbieS,HSERO_RS04510
OG00841,beril_RalstoniaPSI07,RPSI07_RS11720
OG00842,beril_RalstoniaBSBF1503,RALBFv3_RS15455
OG00843,beril_HerbieS,HSERO_RS08405
OG00844,beril_HerbieS,HSERO_RS05995
OG00845,beril_RalstoniaGMI1000,RS_RS07585
OG00846,beril_RalstoniaPSI07,RPSI07_RS18500
OG00847,beril_RalstoniaGMI1000,RS_RS07730
OG00848,beril_Dda3937,DDA3937_RS06725
OG00849,beril_Magneto,AMB_RS19140
OG00850,beril_RalstoniaBSBF1503,RALBFv3_RS11660
OG00851,beril_Magneto,AMB_RS21120
OG00852,beril_RalstoniaGMI1000,RS_RS20760
OG00853,beril_HerbieS,HSERO_RS15340
OG00854,beril_RalstoniaBSBF1503,RALBFv3_RS10695
OG00855,beril_Dda3937,DDA3937_RS18075
OG00856,beril_Magneto,AMB_RS00060
OG00857,beril_HerbieS,HSERO_RS13275
OG00858,beril_Magneto,AMB_RS15690
OG00859,beril_RalstoniaGMI1000,RS_RS01840
OG00860,beril_Dda3937,DDA3937_RS09695
OG00861,beril_RalstoniaBSBF1503,RALBFv3_RS10915
OG00862,beril_RalstoniaPSI07,RPSI07_RS19440
OG00863,beril_Dda3937,DDA3937_RS20415
OG00864,beril_HerbieS,HSERO_RS18320
OG00865,beril_RalstoniaPSI07,RPSI07_RS04740
OG00866,beril_HerbieS,HSERO_RS11210
OG00867,beril_HerbieS,HSERO_RS06890
OG00868,beril_HerbieS,HSERO_RS19175
OG00869,beril_RalstoniaBSBF1503,RALBFv3_RS05920
OG00870,beril_Dda3937,DDA3937_RS11850
OG00871,beril_HerbieS,HSERO_RS16710
OG00872,beril_HerbieS,HSERO_RS14415
OG00873,beril_Dda3937,DDA3937_RS06250
OG00874,beril_Magneto,AMB_RS05420
OG00875,beril_HerbieS,HSERO_RS03285
OG00876,beril_HerbieS,HSERO_RS14850
OG00877,beril_RalstoniaBSBF1503,RALBFv3_RS11795
OG00878,beril_HerbieS,HSERO_RS10140
OG00879,beril_Dda3937,DDA3937_RS05145
OG00880,beril_RalstoniaBSBF1503,RALBFv3_RS14260
OG00881,beril_RalstoniaGMI1000,RS_RS10815
OG00882,beril_HerbieS,HSERO_RS00530
OG00883,beril_HerbieS,HSERO_RS18410
OG00884,beril_RalstoniaBSBF1503,RALBFv3_RS01210
OG00885,beril_RalstoniaPSI07,RPSI07_RS19305
OG00886,beril_RalstoniaPSI07,RPSI07_RS19585
OG00887,beril_HerbieS,HSERO_RS01975
OG00888,beril_RalstoniaGMI1000,RS_RS12320
OG00889,beril_Magneto,AMB_RS00055
OG00890,beril_Magneto,AMB_RS15705
OG00891,beril_HerbieS,HSERO_RS04985
OG00892,beril_HerbieS,HSERO_RS14520
OG00893,beril_RalstoniaBSBF1503,RALBFv3_RS15400
OG00894,beril_RalstoniaBSBF1503,RALBFv3_RS05225
OG00895,beril_RalstoniaPSI07,RPSI07_RS08435
OG00896,beril_RalstoniaBSBF1503,RALBFv3_RS05630
OG00897,beril_Dda3937,DDA3937_RS04555
OG00898,beril_RalstoniaGMI1000,RS_RS17610
OG00899,beril_RalstoniaGMI1000,RS_RS02005
OG00900,beril_HerbieS,HSERO_RS02435
OG00901,beril_HerbieS,HSERO_RS00325
OG00902,beril_HerbieS,HSERO_RS02895
OG00903,beril_HerbieS,HSERO_RS05290
OG00904,beril_Dda3937,DDA3937_RS15865
OG00905,beril_RalstoniaBSBF1503,RALBFv3_RS21670
OG00906,beril_RalstoniaBSBF1503,RALBFv3_RS16400
OG00907,beril_RalstoniaPSI07,RPSI07_RS08145
OG00908,beril_HerbieS,HSERO_RS05120
OG00909,beril_HerbieS,HSERO_RS13285
OG00910,beril_HerbieS,HSERO_RS05055
OG00911,beril_RalstoniaPSI07,RPSI07_RS24725
OG00912,beril_HerbieS,HSERO_RS12200
OG00913,beril_RalstoniaPSI07,RPSI07_RS08270
OG00914,beril_HerbieS,HSERO_RS17315
OG00915,beril_HerbieS,HSERO_RS24015
OG00916,beril_RalstoniaGMI1000,RS_RS18515
OG00917,beril_RalstoniaGMI1000,RS_RS14420
OG00918,beril_RalstoniaGMI1000,RS_RS19535
OG00919,beril_Magneto,AMB_RS18585
OG00920,beril_HerbieS,HSERO_RS06545
OG00921,beril_HerbieS,HSERO_RS23360
OG00922,beril_Dda3937,DDA3937_RS09470
OG00923,beril_HerbieS,HSERO_RS18735
OG00924,beril_Magneto,AMB_RS10585
OG00925,beril_HerbieS,HSERO_RS03265
OG00926,beril_RalstoniaGMI1000,RS_RS14955
OG00927,beril_Dda3937,DDA3937_RS20335
OG00928,beril_HerbieS,HSERO_RS10315
OG00929,beril_HerbieS,HSERO_RS15835
OG00930,beril_HerbieS,HSERO_RS21050
OG00931,beril_RalstoniaPSI07,RPSI07_RS02910
OG00932,beril_HerbieS,HSERO_RS20165
OG00933,beril_HerbieS,HSERO_RS12065
OG00934,beril_HerbieS,HSERO_RS07440
OG00935,beril_RalstoniaBSBF1503,RALBFv3_RS00055
OG00936,beril_RalstoniaPSI07,RPSI07_RS18240
OG00937,beril_HerbieS,HSERO_RS05980
OG00938,beril_HerbieS,HSERO_RS11910
OG00939,beril_Magneto,AMB_RS03600
OG00940,beril_RalstoniaPSI07,RPSI07_RS13500
OG00941,beril_HerbieS,HSERO_RS15030
OG00942,beril_HerbieS,HSERO_RS18000
OG00943,beril_HerbieS,HSERO_RS11100
OG00944,beril_HerbieS,HSERO_RS08120
OG00945,beril_Dda3937,DDA3937_RS01025
OG00946,beril_Dda3937,DDA3937_RS15485
OG00947,beril_RalstoniaBSBF1503,RALBFv3_RS12455
OG00948,beril_RalstoniaBSBF1503,RALBFv3_RS13150
OG00949,beril_RalstoniaPSI07,RPSI07_RS11295
OG00950,beril_HerbieS,HSERO_RS13585
OG00951,beril_HerbieS,HSERO_RS04425
OG00952,beril_Magneto,AMB_RS17750
OG00953,beril_HerbieS,HSERO_RS07935
OG00954,beril_HerbieS,HSERO_RS00375
OG00955,beril_Magneto,AMB_RS14145
OG00956,beril_RalstoniaBSBF1503,RALBFv3_RS19855
OG00957,beril_HerbieS,HSERO_RS12530
OG00958,beril_RalstoniaBSBF1503,RALBFv3_RS09800
OG00959,beril_HerbieS,HSERO_RS16630
OG00960,beril_RalstoniaGMI1000,RS_RS21060
OG00961,beril_HerbieS,HSERO_RS15325
OG00962,beril_RalstoniaPSI07,RPSI07_RS02940
OG00963,beril_RalstoniaBSBF1503,RALBFv3_RS21845
OG00964,beril_HerbieS,HSERO_RS19275
OG00965,beril_RalstoniaBSBF1503,RALBFv3_RS02440
OG00966,beril_HerbieS,HSERO_RS21855
OG00967,beril_HerbieS,HSERO_RS10970
OG00968,beril_Dda3937,DDA3937_RS14220
OG00969,beril_HerbieS,HSERO_RS12980
OG00970,beril_HerbieS,HSERO_RS23195
OG00971,beril_RalstoniaBSBF1503,RALBFv3_RS05830
OG00972,beril_RalstoniaBSBF1503,RALBFv3_RS10970
OG00973,beril_HerbieS,HSERO_RS07300
OG00974,beril_RalstoniaGMI1000,RS_RS01785
OG00975,beril_Dda3937,DDA3937_RS07565
OG00976,beril_RalstoniaPSI07,RPSI07_RS20620
OG00977,beril_RalstoniaGMI1000,RS_RS20435
OG00978,beril_Methanococcus_S2,MMP_RS03725
OG00979,beril_Methanococcus_JJ,MMJJ_RS08555
OG00980,beril_Methanococcus_JJ,MMJJ_RS02045
OG00981,beril_HerbieS,HSERO_RS04820
OG00982,beril_RalstoniaPSI07,RPSI07_RS20980
OG00983,beril_HerbieS,HSERO_RS01490
OG00984,beril_RalstoniaPSI07,RPSI07_RS18330
OG00985,beril_HerbieS,HSERO_RS03175
OG00986,beril_Dda3937,DDA3937_RS02240
OG00987,beril_HerbieS,HSERO_RS10380
OG00988,beril_HerbieS,HSERO_RS23785
OG00989,beril_RalstoniaPSI07,RPSI07_RS10940
OG00990,beril_HerbieS,HSERO_RS10240
OG00991,beril_HerbieS,HSERO_RS07015
OG00992,beril_RalstoniaGMI1000,RS_RS13770
OG00993,beril_Magneto,AMB_RS07565
OG00994,beril_HerbieS,HSERO_RS22820
OG00995,beril_HerbieS,HSERO_RS06840
OG00996,beril_Magneto,AMB_RS10550
OG00997,beril_HerbieS,HSERO_RS16845
OG00998,beril_RalstoniaBSBF1503,RALBFv3_RS00040
OG00999,beril_HerbieS,HSERO_RS04680
OG01000,beril_HerbieS,HSERO_RS14940
OG01001,beril_HerbieS,HSERO_RS16920
OG01002,beril_Dda3937,DDA3937_RS01820
OG01003,beril_HerbieS,HSERO_RS21640
OG01004,beril_RalstoniaBSBF1503,RALBFv3_RS22180
OG01005,beril_RalstoniaPSI07,RPSI07_RS19520
OG01006,beril_HerbieS,HSERO_RS16460
OG01007,beril_Dda3937,DDA3937_RS16240
OG01008,beril_HerbieS,HSERO_RS20880
OG01009,beril_HerbieS,HSERO_RS10150
OG01010,beril_Methanococcus_JJ,MMJJ_RS03555
OG01011,beril_HerbieS,HSERO_RS21940
OG01012,beril_RalstoniaBSBF1503,RALBFv3_RS04560
OG01013,beril_HerbieS,HSERO_RS13770
OG01014,beril_Magneto,AMB_RS19515
OG01015,beril_RalstoniaPSI07,RPSI07_RS12780
OG01016,beril_HerbieS,HSERO_RS16410
OG01017,beril_RalstoniaGMI1000,RS_RS09380
OG01018,beril_Magneto,AMB_RS22950
OG01019,beril_Magneto,AMB_RS22645
OG01020,beril_Dda3937,DDA3937_RS14870
OG01021,beril_Methanococcus_JJ,MMJJ_RS04240
OG01022,beril_HerbieS,HSERO_RS19950
OG01023,beril_HerbieS,HSERO_RS23230
OG01024,beril_HerbieS,HSERO_RS13785
OG01025,beril_HerbieS,HSERO_RS23565
OG01026,beril_HerbieS,HSERO_RS15040
OG01027,beril_RalstoniaPSI07,RPSI07_RS11430
OG01028,beril_HerbieS,HSERO_RS08510
OG01029,beril_Dda3937,DDA3937_RS05630
OG01030,beril_RalstoniaBSBF1503,RALBFv3_RS14295
OG01031,beril_HerbieS,HSERO_RS07145
OG01032,beril_RalstoniaBSBF1503,RALBFv3_RS07045
OG01033,beril_Dda3937,DDA3937_RS14330
OG01034,beril_HerbieS,HSERO_RS21135
OG01035,beril_RalstoniaPSI07,RPSI07_RS00675
OG01036,beril_HerbieS,HSERO_RS05095
OG01037,beril_RalstoniaGMI1000,RS_RS08015
OG01038,beril_RalstoniaGMI1000,RS_RS05455
OG01039,beril_HerbieS,HSERO_RS17345
OG01040,beril_HerbieS,HSERO_RS02755
OG01041,beril_RalstoniaPSI07,RPSI07_RS12850
OG01042,beril_Dda3937,DDA3937_RS05125
OG01043,beril_Dda3937,DDA3937_RS00850
OG01044,beril_Magneto,AMB_RS23035
OG01045,beril_RalstoniaBSBF1503,RALBFv3_RS12570
OG01046,beril_Magneto,AMB_RS17285
OG01047,beril_RalstoniaBSBF1503,RALBFv3_RS16470
OG01048,beril_HerbieS,HSERO_RS13495
OG01049,beril_RalstoniaBSBF1503,RALBFv3_RS22315
OG01050,beril_RalstoniaGMI1000,RS_RS00080
OG01051,beril_HerbieS,HSERO_RS02555
OG01052,beril_HerbieS,HSERO_RS22275
OG01053,beril_RalstoniaPSI07,RPSI07_RS01340
OG01054,beril_HerbieS,HSERO_RS20865
OG01055,beril_HerbieS,HSERO_RS18910
OG01056,beril_HerbieS,HSERO_RS07470
OG01057,beril_RalstoniaGMI1000,RS_RS13595
OG01058,beril_RalstoniaPSI07,RPSI07_RS11385
OG01059,beril_RalstoniaGMI1000,RS_RS06750
OG01060,beril_RalstoniaBSBF1503,RALBFv3_RS06805
OG01061,beril_HerbieS,HSERO_RS12370
OG01062,beril_RalstoniaGMI1000,RS_RS08795
OG01063,beril_HerbieS,HSERO_RS01830
OG01064,beril_HerbieS,HSERO_RS07705
OG01065,beril_RalstoniaGMI1000,RS_RS11190
